	P32238	P20309	P18825	P21554	Q9H244	P30872	Q9Y5N1	Q8NFJ5	P25105	P11229	P28335	P21728	P35462	P30939	P08912	Q13258	P29275	P47900	P0DMS8	P48039	P28223	P51681	P43088	P30542	O15303	P34981	P13945	O60883	Q99677	P51582	P21918	P43657	P34969	P43119	Q9UBS5	P32239	Q96G91	P43116	P30874	Q14416	P25024	Q8TDS4	P35367	P21731	P14416	P28221	P28222	P25100	Q9Y271	P30518	P29274	O95665	Q15391	P07550	O00222	P30556	Q14832	P34995	Q15722	Q5T6X5	P24530	Q9H3N8	P08173	P41143	P21917	Q14831	P28566	P41145	P25021	P43115	P08908	P41594	P47898	Q14833	P32745	P35368	P08588	P50406	P25101	P18089	P41231	P37288	P35346	P08100	P35348	P35372	Q9NPC1	Q13255	Q9NS75	P08913	Q13639	P41595	Q15077	P08172
P32745	0.2737539067173849	0.2688651492473553	0.31111732481815835	0.349232775516763	0.2746006394233737	0.7202986482392307	0.43690377302356426	0.21540097972469563	0.17930359321115455	0.3860985995808801	0.31832060202094953	0.41143469052570275	0.3746178852973229	0.4763624352696377	0.26178455424413527	0.38340675818318865	0.3283158988027923	0.2644444355520036	0.2225500359279438	0.34670756997967916	0.31398217723166544	0.30581947375773333	0.26827348709135446	0.34509646965601454	0.2803461013087472	0.3476276044188017	0.24681014152101888	0.35315684475538056	0.20696243756681504	0.24692781490227744	0.36254103210892363	0.226992239943174	0.3538324975313271	0.3181995072476885	0.4220081346995339	0.32362653412629805	0.24399223664280187	0.34615277040919123	0.7517416623097144	0.34707659856490763	0.2969809707046315	0.34405385991892495	0.2776124714549941	0.38224675620578275	0.33280468992173695	0.41628763446621514	0.37151434531342425	0.35206400832203716	0.2597429699952231	0.3102051766943752	0.32236432144369787	0.26878811626637406	0.24167398501636864	0.35224694603459134	0.24263629641248197	0.34799880992490717	0.3049575523989381	0.4010136677415427	0.3152011072998874	0.31062952729713583	0.2777755121087331	0.35402993160301444	0.35905135900799945	0.3992592952287432	0.31261875379277393	0.35511480729660405	0.4189082846573162	0.39723956778400205	0.2735713671549421	0.400075071970022	0.3524389786475277	0.31665507308269025	0.38558116568212175	0.37828853943959206	1.0	0.3264894390568358	0.2643198111657787	0.48916898750024096	0.3200602620002716	0.3017628985738015	0.23048695774435918	0.27969697184263054	0.7522876756819101	0.45752454157318456	0.31949016422127796	0.3285584107269619	0.30197299418917256	0.3298878594670824	0.2893625266988754	0.2985105057611299	0.32760247332642917	0.3126414588126041	0.20532944951911014	0.4017732086826704	
P35368	0.3927615197980897	0.39598269347166926	0.6393226421275017	0.36916643596362364	0.30850335889451747	0.4110175998080776	0.4130171144453961	0.2608478630217592	0.26549161068101546	0.4692626094476679	0.46287888128452004	0.49016606623564674	0.4386670716928166	0.47175891948836857	0.43693150226069843	0.3240516605817064	0.3783007171273665	0.3602755973485392	0.2703929081795153	0.3654356197319859	0.4556284732135027	0.29369545405292596	0.3380710215348653	0.45337100867721913	0.3334035434498033	0.42703698376232757	0.6137543514548205	0.25716464533409933	0.2980233359938745	0.30454055553181547	0.42274474949352386	0.3441542661981105	0.45888332341297555	0.34632949726079554	0.38792956920090216	0.4283121705785425	0.23663127895013886	0.31404063465144605	0.3989711419351305	0.42711681008783364	0.28351721713256806	0.3144801226192938	0.4389976680352686	0.5286034099658208	0.43361215724972824	0.4810309428468295	0.44735231906719564	0.7058051743160993	0.34356560544695663	0.31176917405075966	0.3755191977795063	0.35144123641190206	0.361110099699222	0.5971662031376999	0.274258611624541	0.4610130217269071	0.38255433083281104	0.4091425075326647	0.37987175117406774	0.3442792109760723	0.3991186197710619	0.33662543333961514	0.34987316692777987	0.4450432165227599	0.31498072671619	0.32622120527441356	0.4398434299180204	0.43967051488312536	0.36257185294955263	0.4393193942930897	0.4403492903400832	0.4463564314552746	0.350781707588648	0.36346822956016006	0.3264894390568358	1.0	0.5651372052563038	0.3754936868442612	0.36478001481810046	0.6906012917564693	0.37433368187973076	0.36745567739888146	0.40171761486749197	0.351348328718204	0.7470620360884972	0.3685839377090497	0.33405290845311586	0.3811980308195273	0.3722449310142242	0.6891348986284529	0.4289400938527381	0.408706525605142	0.3341538040743367	0.5176267307082592	
P08588	0.25865623418460437	0.3279671636473383	0.5306700265559667	0.38456998121266545	0.3422096614593353	0.2735195145201855	0.3650842603913318	0.20213115055531758	0.2352194622097314	0.3518957958929013	0.366065779298803	0.41363109328616837	0.3366030335710883	0.3673815415235428	0.29445436188863083	0.3693809832245045	0.4057883068624766	0.30205180467458137	0.23264768208691528	0.3035205627162026	0.32986509017458077	0.27573521970045856	0.2658637558242243	0.3113614924915124	0.2435944027600799	0.31537172969378846	0.6251087340205309	0.18739910263584617	0.18300477058668688	0.23002893542205405	0.4206612827336857	0.22942006062765138	0.43543415602610414	0.28935016105285183	0.3549005146748026	0.2688661255552226	0.2053299396374138	0.3586437271055596	0.3077118111712104	0.30203894308609336	0.28736775813378357	0.19108239933996396	0.3076543923894802	0.43308718078970365	0.3560410008473784	0.4245422844204435	0.3822424544971963	0.4087021886024702	0.2804166186254462	0.36392927501225847	0.3417624325885915	0.26808375529467454	0.28283784793270433	0.7061839315368754	0.2559860863753048	0.403277151305359	0.32363352258750633	0.38962347262202607	0.259185725723706	0.2621844034814762	0.27535769734835247	0.2577291414104776	0.24421306274708574	0.4325952399350304	0.2906603585981232	0.26563776755359714	0.3418617231066887	0.4091884372564818	0.36591540801889433	0.29017247968927834	0.37577061698291436	0.28706402491174554	0.2990758681583828	0.22720467718225507	0.2643198111657787	0.5651372052563038	1.0	0.366890205106332	0.3137685398356306	0.5685166432591453	0.33338011492108044	0.18921377931871003	0.32417329485537555	0.25924135379737384	0.540808235665893	0.4032695738669501	0.2306101689803346	0.2459007352336502	0.3218428874780309	0.5297735425476778	0.47743645935574824	0.37398462733707555	0.2784874978278174	0.4088039375867049	
P50406	0.2839877132602123	0.3985297145892226	0.3330740233957208	0.3367240841115928	0.2910841486674389	0.4273617790838471	0.4125012692678015	0.20853990863395988	0.21942696251563554	0.4130426743462896	0.36783835152068906	0.45322011649134164	0.3847598578697424	0.5025168024659842	0.3795738337532376	0.40390016238228627	0.42198854673725567	0.34491429890734904	0.22986925205972153	0.384847685703939	0.3422501796552756	0.2325607580583147	0.2813233913368036	0.2921409185227951	0.2613352840658133	0.2854378228475272	0.3593820944229702	0.3370650694095161	0.2782017420777535	0.23221167006718363	0.4289791161565625	0.2518438198749782	0.3911133913256104	0.3393565729551494	0.4232176766975524	0.3577747207527622	0.19184290339793902	0.4329756444408351	0.42671537000348836	0.3480352926656525	0.26831928330659177	0.32624191342784326	0.3160778851564755	0.4077439938767083	0.3352985665795552	0.4352300706418092	0.42553435393765066	0.3171350810589534	0.2869092695815137	0.2997059269230463	0.3691763213847499	0.29101140374557005	0.29408111030257306	0.4234849038609928	0.24767734152370247	0.2732897424923212	0.34180008543195695	0.31920807762834646	0.25676441183992077	0.26297720084602705	0.24902543840534508	0.31229019576113803	0.3544396097265717	0.4110433767518352	0.30699589498000984	0.3358987516476441	0.3995883998949955	0.3721984300968243	0.40418791835070206	0.32958173062079077	0.3394065254262651	0.35878384018699283	0.35648242454145523	0.33495343216311335	0.48916898750024096	0.3754936868442612	0.366890205106332	0.9999999999999998	0.2441289374142174	0.3237190872746204	0.2667966119310534	0.30305907338722576	0.48290824224460693	0.3934237868403008	0.3077986887300808	0.3094888351361977	0.287658510146744	0.3748765020484651	0.29157402735286964	0.34472042547195714	0.5159092340948004	0.3379247986181857	0.2544611921128447	0.4415733764034323	
P25101	0.33673185165855557	0.2809128391628734	0.31947399827485473	0.22483827896781	0.2592072699550457	0.33518832270024546	0.26772518896089403	0.26510306061368677	0.2587205064029004	0.2734019739831785	0.3009682708456114	0.3210331342743171	0.30007662045074424	0.34022328110496003	0.30356701667126795	0.3723030165028434	0.34572366397363175	0.33293217390224994	0.25810595855259166	0.28519341756222577	0.30711427207647424	0.30524341001337424	0.39302478346910763	0.21411430457237104	0.26323940673467716	0.33500034648946087	0.31899394088366106	0.22574202951222433	0.3351120551837772	0.2590669303194804	0.2858504129741602	0.38610931007502425	0.30851021977773563	0.27810668033744235	0.3230216372490643	0.29725226812990385	0.22287651670382788	0.3292089607420158	0.33555651215946714	0.2671968747238672	0.3286624190646603	0.24387880258815742	0.35672576878062556	0.47562091230056064	0.35419602539281436	0.33337378443716165	0.2755507180709112	0.3735143586443942	0.33447720984351736	0.30064219339668596	0.33796447408528285	0.26116064533461514	0.2898894648641833	0.33955133100662804	0.188111081813861	0.39620781058370697	0.23402247024568446	0.441616960386215	0.3113942375967723	0.27570121689898974	0.6033749675715087	0.2366948826110306	0.2035675365572436	0.2880894726699239	0.28294954226752966	0.24198290607584252	0.24794247326784596	0.34513698245598334	0.2691888323487183	0.33757473747509414	0.29654638544074985	0.2639007548141945	0.21442527265393663	0.24020124126522413	0.3200602620002716	0.36478001481810046	0.3137685398356306	0.2441289374142174	1.0	0.3182294980748991	0.3460606567596164	0.28082738137678476	0.3231894112636513	0.38521895388749816	0.3738424118147573	0.2742523365084658	0.3088106664853497	0.30798309462183376	0.3458986445904426	0.2940425062484301	0.2601324830337445	0.29106607267564544	0.2500152281317215	0.3156849133837316	
P18089	0.22718962559264144	0.2987561056922662	0.7755943178384015	0.37807587267627385	0.34264496597389893	0.3842870761142822	0.42614748595653507	0.26981767663117473	0.27727356338950077	0.3853378593155553	0.35464030619665393	0.4494253462994912	0.4321901727797125	0.43818678488720514	0.2857540460146529	0.3057409541377858	0.375834931402174	0.3125789030935786	0.28660024066867446	0.34692060979191375	0.40545837500306203	0.2835037796928075	0.3189764458599878	0.41236349718148274	0.3149107663261054	0.29673841763849673	0.6036033405858241	0.2531574920322664	0.21975577529571666	0.30441407149177196	0.3994921566467989	0.29289344893270797	0.4356182618613303	0.3025929851955178	0.4261080743147587	0.3181829608329555	0.2637897619050214	0.28134895452051334	0.37182006802059847	0.4347876148318467	0.2741892250953222	0.3133898647765291	0.3582050632417604	0.4449139010754508	0.4165242291269677	0.4981873326110542	0.49222560250041625	0.5764865098864587	0.2735457532316831	0.31530780231724526	0.41426031743053254	0.33051733876751804	0.30787282451157605	0.5812821922228406	0.23546452244602986	0.40297350922328723	0.3802410691834551	0.3727863703198693	0.29552576454026275	0.28683923274511913	0.28711393640212335	0.35701645292132705	0.3409487057798869	0.45224127044533136	0.34014955861470786	0.34923494041105196	0.4325773249457308	0.443989559646497	0.3477201284474485	0.4399883358243096	0.43300663372320153	0.36718649870973397	0.32813562612073816	0.35837963456397315	0.3017628985738015	0.6906012917564693	0.5685166432591453	0.3237190872746204	0.3182294980748991	0.9999999999999998	0.3204979611312132	0.30109232642905576	0.3926435060801493	0.2708239319393616	0.632169218973327	0.4066699011937679	0.26045913496536205	0.2872396578875622	0.2690919347537716	0.7420577466446456	0.46467092980124836	0.393743933231002	0.28805366930791865	0.4911306108206054	
P41231	0.4108334981754694	0.369147656278872	0.3142787178506295	0.2698859837660611	0.45241817854940014	0.24494670150851391	0.29436449681658566	0.27461172037565174	0.38239563750771377	0.32790552537204487	0.262327851422774	0.2814006398226446	0.2608056808081088	0.37369259513747677	0.3415974123079403	0.33220724072126695	0.4298779062900163	0.461972746669681	0.31117467046463243	0.33602231165496943	0.23561980179736366	0.32796632014936034	0.2439840342938997	0.3474386775612905	0.2980656506507979	0.3555412835006969	0.3254751678471014	0.2635517402891542	0.4393003496955765	0.660867631251184	0.24081300510775883	0.3889085832517049	0.29756843566378444	0.36841692812702465	0.34410820373826373	0.35666317297571004	0.2566012353014395	0.29809291752046996	0.261302217614453	0.33769259146846997	0.419383167791717	0.24209613137154284	0.36779194787356634	0.4294986905620207	0.24800776789995893	0.30815205410441693	0.2524517068532013	0.3272942120656285	0.41905771206894377	0.37862647843950215	0.32597213064316954	0.3024675587795577	0.46463316631982754	0.30750520028805217	0.23797939039558394	0.31885654050592444	0.2691788068884041	0.4463965143696757	0.42119362226244006	0.3346519187037714	0.3642952653176239	0.3148808765337625	0.20864034778029397	0.36844852704291	0.26703892570342835	0.3095205048352012	0.25535558001470215	0.3160048397099262	0.37890583182076704	0.2461968496644167	0.2843020893100235	0.3131039356615435	0.24881463372899834	0.3362508220975165	0.23048695774435918	0.37433368187973076	0.33338011492108044	0.2667966119310534	0.3460606567596164	0.3204979611312132	1.0	0.2933891388081539	0.23578080144240157	0.3211640283028791	0.3588872629103759	0.31749328371512275	0.37231139321123485	0.3557813041429894	0.4227865067355845	0.33230060686697854	0.22814877709540943	0.3259544822340952	0.7119721983396317	0.3514987256406127	
P37288	0.35551145681298707	0.36782350942076125	0.2841560006556677	0.2872687223074103	0.2642325121350486	0.34464610152593983	0.33258229863792743	0.16767125365303656	0.29850345846932996	0.3585030039211673	0.3841164002074281	0.3119812916991011	0.27719602523449877	0.3857723253553039	0.4338143021230719	0.2863877679929066	0.2663116172608949	0.28689086715017825	0.2252195271988855	0.3386793636057914	0.36143410218551864	0.2838045625148064	0.3811039506268039	0.251428677314612	0.3220294669308569	0.41782081185432746	0.3120435061851223	0.2617615880945866	0.32205309357882556	0.29888820115355935	0.23730027377616986	0.3267604490352431	0.3935900024465203	0.23399912347209706	0.4147835096715009	0.3224204987707969	0.25666018687671577	0.34111032257215623	0.35023384635598864	0.352999264005252	0.19062732095709783	0.28414441136659063	0.32169938103476026	0.368155681289024	0.1917032405668456	0.3473129026512098	0.3700628982606377	0.304803281949499	0.2610609439889969	0.27243263686977026	0.2108047894270392	0.306290214857992	0.29015596094405854	0.33516228181649793	0.28037904076422104	0.35522498170909506	0.36468383025371603	0.3683393629928974	0.3388332285008977	0.27867667357502424	0.27211782020512454	0.24624606060937965	0.3202256062156602	0.29507858170811857	0.277726743696118	0.32417401059823847	0.34627660114125725	0.3584361021181298	0.29827172917335587	0.39139297924884087	0.33924950782449953	0.3165133848680496	0.2670561425423863	0.33731169556566715	0.27969697184263054	0.36745567739888146	0.18921377931871003	0.30305907338722576	0.28082738137678476	0.30109232642905576	0.2933891388081539	0.9999999999999998	0.3858888951766189	0.3054880609092398	0.3883640852398197	0.23654177252361008	0.2715423947953365	0.3680020277895256	0.25662688494819486	0.3273638929354006	0.33487395798964426	0.312694338815124	0.3127032694830032	0.4013750749051559	
P35346	0.28373874933957866	0.3622871360815225	0.3942758121234864	0.3654515608509551	0.29509142775209457	0.7310902200775133	0.4644127568519759	0.18780655206695895	0.21033072946385944	0.4199290009470994	0.35730418708426703	0.477374504715642	0.45276359306743474	0.4463141901863863	0.35566175948191686	0.3683881678967335	0.38400127685963925	0.3127488808940736	0.23103176881629311	0.37692475950078597	0.31757073670753233	0.2948718374981254	0.30390034723307735	0.3926757404983083	0.33406808775408514	0.3602622571330186	0.3175747922452068	0.33010598254540224	0.2571678668038887	0.2338672930317151	0.40474108464012903	0.24412952756003953	0.3945490886989059	0.35819552380122904	0.41697799329721713	0.3475191293027935	0.23362600711300652	0.3960061864976959	0.7416442525818221	0.3909206333618976	0.2723234292035011	0.38242867348803833	0.3309330206242658	0.3650952797727924	0.40603872885463593	0.4181940567220622	0.4308695620426277	0.38591054397800173	0.24809979217308786	0.29372853316345027	0.35204562968652386	0.2917709786026992	0.2789518634964154	0.4109716247895991	0.2716036296591719	0.3629857518255859	0.3459615396071251	0.390723503233615	0.3270910755792821	0.3264992466500867	0.3375021347567039	0.3471743219744456	0.35357021791853954	0.4061524994995864	0.3020259618625872	0.34451939428061185	0.4356328700320955	0.4101595303913997	0.3468950252265677	0.41485834766514584	0.3920430241356161	0.3343442518866033	0.37256228822941584	0.3789615501800748	0.7522876756819101	0.40171761486749197	0.32417329485537555	0.48290824224460693	0.3231894112636513	0.3926435060801493	0.23578080144240157	0.3858888951766189	1.0	0.4282391930514673	0.34274080029493936	0.3308044328736581	0.2954119937862351	0.3655748924663603	0.30172239951305463	0.4008307622334938	0.3386384325916084	0.2943907972961486	0.21686688885610272	0.4227966767360718	
P08100	0.319164461905866	0.3630824507868802	0.2635244302969081	0.3798136048831719	0.30264782363531295	0.3858296425117529	0.3777281293244322	0.24041435895495747	0.30105910043665973	0.4323330851670564	0.33329530291855763	0.3975552880611394	0.3641924503486351	0.3751882235567334	0.34476021559579484	0.3710058329021469	0.3762813361121232	0.38380518365804533	0.26669618953731294	0.35684040167322045	0.3268340200811082	0.3998022132522462	0.32611689923871623	0.3828452403504077	0.3796783739162095	0.3626985871415048	0.28648092807828984	0.3433650137519168	0.23652879483353523	0.30479037878942355	0.3564876853790553	0.26697985029463384	0.33856657969783677	0.3727972868209781	0.42152552358090223	0.40085407633261705	0.29807486197506805	0.2909896003036534	0.4132382824722416	0.339148019552061	0.33052649553466085	0.30183094047011894	0.3421601582784316	0.40381647086014105	0.3923385239623557	0.3329732933988354	0.34367615475494045	0.36404758914087576	0.29324276013063677	0.4737222198942078	0.38579471953212163	0.32978045633250463	0.2703882706243579	0.43189058455769547	0.22148908963740732	0.4561045755013451	0.29323457393221225	0.3890283904199838	0.3528995511712077	0.29008782082933726	0.37663910790901894	0.27040576739221395	0.33834429102250296	0.4527426573583271	0.3057839504686122	0.345826768861494	0.31436218138248906	0.4286412920892472	0.3325477727383735	0.3404472779528115	0.3813713487974254	0.35471209080712907	0.33687885978943916	0.341467115016477	0.45752454157318456	0.351348328718204	0.25924135379737384	0.3934237868403008	0.38521895388749816	0.2708239319393616	0.3211640283028791	0.3054880609092398	0.4282391930514673	1.0	0.31964048660666217	0.39722957436769923	0.2882068037080977	0.4174592318449013	0.25209420016508344	0.23104854381315415	0.35863556041532574	0.23387429310108962	0.32475130530726226	0.4551811653575514	
P35348	0.31425763458481604	0.3600074565173645	0.589141577688158	0.31738443261232585	0.28022396239420944	0.38162286849100835	0.33666025719157633	0.19703143481040458	0.2587593977712034	0.40227171471056367	0.47048353752200145	0.4222459725577202	0.37154184741573726	0.4406431600591109	0.38434286389419275	0.2958564254793745	0.3313518088656816	0.3064823981897253	0.2522060850390575	0.3666102648650362	0.43781383259425555	0.2955358587045289	0.3165719704367592	0.37617700062414094	0.30829113957059867	0.39275500884629755	0.5876414987089352	0.3080989955509716	0.2897181651980538	0.29160713093170276	0.33817284695437766	0.3333540839783554	0.4249685478753812	0.2822153204818607	0.3462061760342966	0.3321234592390865	0.2528016727966368	0.2549722355656811	0.35751458970960587	0.4104917698253072	0.267525598350257	0.2528947900692621	0.4150947542843807	0.4985229590009556	0.35112164782988975	0.4437765968689812	0.42049626077224544	0.6696272821845609	0.3255009567598279	0.29135312031306754	0.3399774202405602	0.3125838618675012	0.31688936276970286	0.5220535413056642	0.22013066789742985	0.4078871259542919	0.39824079546055413	0.4181244255102212	0.31900104949664443	0.27237609681389735	0.32644900249527686	0.32488304508047483	0.3148536049235691	0.3890038352521439	0.2905644401022328	0.3048806005349662	0.40094670958288725	0.39072365554892036	0.31968269039332675	0.35987223895473486	0.4132344932857398	0.33104484391736816	0.31612075276921947	0.3241237660441582	0.31949016422127796	0.7470620360884972	0.540808235665893	0.3077986887300808	0.3738424118147573	0.632169218973327	0.3588872629103759	0.3883640852398197	0.34274080029493936	0.31964048660666217	1.0	0.32401874517097445	0.3280397198693704	0.33275719556211053	0.3689222228275819	0.5882758081737951	0.3929169115711092	0.38123240357519317	0.3327413532853387	0.4837511028139934	
P35372	0.26102628549020124	0.34110621677478115	0.42689213486843414	0.43507826612707035	0.37765063972566504	0.31406908098937114	0.4107473377378855	0.1974810892327662	0.2100595629108996	0.41970302067347875	0.29741584979185676	0.42438505900915197	0.48120689060535504	0.47226693948155435	0.37312148360336567	0.33727934735647563	0.39700757881241544	0.30776027356089525	0.2559808660286583	0.3351444504135143	0.4152728850846907	0.29887365868673493	0.3066109433561756	0.27115659447299933	0.3207926457099585	0.36207053337739736	0.33748784649420827	0.25772922960143263	0.040452524648979124	0.3321940081527236	0.4285994846465951	0.20840900062007156	0.3690054195328414	0.310811502217164	0.4234162229812014	0.3510407604023186	0.31201311030595996	0.332187917542036	0.37247155422054723	0.3993842974032914	0.29154658752121765	0.29856759110133824	0.34413129230471545	0.38522235621089895	0.48329440656402106	0.45951461519093456	0.40903809380012013	0.44066690958801386	0.2663679715986941	0.33010755991930113	0.34550890691595637	0.38224499333103745	0.32341546647126573	0.46155976758826556	0.3008861354471509	0.33864735768925264	0.33630573637819444	0.3411090916381309	0.32868189693284144	0.31274203835241926	0.29286035291665324	0.2804355954304185	0.45275791545851984	0.6471035225450203	0.3217216897998151	0.3726578618874725	0.3704112422794274	0.6437738271838631	0.38228504639417826	0.3451106938506265	0.41362705352010753	0.35341473503682114	0.4448022876584871	0.31331341098493004	0.3285584107269619	0.3685839377090497	0.4032695738669501	0.3094888351361977	0.2742523365084658	0.4066699011937679	0.31749328371512275	0.23654177252361008	0.3308044328736581	0.39722957436769923	0.32401874517097445	1.0	0.2590844431778157	0.32403667753207255	0.20929253250338611	0.4377957533672352	0.32783921909294944	0.432826178608684	0.30666692165542864	0.5233606280301116	
Q9NPC1	0.32015081654536603	0.3007517165336574	0.2600078997936336	0.2819811047901365	0.26594563557551526	0.3095214708449121	0.32886544423268615	0.28554340971906206	0.3239943776339883	0.27707401268178555	0.2543826482361908	0.2969077988544626	0.25236714247013264	0.3985977660236102	0.31126345666764776	0.321210425630203	0.3053642257927217	0.32482267444365553	0.2680688926051006	0.3142445397647622	0.28198506384859784	0.280025239105437	0.3669503739312113	0.23953990968612593	0.20388120818045108	0.37043452239544106	0.24555643811554476	0.2725970518564177	0.339678319784934	0.2595804773067618	0.305271084079617	0.40078950606889047	0.3188042342916508	0.2469457623578295	0.33427044679565066	0.2832607142731909	0.25557924022912404	0.3723458277760364	0.31012213432255603	0.2830047134096005	0.3781114586451676	0.3454016055332244	0.38044416323400865	0.4377928625922348	0.24396346573623745	0.3260766350330575	0.23572707347596422	0.26924998618906415	0.42813945637222184	0.22335862805033632	0.2890619738152301	0.28103315224408953	0.39287559218985857	0.278825559004408	0.21163286090391936	0.2735181242264474	0.25714529849432405	0.4854985597104221	0.6591761671875134	0.3033322569643093	0.2775743156584837	0.2874473586660514	0.17242103062862615	0.34885509193637576	0.27070545975118154	0.241503990234392	0.24989928647374304	0.31445862854330153	0.33672249712865976	0.3703091018542482	0.209812530254462	0.2517907168475293	0.1721266527100899	0.20815056284464678	0.30197299418917256	0.33405290845311586	0.2306101689803346	0.287658510146744	0.3088106664853497	0.26045913496536205	0.37231139321123485	0.2715423947953365	0.2954119937862351	0.2882068037080977	0.3280397198693704	0.2590844431778157	1.0	0.308645197800299	0.4253704180706319	0.2677844345419473	0.28231859793125874	0.2970962415130234	0.33406669418820695	0.30451689482650546	
Q13255	0.34822574143987617	0.45720038706235544	0.3297422099107927	0.49436847664483774	0.29638522924396404	0.35608319884369743	0.5517299475760608	0.24089348679368627	0.2709770327608457	0.585417157180695	0.44311466182828374	0.5528041012933815	0.4200713391862454	0.38966774283325234	0.41514288401719246	0.3464373723848868	0.3558545989559751	0.3113266741197194	0.30317269382754775	0.3391264662967479	0.48164677911400056	0.30991585328850146	0.24641751622367075	0.3592852716394075	0.4936618772710353	0.4356659650575779	0.28237042633886417	0.3887648531980199	0.2840168021284012	0.293040389101625	0.4028352478531393	0.33357294650597863	0.3676798384396904	0.3276502206921529	0.5035203952443315	0.48637840746890226	0.2771005436165107	0.31211237498993005	0.3942460782574053	0.612543653767403	0.224797659338869	0.22533331897106873	0.3834710267076096	0.3646744393941295	0.4948012845265301	0.369889498287522	0.354350249730747	0.3024710012714071	0.3079798398116854	0.34910582534328316	0.3363619618812821	0.4470047663659898	0.2758666514625594	0.2849398496179385	0.403809982181604	0.3027923747062209	0.6069617980488647	0.2827363574144414	0.3157154109278845	0.37279501254714176	0.37864547651933206	0.263503965697535	0.3489189137517005	0.4087502770061647	0.3330641263808539	0.548749547963307	0.4808895063458355	0.3811379201375748	0.3304391729506503	0.3267861201419028	0.4703690743663059	0.7706006556395009	0.4967034766227835	0.6616958542722935	0.3298878594670824	0.3811980308195273	0.2459007352336502	0.3748765020484651	0.30798309462183376	0.2872396578875622	0.3557813041429894	0.3680020277895256	0.3655748924663603	0.4174592318449013	0.33275719556211053	0.32403667753207255	0.308645197800299	0.9999999999999999	0.2866737581509937	0.3358844407581142	0.3137162768740442	0.3272560307542115	0.27708431943528655	0.4511630962485762	
Q9NS75	0.26396974174357085	0.35694501340775225	0.2639736708656172	0.21704060758737784	0.2643892220584926	0.3193118250688153	0.3084321125966445	0.2535641095257901	0.3484644167657278	0.3330362220289377	0.2601435678277947	0.28332805170969405	0.24785470571599913	0.36357710033086804	0.3718758678319343	0.4200099695767484	0.3294325636411535	0.3782881355686849	0.251550198372897	0.33463070864660827	0.25301118727075517	0.28087768172486255	0.32572805966705004	0.23220607138384408	0.28958977403831704	0.33200135641160755	0.29145573039984984	0.25546506834118154	0.40567965163856246	0.2097512418737813	0.24758046703107972	0.5123098331647986	0.28346063119883075	0.3056666869102143	0.28550640571144614	0.2412199543813507	0.24466607259506357	0.3874875316285671	0.33592393178546637	0.30075834570722026	0.31477646257827047	0.2662746222330776	0.41711932264676227	0.5072480832560933	0.24523186060530575	0.3160080100469736	0.28978858818128633	0.36699378485588596	0.5629508353606577	0.2843539898978854	0.2887061420365171	0.2357629161633129	0.3591731064611313	0.3282723006267614	0.2427902993506254	0.2750321040927961	0.24968095315196354	0.39388334225230304	0.4142032976133652	0.3616824854272902	0.31514022278663817	0.3464603564362516	0.20235068414460167	0.2753642046847578	0.29308406110017304	0.3219297802821638	0.26377025359757306	0.2661742785773228	0.33531259439109173	0.20354552577421958	0.2546212942544993	0.27770623080706014	0.24199514129521313	0.3036697294829891	0.2893625266988754	0.3722449310142242	0.3218428874780309	0.29157402735286964	0.3458986445904426	0.2690919347537716	0.4227865067355845	0.25662688494819486	0.30172239951305463	0.25209420016508344	0.3689222228275819	0.20929253250338611	0.4253704180706319	0.2866737581509937	1.0	0.3053850202557098	0.2672330127947221	0.2975467506270757	0.42049316903209	0.3006682977597075	
P08913	0.2608300961667739	0.3126012220123235	0.7637896027505818	0.35780925643713074	0.33795098154228426	0.3745194660465456	0.43170471321600246	0.23339506583016306	0.22464594330187404	0.39226164113167344	0.3463491221005891	0.4722618288711604	0.4810433493607394	0.4510579661500773	0.31206181402175454	0.3116826860253862	0.39812537916984436	0.30630437847890624	0.23346815860244508	0.35655166785360604	0.4354754774592715	0.24949829301493787	0.32455845310474885	0.36956702646618667	0.28606284887989586	0.2797043466031602	0.6030549347695007	0.25192756008716877	0.20012704552699212	0.2954351839258409	0.40522709575835014	0.2837461146208892	0.46379678429535964	0.27677368589550394	0.38537587237311294	0.3353850914790381	0.2343092124139774	0.298335198763585	0.38083186177556627	0.42471466165913585	0.24509494021296607	0.3484577431413085	0.35783203199546854	0.44142799906035296	0.46004047109065793	0.5193161548763636	0.4693394176651458	0.5337525410826421	0.26341971764855754	0.2638760703033012	0.4244357961533797	0.3304617846295587	0.31324655123514156	0.554235766997192	0.3412541218958834	0.37303718540755104	0.3965646236739214	0.3728205932907973	0.29801272529291845	0.32266930463807075	0.26869254815600374	0.36603034527936873	0.3571577532850394	0.41776497895219106	0.3086466427867119	0.3562034099843395	0.44942571201374704	0.4344825503871445	0.32706176511581697	0.42881947525216785	0.39763593270788533	0.3861591688219327	0.41426681693893475	0.3625292838328432	0.2985105057611299	0.6891348986284529	0.5297735425476778	0.34472042547195714	0.2940425062484301	0.7420577466446456	0.33230060686697854	0.3273638929354006	0.4008307622334938	0.23104854381315415	0.5882758081737951	0.4377957533672352	0.2677844345419473	0.3358844407581142	0.3053850202557098	1.0	0.42398179404180714	0.33780699771967704	0.2933374105977637	0.4844235626965697	
