	P48039	Q9H3N8	Q8TDS4	P07550	P47898	Q9Y5N1	P25100	P18089	P13945	P08913	P25101	P30542	P50406	Q13255	P34995	P30872	P35372	P08908	P21917	P41143	P43088	P34969	P0DMS8	P28222	P21728	Q9NPC1	P30556	P41594	Q8NFJ5	P43116	P25105	Q5T6X5	P37288	O60883	P29275	P35368	Q99677	P35367	P08588	Q14832	P51681	P24530	P28335	P30874	P29274	O15303	P20309	P47900	P35346	Q9NS75	O00222	P30518	P25021	P32238	P08912	Q15077	Q13258	P18825	Q14833	P08100	O95665	P14416	P21918	P41595	Q9UBS5	Q14831	P28221	Q15722	P11229	Q13639	P34981	P41145	Q9Y271	P43657	P30939	Q96G91	P21554	P21731	P32745	P41231	P43119	P51582	P35348	Q14416	P28566	P25024	Q9H244	P28223	P43115	Q15391	P32239	P08172	P08173	P35462
P32745	8.259239834419162	9.618273249975916	9.109532584878552	7.597998212588174	7.757783366510277	7.130949645912133	8.419783671933025	9.308729386200657	9.379949698717214	9.163299244187229	8.38072735384646	8.252894790284758	8.11593073783111	7.947653206929245	7.835878709475715	5.690548951572385	8.39731932848337	8.467315459251859	10.559324858671967	7.664546753634379	9.384639853583435	8.06998590280715	12.31404110707315	8.263860949496546	7.348302992659969	10.07148623376643	7.733356353849815	7.849909002121987	10.512197254842018	8.134971785221362	10.125884867282238	10.068750658247865	9.354187919822495	8.666947081023451	8.11196515201	8.286319140767677	10.776799937334978	9.121376059380847	9.253286264978835	8.37912525338219	8.055415056344255	8.383848045311343	8.445521259743831	5.040281044592836	8.617043071812192	9.104076861177798	8.592088120372075	9.14503107402274	5.256184322384757	9.66931064696693	9.677878946488532	8.437946638661687	8.830962079674466	8.900252302192326	9.367218148280992	9.725322786878142	7.561235008236037	9.590456168393095	8.151117333425908	6.964947104961988	8.56492921689724	8.160830471777139	8.44983071306053	9.697306879693624	7.2822438317389	7.943036919253559	8.162030308669435	8.48059828622362	7.336745933918983	9.840765296482783	7.827472344236863	7.716547915672322	9.270407250559044	9.216446088843714	6.795505678977759	10.71995586327631	8.155164188929998	7.189296869221451	0.0	8.936640096116788	7.713301320226726	9.16717780312371	8.880785246981587	8.038509179152001	7.63611272688755	8.288507235682067	9.147462992392636	8.816557352401643	7.8407505498314	8.961755087683924	8.034011104398902	6.976275025500001	8.785336164491877	8.359241609830432	
P41231	7.932690208521828	9.615806338172307	9.41949834293831	7.362888086478611	8.107683703992594	7.439058965502234	8.198245297629002	8.849778165434815	8.525013476295303	8.592927181883681	7.824339959696655	7.842247270247116	9.365366547966811	7.355748026567405	7.163205270102508	8.960752267717531	8.058122628421728	8.509246591110035	10.614999724633718	7.437740203223031	9.173336490913735	7.99298954018219	11.484907160375668	8.613228005982291	7.606800063694816	9.304066977419874	7.432351709308606	7.39796934531897	9.802212506820771	8.01433423537838	8.489626257018484	9.623258576680449	8.92205294802234	8.872230610780411	7.0802649672511135	7.595591683512728	8.90977350769476	8.196721423896278	8.457859443828772	8.160232212811426	7.47775593168879	7.46197665253562	8.373558821720325	8.14804465293093	8.21252468416245	8.618746156123171	7.599485420290529	7.504064223084593	8.81561298602172	8.459795820256828	9.33596555294591	7.61915353927937	7.812593774476238	7.673476105651546	8.520113135609218	5.685736274267368	7.398538412501911	9.262852784544707	8.024894477344594	7.225293222595158	7.934429450920563	8.216139227520028	8.827478746625424	9.317028718333306	7.260602469910786	7.774037440165992	8.5179730405649	7.435091416663123	7.160956981052477	10.199241857377993	7.351233823803135	7.7833735259192265	7.892579335613145	7.838856666339366	6.866211503677142	10.34575925658875	8.209939440724353	6.439458754945696	8.936640096116788	0.0	6.970641373333452	5.896207758298646	8.27778427454882	7.674193384271987	8.192987580294448	7.13198690718384	7.633963075275888	8.920004857977437	8.348147146786335	7.19285779175017	7.404060462017109	6.650072873673782	9.379010241092969	8.696570757404983	
P43119	7.110194641890156	9.208625224913767	8.62803217308353	5.965185913811433	7.123328169843433	6.2344056328908	7.189188165416758	8.321334416586723	7.955148007455601	8.250108409646304	7.39124896797248	7.113353698694376	8.31511782517511	6.625732820428011	6.832790473700569	7.814709972737709	7.330485373993206	7.889471361162198	10.237511959840383	6.625697809168237	7.953461437945255	7.211160234983561	11.424062370949482	7.462188962248988	6.224264173316811	9.547842102218633	6.269489056318343	6.17790975230447	9.074145992080549	6.727261780058363	8.176565475961958	9.114982084810949	8.541918670067284	8.086429176485845	6.265452873137449	6.973346928380085	9.456203209115268	7.80087511330669	8.018817932819266	7.151640383547265	6.644364588102659	6.66193244571578	7.648629429184505	6.9132745660871695	7.280074039740117	8.055102169072626	6.8607142915679935	7.958752791021566	7.382642451200854	8.643524305095633	8.667980930696283	7.108202822614551	7.18715202196709	7.523769837719429	8.017455802422184	8.12480727925587	6.21458317515038	8.999170798891488	7.473234076664614	6.0015633486386575	7.052867499385141	7.122451199530815	7.400827270759556	9.176722732058122	6.502531123078706	7.004475333939487	7.729122127721116	7.534012648009084	5.787580654275754	9.188601429928996	6.538119844192986	7.036800358943679	7.952077652752614	7.759977472525715	6.0827631677530825	9.71283382779406	6.9540872786708405	5.511931145745743	7.713301320226726	6.970641373333452	0.0	7.583396176361854	8.029312711934788	6.909155308351338	7.004607582067772	6.783642308187197	7.827307208736682	7.614602036237702	6.982757426983416	7.371030462419927	6.487839367156622	5.300143672816934	7.98635101120725	7.732866259759765	
P51582	8.106416365518937	9.533675279704774	9.084707639851182	7.828965931545976	8.052314343502601	7.863063534174951	8.965149809352805	9.236300238221963	8.687952199351713	9.118252317548833	8.680944063752106	8.270028036534223	9.878468051551469	8.078329943579089	7.8972122527036825	9.315451466577866	8.296273956156261	8.97158494960372	10.712369270801286	7.726026501894366	9.496320483265995	8.564777893111954	11.149504274378693	8.73053201621958	8.189946739602023	10.305370016963517	7.919843805931208	8.137575087061723	10.035586915089171	8.314716828326294	9.02808068523616	10.26047456523952	9.18608197464607	8.634322123421956	7.703163352145864	8.3558722717507	9.52255987825085	8.843882172121093	9.406767811820389	8.280865647667563	7.708838757957852	8.30642411269787	8.945634589447451	8.401574971692492	8.683147876180104	8.527700280938449	8.453221683501459	8.235620481365354	9.167362021787019	10.136350873258841	9.39476913074849	8.281801669733468	8.091278310440037	8.343957933345774	8.896358445059033	7.160733480639657	7.855729720275527	9.717468124573854	8.341522191182795	7.711691302463698	8.540301092466715	8.692041668302995	9.266519994143435	9.755369362874246	7.914249482473235	8.057091340407453	9.04405696741241	8.1517597502814	7.818011787460171	10.719523676453242	7.600431638612603	8.376504024932382	8.43799656624929	8.747550930755741	7.228305122736691	10.220741899004922	8.644762164379165	7.22451215665369	9.16717780312371	5.896207758298646	7.583396176361854	0.0	9.006842430770945	8.081320096740058	8.178527514885852	7.42899680655234	7.599655604785294	9.439128736549913	7.884127184559699	7.166691799425509	8.099336716967708	6.860325965664372	9.077687839748728	9.047579205838074	
P35348	8.238587300227605	9.895188914219384	9.825389338652359	6.728500427758215	8.301225392127291	7.825373098223078	6.098046754249161	6.835666177095852	7.016934011377063	7.106017619183545	8.151706955109006	8.165666955814126	9.511598302171254	8.056455952513046	7.829633041419329	8.543353979034702	8.54574372597053	8.165087536993724	10.783216845812719	7.839760801090475	9.161652904802867	7.722661490771894	12.153538965942074	8.028917984704528	7.406151483541789	9.97347481276043	7.514201049159759	7.901106745348901	10.731971431418517	8.782371057725515	9.71997657540872	10.421893807259455	8.704587996458432	9.063599495919687	8.215214490638829	5.204849957031485	10.292168110364772	8.294335321033488	7.391274898638291	7.917342369404654	8.242060324010948	8.214936431123883	7.545682332626246	8.120914524119005	8.612424007784279	9.032570726481005	8.147222994701524	8.982619080230947	8.635191603920587	9.200645986906611	9.930706565685817	8.668718249491778	8.641699892272758	8.747025809412838	8.637469212899903	9.01078000115485	8.183939807255596	7.498732753891316	8.616040351793611	7.862660704112516	8.438139491587837	8.168893335257513	8.710064733303748	9.278959346694785	7.851310068835726	8.366906851261463	8.05953048951373	8.563463154780397	7.375456532408229	9.439074231824973	7.6708803306047715	7.872122011614093	8.94598565820189	8.662518491917995	7.111106814160003	10.73478400033734	8.46603682287744	6.733013354528743	8.880785246981587	8.27778427454882	8.029312711934788	9.006842430770945	0.0	7.759139034009797	7.866025561599945	8.588507377410407	9.215154648973769	8.066934978227884	8.21307806923245	8.610204981062108	8.110177280591854	6.745544529797898	9.177611334978986	8.481376449601347	
Q14416	7.029992499694225	9.338457970551758	9.056277022416404	7.181999651748351	6.787627404802556	5.757175938428595	7.6768300748910745	7.935459268166481	8.135507280952341	7.824382264681328	8.043263418211705	7.356106050355763	8.670641836037907	5.5202299313809275	8.004624174352132	7.6630192519887315	7.3605997178667	7.1086497797519534	10.075109494135777	6.700076797584928	9.02590082926159	6.920788621409135	11.268114816246626	6.913067020830333	5.918181683588066	9.740883140191844	7.510522627036775	5.18902379294835	9.877468489098387	7.912502330379274	8.884093354477633	9.712635801053242	8.356225694804984	7.489895314432365	7.371056491417449	7.053905045428679	10.021948022112504	7.7353105032976535	8.447660349479515	5.1913701433755035	7.543367802005802	7.571782418483507	6.944197068538758	6.836616980016072	7.804962007537667	6.242259726989302	7.02252795036244	8.181663364720642	7.674064365005281	9.09356129703951	7.191318060189945	7.869202372690844	7.964751562194591	8.148149529721241	7.837239024359948	8.996449572082037	7.339018950449337	8.438803878797678	5.3436023521019385	6.864366108048057	7.033346505891913	6.577655710269296	7.287501451227833	8.90399796713554	5.771497518239797	5.123647043372683	6.763473887679964	8.063368826876449	5.888027289245283	9.806636587832562	6.88746771819899	6.960857869582667	8.458494102943327	8.356234389154169	5.862066324845002	10.294747801384204	6.906122526115399	6.340796143017743	8.038509179152001	7.674193384271987	6.909155308351338	8.081320096740058	7.759139034009797	0.0	6.227442998218586	7.973323338299859	8.578429511437113	7.247943931612589	7.681023963474183	8.047845257841875	6.906920799352585	5.461184432363005	7.81498894950992	7.028914125636615	
P28566	7.491107745596999	9.307470283954137	8.924344132083815	6.962428576734748	6.116062791136405	5.024612059610424	7.600855459069354	7.988255937201934	8.233494271664911	7.697983499842599	8.208586063484473	7.175838949325779	8.381584646111438	6.440997512337876	7.859775225015172	7.688904243311343	7.584632391369197	6.3293496923643335	9.849874179442105	6.717076582030698	8.62209126542621	7.339007152486198	11.714262269966666	6.609012016009398	5.954911373121131	9.984906503635399	7.494154075789032	6.120865103346907	9.896749752909493	7.716009601144081	9.384916128546228	9.746843727310711	8.446038087356738	7.827005438181266	7.673695696372785	7.028079482055708	10.23856419758476	8.09036770799815	8.257394528955947	6.6639476257876415	7.497354545027672	7.656259486166298	7.124464820082934	6.55086660572019	7.911945179621617	7.6258778275157715	6.982924701377948	8.738251038097442	7.440721348374646	9.364761324599474	8.16352035185992	8.042616206770425	7.931559860715351	7.805045535533672	8.04871288675823	9.062849121837866	7.264350119740593	8.344497251922112	6.584790307585928	7.055818453656632	6.598136494553239	6.832984921365594	7.525486987895449	8.654584023256922	6.11278776470328	6.339787159981657	6.419093332579557	8.028611619976946	5.831725489601007	8.896009072731614	6.709041779515396	6.929006835955688	8.877271200129867	8.100591508313588	5.7611490267603065	10.36877281594992	6.811136382024459	6.538885051816855	7.63611272688755	8.192987580294448	7.004607582067772	8.178527514885852	7.866025561599945	6.227442998218586	0.0	7.549931819957971	8.543047416266335	7.199755283707066	7.818221607008588	7.96807051566424	6.504719613177013	5.408684531801119	7.700793550368382	7.4232734126952575	
P25024	7.906624337387091	8.864278854705203	8.082450849777066	6.998085616016917	8.149871908901941	6.829043925905026	8.319278871032193	8.902877213802146	8.500640572409042	8.86986617979123	7.65513924376461	7.7627323660380965	9.133578445665473	7.730737372829144	7.165818000656568	8.49788177993626	7.9221487979426355	8.693832636059877	10.536163676634345	7.311792315746928	8.462921255540632	7.819343967087798	11.552298675223293	8.09429895785399	7.432206813485016	9.09704239951743	6.410007933334705	7.503834654568532	9.75552345929252	7.219986101123948	8.19576072514068	9.697157291056165	9.277436682703039	8.341399295308959	7.014141809766057	7.840041824275932	9.61001485433748	8.459028148222012	8.49420599333971	8.186991297896075	5.741429553320055	7.347652068773962	8.163902003106134	7.513775234958104	7.515477174747919	8.726979021104903	8.113862638575663	8.119636857365185	8.345656016184652	8.97788130696532	9.36682829848427	7.468428915613699	7.6048025848593666	8.400512611378117	8.739262558512404	7.86557097015139	6.545013467200815	9.477808211059353	8.632966669564997	6.831731183957677	8.006514454751438	7.870746495750646	8.576176302719878	9.646240005337088	7.43791847796274	7.957672386492693	8.36766588048099	6.817921114297459	7.126346904311848	9.832482016696158	7.324047532885834	7.416813458991661	7.8763239515113295	8.152601156508537	6.594567168618181	10.076632160494594	8.008511476064887	5.879176689956126	8.288507235682067	7.13198690718384	6.783642308187197	7.42899680655234	8.588507377410407	7.973323338299859	7.549931819957971	0.0	7.458409586955988	8.48059830038635	7.895093275391591	7.329239391375085	7.504055373472738	6.195572016291957	9.062716348459633	8.416092165327333	
Q9H244	8.595188396923724	9.866254271044042	9.301235852583018	7.492500319167962	8.164097508681385	7.625440594710686	9.101947265948992	9.10790839413985	9.086401044313684	8.982150677436683	8.837607797415634	8.167009749629491	9.612081585075018	8.238355473175151	8.261760458879499	9.31963990002501	8.176975772386067	8.54375682210215	10.792086974112914	7.874703407523399	9.480410369322625	8.642280770926297	11.443929571234369	9.020238474049366	7.94752692278061	10.39144095976877	7.808718119746155	7.914158114710553	10.201044126782513	8.45868044751964	9.35257638682408	10.193635194036121	9.531263717653243	9.153247337934397	7.712887329044155	8.486324509604074	10.168555543993037	9.028621986063673	8.828541371884448	8.51222921581446	7.498770825277005	8.437543800393582	8.682874537162148	8.564838261214398	8.18781859303157	9.39439086974707	8.85479633768824	8.066133523932955	8.926998095120755	9.910024368874026	9.856158043275087	8.320642067852368	8.404705753131354	8.960327871029909	9.24244075202308	7.943512825193415	7.810342987467454	9.782315373750214	8.608588727150169	7.921809536226867	8.37995741294054	8.37414124359852	8.66967871107253	10.33022984986638	7.932303271827919	8.658914419932449	8.879861807111427	8.318363603290985	7.697152146612291	10.29672244784158	8.409552141198297	8.277274171014685	8.860900116701748	9.212261702860397	7.651613047418328	10.406634667393392	8.093603645005068	7.237744161091986	9.147462992392636	7.633963075275888	7.827307208736682	7.599655604785294	9.215154648973769	8.578429511437113	8.543047416266335	7.458409586955988	0.0	9.024470554436569	8.203213085238726	7.452395753458433	8.383809305348834	7.126281288669207	9.134624010673408	8.897582698244582	
P28223	8.55631437314589	10.009035780906892	9.827479393715652	7.4437347815155706	8.2511196272552	6.992126975939472	8.36985501500105	8.59672030022751	8.433345980073387	8.23790715034541	8.456186758519499	8.472126181870498	9.176693052837022	7.035703726622404	8.341764480300009	8.419526876119516	7.86506212525118	7.8559142762765	10.334213362153251	7.330198301554601	9.14839765938248	7.111160504576013	12.425036490643146	7.583065243670697	6.476936213661041	10.222766000827777	7.683182399709059	6.644795161604451	10.893911448667343	8.507495407873568	9.559212432723198	10.515990186606652	8.793135639582662	9.144806470712266	8.022253021129144	7.455388049508448	10.546450896804341	8.71717073232894	8.828829997514195	7.8364231013759476	7.943820374835759	7.828102516749234	7.275316037454027	7.884834420251957	8.426873279250682	8.768737178600684	7.846937426563333	9.404513852182827	8.685220675631518	9.904762695880281	9.227053236528906	8.482505610905504	8.428531896550599	8.37901377324156	8.531865167165638	9.699601741455464	7.908727879003748	9.31314715425989	8.055679712722448	7.7021846438660875	8.174692046218453	7.406796044390732	7.611034328483294	9.32174597274627	7.348765177350664	7.804085696165944	7.833577055018556	8.549475720773417	6.553651495890179	9.468726784902998	7.581110789571781	7.349476767583575	8.844566999136182	9.080515928336764	7.180239376965722	10.656402560463189	8.041383001803258	7.0121254610552475	8.816557352401643	8.920004857977437	7.614602036237702	9.439128736549913	8.066934978227884	7.247943931612589	7.199755283707066	8.48059830038635	9.024470554436569	0.0	8.068685228041126	8.882733918578568	7.475586429628062	6.657090970928708	8.668639516191405	7.783728515297355	
P43115	7.8081047233279515	9.406804838486774	8.047016022383723	6.66513740342541	7.296527598201999	6.731086098118556	7.948368430723487	8.007477289448316	8.063069301042997	7.908579976979603	7.806847411035749	7.578389063443818	8.914586143239937	7.442173917454211	5.78998358721622	8.158837711294996	7.829260534725904	8.034115240795652	10.264539828482267	7.161068362180429	7.982785184526479	7.490779061421971	11.566186878655031	7.567740611474946	6.6558226141509795	9.276278773077493	6.847548583333154	7.074715645868701	9.735184872018797	6.890602586693057	9.143623510772125	9.779919209248568	8.241114165886131	8.141201142653763	7.255559196756725	7.127264056789819	10.487509411486153	8.131935571105288	8.662268621912409	7.85224674382478	7.4721121592267545	7.8229768603369605	7.902833534328613	7.009987680888912	8.140390352082711	8.587017355801711	7.884868137002773	8.839827778398536	7.664088921078558	9.81356130124757	9.226537170812465	8.207364156716963	8.169120898138251	8.172271876864142	8.22482797653713	8.882368722748593	6.865302606657756	8.60423926116926	7.976619173432095	7.045191637141563	7.801394653293015	7.342237635690749	7.77717702447445	9.289429036277635	6.811802477579606	7.654114283579354	7.302069531043205	7.331156831830643	6.66703538907957	9.315565243497728	7.262100011605699	7.2511084665692165	8.583403817726385	8.559375630547773	6.326634309543047	9.961740617793874	7.609905533904431	5.912178748537556	7.8407505498314	8.348147146786335	6.982757426983416	7.884127184559699	8.21307806923245	7.681023963474183	7.818221607008588	7.895093275391591	8.203213085238726	8.068685228041126	0.0	7.8217131772285	7.545985790451339	6.068561653123493	7.88437796719313	7.676940848398162	
Q15391	7.8813632414975485	9.181033408027973	8.666271228261818	7.390211240556467	7.981738523803019	7.185647997078922	8.359174334101159	9.003793293380452	8.693928134393895	8.802918335972574	8.23821550495902	8.055950240328615	9.245754092089909	7.902363731083188	7.6886379611307785	8.98573980069064	8.136604811617625	8.633435776855906	10.323669168161016	7.448892525627062	8.801541317206958	8.247928203369792	11.153593212426406	8.485687567038326	7.412306702846058	9.230057638100508	7.737762193344142	7.684969529268923	9.594661674633011	7.737890500547417	8.660645122959156	9.846218152154771	8.996378243153568	8.695841922615543	7.56369251938094	7.756300122357321	9.476893749193804	8.034432529133758	8.844291702925167	8.265269530579355	7.481865818958318	7.816711546231838	8.192894139224723	8.236008940843847	8.03106956638558	8.806514871953592	7.732115429514495	7.992469753760605	8.627352253488297	8.949555557592781	9.429043910650433	8.332218940008854	7.954369254791199	8.210028318778312	8.644864468705123	7.624621539505648	7.267716000156417	9.334667128099168	8.269090467215923	7.607692280491201	8.055891988165836	8.129129543795205	8.66836978396745	9.77501069135634	7.181803156021753	7.970339641012069	8.221452643554404	7.539673910354736	7.104738439075343	9.949983902999897	7.418829806844121	7.642446995874351	8.235299553773817	8.333717839130184	6.592641020954899	10.188591074078689	8.416263507458934	6.653640055331619	8.961755087683924	7.19285779175017	7.371030462419927	7.166691799425509	8.610204981062108	8.047845257841875	7.96807051566424	7.329239391375085	7.452395753458433	8.882733918578568	7.8217131772285	0.0	7.82685314658029	6.4349650726249275	8.881916760553771	8.62865140094196	
P32239	7.319044248245353	9.408073765061175	8.668509071425095	6.521855322562986	6.691757916493878	5.97233403419557	7.776431738446307	8.550227086556418	8.167662214921407	8.25424833143638	7.7123243382707605	7.255132930320011	8.498802025725922	6.1871762723434305	7.439820177141037	7.946074537667724	7.488571292962801	7.255158214406757	10.210262200047744	6.786499262797347	8.331068502300095	7.081026191508883	11.79583238780523	7.63274069958729	6.216569617533615	9.622017420152915	6.8806477336825385	6.064902872858418	9.283928101553114	7.806621058636225	8.85461512739862	9.57728713780449	8.417320973554395	7.499140829658514	7.0273288369398035	6.8998720194041825	9.67593946472681	7.698506708780031	8.493804302897717	6.92046105470066	7.103022279984822	7.122421226223667	7.177202982968103	6.848373936663215	7.822070200689235	8.167673042541898	6.900302480196899	8.01727727430837	7.8003059073537475	9.317403359116371	8.689856936913667	7.461303599980711	7.444825538119209	5.610579163663494	7.8348212841916	8.303635926760226	7.216458067506687	8.89635538529351	7.286771880061388	6.345128635783844	6.377401833375924	7.045834476019626	7.5245889405375594	8.758464937982778	6.409471563450802	7.114928195496832	7.9159221675716305	7.514714101449758	5.71492543588344	9.306352280854666	6.5540283973798985	6.934612258115742	8.503893311344692	7.598797609124887	6.2547523693657165	10.179292172630676	6.975335911544798	6.046004573204869	8.034011104398902	7.404060462017109	6.487839367156622	8.099336716967708	8.110177280591854	6.906920799352585	6.504719613177013	7.504055373472738	8.383809305348834	7.475586429628062	7.545985790451339	7.82685314658029	0.0	5.704572712244982	8.055329984165661	7.553672904759176	
P08172	6.169472116147227	8.418445712920837	7.83303006231833	4.645264917564654	5.689794326301577	4.633173631348114	6.420601622466545	7.1481757150034095	7.100207867800726	6.958118305235045	6.753982309722863	6.375400848874711	7.581930879632007	5.576775781550455	6.14891557387296	7.040065814362697	5.9529874167146986	6.525509667063102	9.315601830589825	5.358855892603654	7.545839108586976	6.10816813602225	10.915954532284939	6.07678690144617	5.0651566942470545	8.994137204068917	5.0541039336770535	5.003653864056483	8.787133878180647	6.422506872201689	7.956249662730789	8.712284826298053	7.412292581125053	7.031876370093336	6.133658028474675	5.773764358892815	8.899745496740007	6.498224171753421	7.116905480117537	5.834201196172074	6.031447105329451	6.290475500212231	6.151012150186059	5.944020730736011	6.7497664651217395	6.638581633933148	5.074473222898904	7.284572106954173	6.742832939602527	8.36429756665751	7.639290722257276	6.121166689830671	6.497548714979926	6.954013801039356	6.148995477187387	7.581137998304471	5.651815951817058	7.7578013708376625	6.265839002926721	5.0782557751540605	6.043988565948082	5.729061168199885	6.645545893841216	8.023379529154685	4.777472679929931	5.551824345543122	6.35055168923041	6.579429502449605	4.184616360731173	8.386716578360968	5.685150867399626	5.367963041782013	7.317145361208415	6.993295584074549	4.025962336096109	9.29144421112188	6.030555912347257	4.300820351817134	6.976275025500001	6.650072873673782	5.300143672816934	6.860325965664372	6.745544529797898	5.461184432363005	5.408684531801119	6.195572016291957	7.126281288669207	6.657090970928708	6.068561653123493	6.4349650726249275	5.704572712244982	0.0	6.431417208409261	6.323685611280886	
P08173	8.590554332585025	10.070195966963574	9.419795284601863	7.861991476308511	7.6236320534588735	7.64707610094797	8.436950451896857	9.292154312443717	9.530220041695975	9.02891125108125	9.379299598235292	9.245961975004002	9.338626745157828	8.162306100668143	8.99054539368391	9.24759528226114	7.866701058634192	8.287500676721473	10.25924820002305	8.0180480305463	9.546346257260916	8.67704868860233	12.537505074460732	8.599062314049744	7.619837509908006	11.194945449255334	8.140979950413389	7.818237684493492	10.949511233322282	8.788601678869155	10.167643133985061	10.383065868650068	9.339464094833284	8.831375136102846	8.465729763885085	8.43879489029773	11.524390704114488	8.604297614216527	9.65884993635698	8.29232001889239	8.932130704812982	9.311771686246226	8.804403151042672	8.037892205233796	9.076679342869607	8.750000650410737	7.283665330920775	9.546911922827496	8.73814669612822	10.4992801052196	9.434450774702853	8.957365608799742	8.63498975530986	8.974033406753108	7.605377934267195	9.72216072361955	8.216378782285956	9.717149028578238	8.326646170761935	7.977603025311871	8.445331566557098	8.323524576814789	8.543597934391642	9.789461128771801	7.4750722949974255	7.933563763567606	8.239973895989579	9.084356020988062	6.861884023403311	9.796039182135845	8.24208456251979	8.015554718426541	9.574727188116945	9.523623510236327	7.294173173394118	10.839889201352927	8.434675487419716	7.612615078676656	8.785336164491877	9.379010241092969	7.98635101120725	9.077687839748728	9.177611334978986	7.81498894950992	7.700793550368382	9.062716348459633	9.134624010673408	8.668639516191405	7.88437796719313	8.881916760553771	8.055329984165661	6.431417208409261	0.0	8.132244516013795	
P35462	8.225786026774784	9.71739302771407	9.564165880143083	7.2414657876745006	7.200788824407757	6.981303414501593	7.967313367462312	8.353696834859607	8.53199894273529	7.8395882891234505	8.439224990889466	8.36828980378632	8.847714244636258	7.348142915722751	8.18158053347863	8.193666359896822	7.334064402423742	7.4938332741903295	10.354871030946288	7.186921717111167	9.265403234013366	7.318627129829571	11.932914202576404	7.145327077805845	5.2485454541575205	10.363974004435713	7.590873188817377	6.895052809564482	10.808202022104116	8.487905536432054	10.253114741224895	10.125900850544467	9.31477482550758	8.799012474952065	7.6680227946757595	7.513443013220931	10.963583415051103	8.447188662403969	8.732735605835902	7.746625084627109	8.340947867050378	8.096151270078822	7.875659944038687	7.128503316448584	8.185361353474525	8.431892948675277	7.914493713558436	9.037828936290294	7.7430791830614485	9.891130311998548	8.125508253367217	8.191604927914659	8.04684721147475	8.59435750089217	8.572066275665197	9.49681036675629	8.179829001886239	8.372910126486723	7.812043318454645	7.414889420484779	7.874345716806424	6.148157849545535	5.817566908790808	9.337768381186482	6.896746432586578	7.391032869917602	7.435149784827092	8.510489879092216	6.8458119754733175	9.413293745463719	7.889657337758689	7.092176152956959	9.157368256754095	9.154349805791487	6.836004455457898	10.707790806505948	7.674656828412534	7.019538233285549	8.359241609830432	8.696570757404983	7.732866259759765	9.047579205838074	8.481376449601347	7.028914125636615	7.4232734126952575	8.416092165327333	8.897582698244582	7.783728515297355	7.676940848398162	8.62865140094196	7.553672904759176	6.323685611280886	8.132244516013795	0.0	
