	P43657	P34981	P08912	Q13639	P35346	P37288	Q9Y271	P47898	P08588	P24530	P29275	P30939	P48039	P35367	P51681	P0DMS8	Q13255	P18089	P25105	P18825	P43088	Q15077	P07550	P08173	P41595	P25024	P25021	P28221	P32239	Q9NPC1	Q8NFJ5	P41145	O15303	Q5T6X5	P47900	P20309	P30518	P21918	P43116	P08913	P43115	P50406	P25100	Q9H3N8	O00222	P41594	P35368	P32745	P21731	Q15722	P41231	O60883	P30874	Q14833	Q99677	P08908	Q9H244	P30872	P25101	P28223	P21554	P30542	P29274	P28566	Q96G91	P34969	P34995	Q14831	Q9NS75	P35372	P28222	P11229	P08100	O95665	Q9UBS5	Q14832	P21728	Q14416	Q15391	P28335	P21917	P13945	P14416	P41143	P43119	Q9Y5N1	Q8TDS4	P32238	P08172	P35462	P51582	Q13258	P35348	P30556
Q9UBS5	0.8200751103515314	0.8480424346001608	0.8711131989513148	0.8579581692370537	0.7989273826413124	0.8154209062594621	0.7965595907442977	0.8350253881466592	0.8034179725161209	0.8504469509341719	0.8397078652183408	0.8296514456655987	0.796809970604438	0.8411667780291684	0.8015988988551764	0.8320582957144878	0.9115008355533822	0.8089333428306347	0.8001325086604166	0.7070052073232919	0.850456462979762	0.7894146781410447	0.8678374693877167	0.8404644149424864	0.853792518059356	0.870999877442341	0.8006685838494673	0.8269547382651894	0.8350994340467829	0.7868835147544843	0.85995723703994	0.8242201513065758	0.9020469658218587	0.8626440608402063	0.7981533214294031	0.8723370094372448	0.7814323759398801	0.804350579283102	0.8431056379544734	0.8293808887826148	0.8532799757376727	0.8217482352975594	0.7805273651576023	0.795124220453522	0.8751904393961695	0.9124627088852592	0.8853731995394558	0.8648238651078491	0.8573735795198569	0.8195207598126527	0.8082057885769515	0.8584810745648543	0.8191344529966108	0.8830148273020861	0.8154121249912455	0.8021610618092502	0.8238124920665182	0.8234876730034122	0.8898837408207936	0.8645541646081512	0.8800619967464609	0.8451758646095604	0.7832152257246254	0.8143487050618001	0.7678250005173703	0.8237509468506262	0.790897942681139	0.9070634774617792	0.8393109025354722	0.8424017994450058	0.8662768540236704	0.8223647140583568	0.8012075498521931	0.7702513656509954	1.0	0.8791534916450051	0.8839105389692813	0.9036901193552382	0.8368899773309035	0.8422380501234767	0.7798974454145835	0.7415817728338437	0.8249316467971797	0.8505152087836471	0.8288850655692347	0.8033840562964664	0.867578821935287	0.8475660133477256	0.8114927448473866	0.7542509862107144	0.8372624732834446	0.8367921552439499	0.81286187380818	0.8357559567124834	
Q14832	0.795494096753362	0.8394228845726108	0.8524396321721995	0.8079997092824177	0.7534501895051251	0.7683372005312734	0.7562722094767664	0.8275685253444593	0.7989298481748904	0.7518553566801056	0.7914558625970328	0.8028599250031789	0.7685912056589398	0.8029278173649144	0.798312968336581	0.7254666855879607	0.8872785883551629	0.8063285885795072	0.7900391297557356	0.71953434711225	0.8503641214132748	0.7767110893966351	0.8057191854518969	0.7837494631488372	0.8313240214903408	0.7758970662110022	0.8059916077422723	0.8392761590710216	0.7486123894423525	0.6285295746864252	0.7781846591915611	0.8193257389805587	0.9258425842614942	0.8714985313769308	0.7962693751405567	0.8567287473446189	0.7461568794086859	0.8045616976122635	0.7956782720714435	0.774389988919868	0.7966141754558003	0.8307258932421143	0.7959168948222712	0.7727983527091865	0.9275932937719028	0.906152286972615	0.8172112131036159	0.8416022928621212	0.8048997089994239	0.7959795950824495	0.788317003581799	0.8299885943898779	0.7871768114231505	0.9171713870901559	0.7987135396395949	0.8242412269246582	0.7835818797493832	0.8207947172631	0.8387849553940843	0.8274320758733684	0.8700301711672433	0.8069018603641298	0.7902783121618421	0.7851510432218911	0.7405650128892465	0.8406007752747607	0.6975358361950821	0.9220545561443486	0.7699088346708524	0.8136765146619519	0.8590844782160918	0.7889601155391419	0.790354593848763	0.7016023679181146	0.8791534916450051	1.0000000000000004	0.86605404430655	0.9121574106662972	0.7636112291822986	0.8250355417037711	0.6757132726001113	0.7027727741898757	0.7556466710714169	0.8028667642637015	0.7503179326480128	0.7643315897185116	0.790275779452648	0.8268637497109937	0.8355452506634914	0.7212290199453623	0.8357947809318036	0.7528061694908479	0.8125401354712682	0.7890680662270937	
P21728	0.837370786476631	0.8377049073902991	0.8701095116753071	0.8235658010392316	0.8069899220929727	0.8015904177607476	0.78283547187653	0.8210056486730622	0.8258090770132414	0.7637801018014241	0.8586126837810716	0.853739440615957	0.7781104229722088	0.8420566197201664	0.8095500301010434	0.7637544328530218	0.8645420305041863	0.8306480863483239	0.7854339226289473	0.7578296098563145	0.822911860768167	0.7516976373746888	0.8081374377360413	0.8322805720557764	0.8521020025672164	0.8084781260602106	0.8647148293166962	0.8693002364787874	0.7375296119344641	0.6869539295498085	0.736733649286534	0.8251615705875063	0.8592949183271837	0.852140744196268	0.8179025470675282	0.8263462970706728	0.7023466145480523	0.8615223129056849	0.787424064648121	0.8209471176192552	0.7892425905598244	0.8102634896140941	0.7776736143116837	0.8035686825333741	0.8787380581799105	0.8494472117259906	0.8494674464576975	0.8607819927098365	0.8056454479622921	0.7993702754443451	0.7212693481579271	0.8898522638786481	0.826179447907437	0.8642206235650635	0.8130341209133911	0.8381768775823285	0.8096188263354848	0.768515300754853	0.8153091861099041	0.8518520129934227	0.8222972199276691	0.8175548463116449	0.7920291322382363	0.8388313005929061	0.759456144192317	0.8703344041671611	0.7067293671139337	0.8606715732643094	0.7715750380524259	0.8179014546252672	0.883774785045051	0.8203987299795237	0.8252636352100203	0.6603219253362339	0.8839105389692813	0.86605404430655	0.9999999999999998	0.8691067091060277	0.7784134840433486	0.8156534674645559	0.7217017401488718	0.7078622698718088	0.8524411595182458	0.8296111530127075	0.8006768726991752	0.7692861811849224	0.823126841867227	0.8180329981981157	0.818205326843679	0.7722041741984765	0.7734941470282687	0.7503579106268313	0.8327968881649488	0.8375042445435105	
Q14416	0.8265815189053122	0.8448813234425062	0.8783368468878708	0.8247393421094914	0.7807781680748673	0.7870633196810338	0.736906253724472	0.8150723332583064	0.8831484666584873	0.7682612681242718	0.7995185678214322	0.8302978956672645	0.7852307069630552	0.8240018727983246	0.7842861140804385	0.7442286030721647	0.915005769563319	0.8452863007645862	0.8066118372433303	0.7871430209954191	0.794844319630345	0.8258535982735462	0.8017701908023911	0.8389523411898919	0.8295901917077138	0.7988378334506625	0.839404930011812	0.8295209463197067	0.8091376800786118	0.7620198305641033	0.7762022903557934	0.7894717821788438	0.9220721029036734	0.8292573357830587	0.831252842958944	0.85148655575176	0.7947336897874991	0.8611924709306488	0.8213494241129322	0.8333625823948212	0.8523609150962779	0.8482976422959481	0.803361637137483	0.8017343227802685	0.8895013894822075	0.9232642038221304	0.8348005493100987	0.8728492363062007	0.835248165375117	0.8291457156816112	0.8204675950827356	0.8476808499661579	0.7854220042889708	0.889022633160713	0.7880979117246435	0.8509342443977492	0.8003322838507607	0.7934818371095531	0.8411189177080853	0.8422061333831126	0.8612323501798698	0.7926824836521043	0.7649800871831942	0.778233275069553	0.8147752302201716	0.8146420655976131	0.7986812389591307	0.9053114822032158	0.7612111029668324	0.7959312254800941	0.8585176132192576	0.8105910514123681	0.8411224089727616	0.7383937336460789	0.9036901193552382	0.9121574106662972	0.8691067091060277	0.9999999999999998	0.8088784016125007	0.7942198772295733	0.7688725557717528	0.7821102199096911	0.7855049280827388	0.85315739899163	0.8320372016800882	0.8013804248794113	0.8113052092776096	0.8179845112579482	0.8229932671236309	0.802235773846774	0.7886583592365789	0.790563893080613	0.7912554469965677	0.7838051869858145	
Q15391	0.81331925407576	0.7878778909939638	0.7887330409102908	0.7363246567509154	0.6569258641011592	0.7608626305118473	0.7908067699691406	0.7147092971016078	0.7473068840573625	0.7079722012064877	0.682230628337955	0.7493758075092054	0.7914301332230284	0.7122226421049537	0.777491967845593	0.7580990672050606	0.832420347731036	0.755085235527345	0.7796149634350542	0.6293572550320248	0.7603913683420265	0.6773704162520233	0.813598277207472	0.7213724038964783	0.7337285310879256	0.7884437157935406	0.7593696435225125	0.7076342421613494	0.7445429562729103	0.7156901740668957	0.6975405278334563	0.7604046228154256	0.7828953159490412	0.7934058034022047	0.7388629760483292	0.7152473008617688	0.7386983827297502	0.7043062370930632	0.7356913244130341	0.7662937802740585	0.755850774360933	0.7261923797428496	0.7059273735880905	0.726868059072911	0.775930505368937	0.826354547226921	0.787699825119159	0.7426633284244389	0.7055948611415919	0.760739304887991	0.6634065564368883	0.7715058014876779	0.7112067376212864	0.7986400025978816	0.7140296265804487	0.6889324460010109	0.8706869523343816	0.6966277015088636	0.7848315466732282	0.7620164210515022	0.7768627501869184	0.7497358182347553	0.6997715989395698	0.6773107539045776	0.6945529988945652	0.7643423179157209	0.6596141533657771	0.8012835673386168	0.7471220405779972	0.7036130259352781	0.7602967821693236	0.753592220347252	0.7605356641574911	0.6697770380917604	0.8368899773309035	0.7636112291822986	0.7784134840433486	0.8088784016125007	1.0	0.7571495366282225	0.6602956445140704	0.6396147898002351	0.7483892887127357	0.7819059580067163	0.710924214896555	0.724994008309978	0.7890922628798237	0.7839358400176165	0.7450240194203029	0.6634549538179653	0.715046975112654	0.7283580467513178	0.6671351340695227	0.7997801732693406	
P28335	0.8014716067588329	0.7791256524905033	0.8160934729844612	0.7731052486756042	0.7392586450731002	0.7484850797007777	0.7597742799303017	0.8091796356098562	0.7478377094013371	0.7403390556058063	0.7550703150208136	0.7827506481793794	0.8025414624688777	0.7434140252439149	0.7824258865651498	0.8148942017197632	0.8200669895115837	0.8131816297293639	0.7423634884353715	0.6862831085970381	0.783487842052055	0.7311299557259545	0.774832069787925	0.7717175654105511	0.8209172826655476	0.7774219546243005	0.739982841314482	0.7577038149093037	0.7081371965293566	0.6435824067663923	0.751734286196403	0.6925608617005378	0.781365734002178	0.7884514683605809	0.7624417599003651	0.8243995337640285	0.6374178837654945	0.7860325352471866	0.7599638993910306	0.7104660419235526	0.8146010113775045	0.746709646969418	0.6850654637875256	0.8045855362723622	0.7997634327523278	0.7676039201512239	0.8230410494757223	0.7899018283769578	0.7399976885695914	0.7777137974712783	0.6636498187137625	0.723098086093512	0.7456712552881455	0.776985977503167	0.7596979640081514	0.7160336478992968	0.7626577935765262	0.7580639346901782	0.8223999149044576	0.8651878252801121	0.7629441731452222	0.7765469494022647	0.7838840029998458	0.7840914077797753	0.6782072563520043	0.7854349879006729	0.6083454859657267	0.7971930579936167	0.7410074074877495	0.7293468071849392	0.7700899031987506	0.7916825256140456	0.7833058724533303	0.7281263057837079	0.8422380501234767	0.8250355417037711	0.8156534674645559	0.7942198772295733	0.7571495366282225	0.9999999999999999	0.687327020100115	0.6786894927502397	0.7836497986485714	0.7357959548553137	0.7133669915365851	0.7375819708298831	0.7740475472800187	0.7980243222169515	0.7693987852767296	0.7722113176081908	0.7629129360801342	0.6930009111370162	0.7573638169710302	0.8414295404020645	
P21917	0.6668792178171867	0.7642934925621582	0.7509118619204426	0.7147498778037763	0.7970029471444697	0.7315277894611125	0.6298837705795208	0.6928937568713534	0.7828075274358083	0.7155797801564181	0.7213556559013625	0.6607480637743655	0.74496815138245	0.65790986118662	0.6380636903544079	0.6411912754731878	0.7435254346034025	0.7242523150660103	0.6348152194235672	0.7358537540511738	0.660555036896055	0.7731113434850682	0.6861193224175252	0.7325297793023687	0.7355356018057219	0.7728694946596137	0.7531251664469999	0.6841372728804482	0.8065846983535232	0.7852697991550318	0.6900769558718526	0.6313419635128863	0.7563063923540376	0.712361123696127	0.68393116683002	0.7206747648299872	0.7101861938226796	0.738571586133384	0.6964860390224055	0.7378897839129754	0.7758052173220138	0.7869836511060238	0.7025347593778266	0.7094972392065144	0.6779533189985801	0.7773162282151855	0.7980782973291273	0.7699432959549178	0.7480351702000506	0.7812770987535486	0.7276464466540156	0.7779331972162364	0.6823787817446082	0.6977952750920984	0.6564315820034416	0.7377193986820396	0.640202525283743	0.7067099567099565	0.6831873363953755	0.7586494340415442	0.6949730492055882	0.719568966576954	0.6989015440108445	0.6341471353867273	0.7479119083405006	0.7106267728287617	0.7680820545469127	0.727045924148073	0.7073486968346004	0.6963067284114309	0.7057643341599253	0.7202013512085209	0.73052229710052	0.7224465846068695	0.7798974454145835	0.6757132726001113	0.7217017401488718	0.7688725557717528	0.6602956445140704	0.687327020100115	1.0000000000000004	0.8487978048402471	0.7270995839968107	0.774433647737154	0.757447548027256	0.7090737023189724	0.7294420969156985	0.7267639085127805	0.6884869146901663	0.6709956709956708	0.7589877879847362	0.712120409116945	0.7187270836912252	0.6616502434226399	
P13945	0.658537158651805	0.7724000553262704	0.7547624500418535	0.7237180420353337	0.7944018643163981	0.7041884783186189	0.6245479059614527	0.7136688621640206	0.8465468983533446	0.7417450364104149	0.749035640841312	0.657704736671565	0.7183786110178502	0.6389123940196569	0.5903377195588845	0.7015906185594022	0.75283566073637	0.738575207644121	0.5928815323445339	0.7241010838282819	0.6380255748893896	0.7959222569983769	0.689516075651705	0.7583242056917077	0.7421232112325239	0.7215372972897531	0.7011954609490075	0.6489719139108127	0.6993739178971792	0.8074579575199643	0.6142529941799992	0.647938491163355	0.7486159915905675	0.6852677309891998	0.7125168205753871	0.7165624578630294	0.7533285990305282	0.7802829362831183	0.700705206259024	0.6781013039504993	0.730591792298885	0.7754444392251566	0.7037508899298063	0.7334173566137756	0.6541886260472128	0.7574442294148809	0.7749335022215853	0.7972776605976561	0.7122552920764803	0.8195440749319176	0.7004344846659778	0.7593810383705236	0.6497979027716945	0.6917749315361639	0.6487319719363103	0.7353981946850207	0.6081674049028517	0.6935182962106621	0.736741249404942	0.7542613462532487	0.6536827603930144	0.7434469956785792	0.7124399431832246	0.6196853634413534	0.7808081816244797	0.6768426176615082	0.7854058355870379	0.7104947894857633	0.6266113958543367	0.6840627724801362	0.6942759012092236	0.7429221506418751	0.7670341376170773	0.7020791824577067	0.7415817728338437	0.7027727741898757	0.7078622698718088	0.7821102199096911	0.6396147898002351	0.6786894927502397	0.8487978048402471	0.9999999999999999	0.6544676132004292	0.8167154425401775	0.833529662374882	0.7008014827686395	0.7080855707199207	0.6754221936022206	0.7336320665218599	0.677756516751329	0.7317673930943583	0.7079626523576835	0.7046578875075349	0.6380206006291446	
P14416	0.8122965293568057	0.8065975910971159	0.8098638009208181	0.7783422608989017	0.7546408580177366	0.771615314369904	0.7645930679001046	0.7395795494002025	0.7664689574617478	0.7507956306128641	0.7703773193034629	0.7863480177803263	0.7669755009051122	0.7679801606416324	0.7895938717084556	0.738543496807381	0.8293822658697705	0.7350359878850452	0.7529337915865365	0.6518647106683504	0.7845538765362138	0.7066665327675198	0.7901117983643339	0.7854947062518938	0.8085918035567694	0.829267790090689	0.8655305345556387	0.8263843751972992	0.7914946685375815	0.635293238585329	0.6924200625692271	0.7495076216830896	0.793543502015694	0.8017162779114435	0.8038486753545947	0.8166886493523435	0.6416785014937734	0.7634574297579392	0.7141466813310416	0.7703042184335069	0.8041690732649603	0.7602772673037174	0.7235894705621451	0.7878787427078243	0.7792047149437178	0.7742364528705793	0.8337929325516974	0.778860481232976	0.6855287815327121	0.754219956497217	0.6530268604086881	0.8205681572243335	0.8003007822427478	0.7804871715930384	0.8190476223744024	0.7632755282374223	0.8091748346232703	0.7336832455686759	0.7880720878384057	0.8736036827605774	0.7942812450791203	0.8158357303522955	0.7793378351084823	0.8002635030190998	0.6618455584973743	0.8590453329098101	0.6643905600907642	0.8201903014339731	0.821193381059182	0.8186693685517087	0.8317978769758779	0.7955202993937533	0.7822096316632323	0.6847217578057175	0.8249316467971797	0.7556466710714169	0.8524411595182458	0.7855049280827388	0.7483892887127357	0.7836497986485714	0.7270995839968107	0.6544676132004292	1.0	0.8132871794531782	0.7610424646505756	0.779963398789814	0.8599158945392721	0.8307712372231384	0.7009342511392089	0.8283124078949541	0.7169179244997425	0.7259864679262377	0.7790094644163912	0.7925212924640079	
P41143	0.827739588543978	0.8266222833757461	0.8049332977718626	0.8154922934354929	0.8427139991638705	0.783665754719877	0.7833180745219109	0.743847973236316	0.8364659598464633	0.8335087534664908	0.8098210174534747	0.7621118719488028	0.799090039758266	0.7918451935601535	0.7499056457736238	0.7742628087191935	0.8700095085540765	0.7963157121996304	0.7819511640286663	0.7743916386533181	0.800743747304828	0.7780980710417745	0.8071246255976381	0.7568578914974343	0.7539556763600803	0.779621270156986	0.8369621107772032	0.7748617628334784	0.8019972492716868	0.7548321245672531	0.6653562731587299	0.8026626218515622	0.8725401988668035	0.8481430161275313	0.7630024156745594	0.7740441178392073	0.7835872540245145	0.8239062753079209	0.7859889718254931	0.785715281718634	0.7528688134995705	0.7974293807265976	0.7727563470599853	0.7402500973852243	0.8083496516053339	0.8535189265424005	0.7951946213661535	0.862597531147005	0.7216665210373787	0.7975170092559272	0.7305937169841151	0.8044602528369864	0.7388664511337207	0.8087827926117035	0.8506995195132384	0.7948528335637942	0.8306272553378311	0.7722103932460425	0.834673418660539	0.7758922783258919	0.8311169366029632	0.8260761956327864	0.7810055668509625	0.7559581368487921	0.7382100454950888	0.7930387645330755	0.7683395188653396	0.8424714866941015	0.7675572734926928	0.8215710975508259	0.8439501145465451	0.7660097210961345	0.7792521178233843	0.7310196587035083	0.8505152087836471	0.8028667642637015	0.8296111530127075	0.85315739899163	0.7819059580067163	0.7357959548553137	0.774433647737154	0.8167154425401775	0.8132871794531782	0.9999999999999994	0.8311876337216707	0.7800391626962401	0.8370275827590058	0.776642086371454	0.7220770641154347	0.806300295443085	0.7764395735689165	0.7672096757995475	0.7327802537559089	0.7544507764016825	
P43119	0.713115646929236	0.8036760792589988	0.7952506694415019	0.7842524944505918	0.8101105418864366	0.81994056096646	0.6272253975809678	0.793327656623743	0.7944764629746676	0.7517396041399128	0.8354911391952412	0.7744132286959544	0.7482760024211179	0.7191022253738433	0.6600282599787959	0.764430860756079	0.8239695147299095	0.8031270945927672	0.6950135933625966	0.75983614988236	0.7311166110874746	0.7831071856976841	0.720161905834757	0.7559085978635225	0.7601503260364662	0.7461144605964651	0.7300645857093017	0.73510652175611	0.765149246631575	0.8199532622798402	0.6875371913361454	0.7604009181090803	0.7921102608590513	0.8027402393625798	0.7824190620971158	0.7560920072314357	0.8300287170184716	0.7944126919166951	0.8408579202469595	0.7689405852799525	0.7778003906220563	0.7757280915067778	0.7521781070888928	0.7760136531183301	0.7595033109958313	0.815538145720321	0.8199182460244072	0.8352880317900756	0.7620678539872596	0.8003079191740922	0.718196300748156	0.8266617686473751	0.7585910140759624	0.7620481264033873	0.7144990308106884	0.7953441410867267	0.71200546834402	0.7297296745781573	0.7991403550849543	0.8122877811135185	0.7156916738277979	0.8176534101149234	0.742401527323845	0.7841817718408839	0.7973456940124254	0.7544156634200259	0.8050148983009484	0.7666264674277267	0.7274918415450787	0.7488791152388893	0.7616929629519429	0.7730364565406465	0.7708184336206118	0.7226537511761142	0.8288850655692347	0.7503179326480128	0.8006768726991752	0.8320372016800882	0.710924214896555	0.7133669915365851	0.757447548027256	0.833529662374882	0.7610424646505756	0.8311876337216707	1.0	0.7444063956125739	0.7911015928640105	0.7725373171681941	0.7662596950893851	0.7651179029439875	0.7935514130486623	0.8291158784791357	0.7470386546994332	0.7007236187406899	
Q9Y5N1	0.7674742044561222	0.746089467443832	0.7479992597927652	0.7796269566643688	0.7470964260668661	0.7338340701285384	0.7086340890519376	0.7501201664911221	0.7517643348123074	0.6668040712624524	0.6678910868354578	0.6892648605714503	0.7698328773470436	0.7250157643611949	0.6942767774482544	0.6892251349052205	0.7914924754715394	0.7228543728571836	0.7403352181775328	0.765333571938446	0.6648784883517522	0.6513952339750289	0.7159496511011837	0.7053836384278104	0.7223882421835911	0.7392241584095345	0.747807799591126	0.7430947931758465	0.729307848823648	0.7146263322977665	0.6527165792359697	0.7000887971588157	0.8035297355538288	0.748802590801054	0.6687682740898945	0.7576896728038746	0.737178613381201	0.7371581541470319	0.6595629385758415	0.7785993744333878	0.7490949428336121	0.7452081688627067	0.8401287159309845	0.7425590346907612	0.7565340568725911	0.815040215876431	0.8183107362614312	0.7565372770791574	0.6894886617417149	0.7871617243477838	0.6299125996101124	0.7578520669784471	0.727536071542783	0.7557429793578774	0.7037706811178115	0.6822839702850544	0.6872368558010956	0.7407388756282721	0.7036251978212773	0.7834575874166317	0.7778835996509016	0.7133244270257707	0.7237382325908506	0.694092222605614	0.7016743678735615	0.7905068729943424	0.760412625644834	0.7731604510245947	0.6529503591158516	0.7052183330531434	0.7702932345865111	0.7574617700484743	0.7731604248556736	0.6578314906918872	0.8033840562964664	0.7643315897185116	0.7692861811849224	0.8013804248794113	0.724994008309978	0.7375819708298831	0.7090737023189724	0.7008014827686395	0.779963398789814	0.7800391626962401	0.7444063956125739	0.9999999999999998	0.7175771815533654	0.7189833360634766	0.688424771813566	0.704550106131929	0.733021135308461	0.6570398774318902	0.6984532126770744	0.7159747207582375	
Q8TDS4	0.8330275941851836	0.8459139987329334	0.8099242017921564	0.8152406974632223	0.7657110379988082	0.767541321150538	0.8122963170345777	0.7528344167568577	0.7792226721850991	0.7328369135953716	0.8000339174457232	0.7907583029238183	0.7742104496509562	0.7760643785236149	0.7738178788540737	0.8084477968466663	0.8526887449862146	0.7175183480896274	0.7792175077491716	0.6648580626033846	0.7968155648292501	0.8054849830837476	0.7996039186396691	0.760741994065572	0.8258666654665994	0.8826117938543108	0.8230901537889795	0.7874166966316497	0.8393489673504437	0.7421652357934768	0.811126164293233	0.7649365386594756	0.8382809816274691	0.8092987837173055	0.8308141838979562	0.837944752646178	0.7500266911059774	0.7888820569640216	0.787205731429404	0.7485117595846293	0.8332889016433661	0.7873729713510512	0.7065420253141016	0.8357269269878694	0.8291349815319601	0.8204041029663467	0.8249851864308814	0.8670858107755299	0.765785167308876	0.8561606183143838	0.7818179983970553	0.8024489647757039	0.7937560667705561	0.8446577681824816	0.8216828349045111	0.7794268815879287	0.8546724776508801	0.7690130206770402	0.799588110628353	0.862724804012929	0.7964522802564737	0.8697314654881583	0.7537307297894296	0.7641172595442506	0.7442802429767192	0.856808771388415	0.7118990606931724	0.8636079052836314	0.8491262806718654	0.8150238334651468	0.8058009868304474	0.8001591444924061	0.8038249437303717	0.8055402898290147	0.867578821935287	0.790275779452648	0.823126841867227	0.8113052092776096	0.7890922628798237	0.7740475472800187	0.7294420969156985	0.7080855707199207	0.8599158945392721	0.8370275827590058	0.7911015928640105	0.7175771815533654	0.9999999999999994	0.8425812155396796	0.7213949964126087	0.8132818623278569	0.8063882448287941	0.8149917349605141	0.7831267397742777	0.878662623647067	
P32238	0.7850611685728427	0.8027876754957068	0.8056556765943973	0.7616464146364101	0.8136574143379813	0.7893466435840687	0.7113452108022275	0.7966620415689977	0.7981321543775243	0.7671396899944349	0.781845388308862	0.7493836499230216	0.8035412699151692	0.7477362901654577	0.7417914771943813	0.7741691281284145	0.8655290360324261	0.7862824444332519	0.7671669204859525	0.6699497562251155	0.8208165296433168	0.7722755064921862	0.7455947136563877	0.76084150271408	0.8401563807441964	0.8712874426575486	0.7950409241413138	0.7632223719385739	0.8382944603010682	0.633544282055717	0.8124217064151589	0.7486444755687722	0.8132960285658781	0.8395862942150615	0.7806193227521565	0.7748777097625406	0.7316998616128256	0.7763442757083834	0.7404878014875371	0.7422278189301529	0.8081374377360417	0.7839110128469086	0.6745690772454555	0.7819708425037015	0.7886400907689638	0.8382922625224488	0.8159023508940341	0.8354184097435015	0.7965458568818402	0.7405495607573346	0.7333878545658209	0.8103827234575519	0.7268304261475392	0.8185332144850729	0.7936606812970252	0.7569969859862423	0.8152159097778656	0.7796370605544435	0.8054678977098276	0.8218808716571911	0.7929593207390881	0.8150836143361059	0.7155383142479752	0.7796360631699757	0.6783768062458801	0.8510849042113736	0.6599858265899047	0.8387924254709469	0.7972814334448242	0.7582952864716973	0.7780528163627717	0.7962061744430996	0.7198879196540693	0.7196765328061775	0.8475660133477256	0.8268637497109937	0.8180329981981157	0.8179845112579482	0.7839358400176165	0.7980243222169515	0.7267639085127805	0.6754221936022206	0.8307712372231384	0.776642086371454	0.7725373171681941	0.7189833360634766	0.8425812155396796	1.0000000000000002	0.7587646406681845	0.7340658579627937	0.7983281150869714	0.7768097664741767	0.7826323180216482	0.8176913715902842	
P08172	0.7342508640710045	0.8520012246141404	0.8898677296249943	0.7750217011470238	0.6912780174568621	0.7816503346810179	0.7159024757665725	0.806047102032599	0.7622217138408794	0.7198013087308421	0.776362924941528	0.7581043030757743	0.7295012375774337	0.7928660619071994	0.7289368994607264	0.7900137660613518	0.8483049600140956	0.8007485018136902	0.7227715953636723	0.6858193577621274	0.7978464072940676	0.7399992187548081	0.7643934584772957	0.8607853308709775	0.8031585696167916	0.7468192058598544	0.7505778434545047	0.7366843522199167	0.653385481854308	0.6583266619302782	0.7277989375922911	0.7742473233001446	0.7969875615447352	0.83902766151294	0.7991053429255438	0.8349360054353018	0.7424492480975479	0.7550408108522725	0.7475934197394287	0.7356139974642384	0.7384078293081004	0.7242033841495344	0.7154078553385512	0.8370785195711232	0.821363502837737	0.833880924350013	0.8193460172473542	0.7978976749957108	0.7236064650953828	0.7509578606689089	0.68388237258971	0.8181536488885305	0.8136603482289652	0.8146502410944528	0.6987814209393689	0.8327726073799533	0.6881325987965355	0.7377673260342377	0.7890379039644845	0.8080475420074275	0.7530342652244431	0.7889107042925358	0.7847837777161086	0.7646304426671584	0.7645534907632315	0.7199431813364642	0.6406515802847245	0.8385760504033508	0.7821138253174335	0.7340004101141506	0.7953203869296106	0.8715443571910682	0.7976917939126739	0.6231505625162367	0.8114927448473866	0.8355452506634914	0.818205326843679	0.8229932671236309	0.7450240194203029	0.7693987852767296	0.6884869146901663	0.7336320665218599	0.7009342511392089	0.7220770641154347	0.7662596950893851	0.688424771813566	0.7213949964126087	0.7587646406681845	1.0	0.6584510435425022	0.6876188034884763	0.7351403400880483	0.8390259874394498	0.765140158535745	
P35462	0.7659895482941019	0.7244784076585112	0.723478378434819	0.7539935704644692	0.7175157548223072	0.6924144517619795	0.740239582701255	0.7578289116943193	0.7742019576379764	0.6584071688552607	0.72760115941566	0.7313253947716275	0.7981189285811977	0.7403377399335209	0.7071082842347686	0.7093008733240379	0.7494657645068664	0.7062956460974312	0.7438735048775539	0.7043227532130427	0.6643254331807179	0.7122896468822221	0.6884946553711436	0.7116244415271112	0.7592466769782651	0.7218737068888178	0.7647943209524857	0.7835160214448175	0.7312498884201305	0.6146755491465334	0.6120196617515513	0.7009782195011162	0.7611969243700201	0.7424338077130977	0.776422986206236	0.763414168061213	0.6231020516626049	0.8021335044551658	0.747931030541106	0.7496986446468572	0.7291673173562048	0.6930154539590357	0.6871839863782033	0.7833565732564037	0.7709521789898722	0.7094182281267946	0.7750877980522135	0.7488531461252673	0.6210889259464154	0.7002669341854206	0.6463657585313732	0.7017841852991128	0.7015706849811753	0.7338435721678159	0.781884789655903	0.758697201488164	0.7687422135960736	0.6721763085399445	0.7594147788996601	0.8025529449319371	0.6819775517548426	0.7676894417912755	0.6926051337044402	0.7953139256011378	0.6289722389933114	0.7777472065817165	0.5981261311491008	0.7526269291591767	0.7118684968143745	0.7430517954935963	0.7961385300123642	0.7309150903174076	0.7705963382979674	0.7312379890007971	0.7542509862107144	0.7212290199453623	0.7722041741984765	0.802235773846774	0.6634549538179653	0.7722113176081908	0.6709956709956708	0.677756516751329	0.8283124078949541	0.806300295443085	0.7651179029439875	0.704550106131929	0.8132818623278569	0.7340658579627937	0.6584510435425022	0.9999999999999994	0.6864344099046524	0.6727020268749155	0.7460977236663128	0.7522762767641646	
