	P28223	P41595	Q9UBS5	P08100	P25024	P21554	P30939	P34981	P08908	P32239	P30542	Q14833	Q8NFJ5	P13945	Q13258	P25105	P35348	O00222	P25101	Q14416	Q9NPC1	Q96G91	P48039	P08588	Q13255	P51681	P30874	Q8TDS4	P34995	Q13639	P41143	P21917	P43119	O15303	P43088	P0DMS8	P43116	P30556	P24530	P30518	P47898	P14416	P21918	P20309	P32745	P35368	P25100	Q14831	P37288	P41231	P08912	P28566	P29274	Q99677	O95665	P35372	Q9Y271	Q9Y5N1	Q9NS75	P28222	P08172	P43657	P21728	P41145	P51582	P35462	P35346	P25021	P41594	P35367	P28221	Q15077	P11229	P30872	P47900	Q9H244	P34969	P18825	P50406	P43115	Q15391	P08913	P21731	P29275	O60883	P07550	Q5T6X5	Q14832	Q9H3N8	P28335	P08173	Q15722	P18089	P32238
P21731	11.606060606060607	11.212121212121211	12.104166666666673	13.444444444444438	10.505050505050505	14.666666666666664	12.111111111111105	14.587301587301585	12.36111111111111	9.896825396825392	13.513888888888896	13.777777777777773	9.717948717948714	11.49572649572649	8.828282828282827	13.583333333333337	14.333333333333336	12.611111111111109	15.083333333333341	12.320261437908494	10.979166666666666	10.25252525252525	15.936507936507933	13.655555555555559	15.666666666666663	16.857142857142858	15.777777777777786	12.777777777777771	10.068376068376061	13.999999999999998	14.208333333333343	12.16666666666667	12.611111111111105	14.341269841269837	11.222222222222221	11.11111111111111	12.222222222222218	12.12222222222222	12.53333333333333	14.619047619047615	13.472222222222225	15.11111111111111	13.080808080808076	14.343434343434343	11.902777777777784	12.545454545454547	11.650000000000002	14.131944444444452	12.133333333333335	10.414141414141412	14.555555555555554	12.333333333333323	12.472222222222225	15.930555555555562	10.991452991452988	13.22222222222222	14.944444444444454	12.547619047619047	14.444444444444452	14.015873015873014	13.01111111111111	14.746031746031742	10.638888888888893	14.750000000000004	9.666666666666663	15.111111111111107	12.541666666666677	14.263888888888896	13.047619047619046	12.585858585858583	14.111111111111102	11.111111111111107	13.21212121212121	13.111111111111109	12.833333333333334	13.269841269841269	13.211111111111114	13.050505050505047	10.460317460317457	9.727272727272727	12.777777777777786	12.97979797979798	0.0	13.944444444444443	11.877777777777776	14.62222222222222	12.821256038647341	12.856209150326789	15.069444444444452	12.292929292929292	12.922222222222222	11.838383838383836	10.333333333333327	10.626262626262626	
P29275	13.893939393939396	13.37878787878788	12.854166666666668	16.72222222222222	15.984848484848488	15.055555555555554	14.76666666666666	15.023809523809517	14.249999999999998	17.523809523809526	12.875	14.566666666666661	16.807692307692307	16.5	15.803030303030303	16.083333333333332	14.984848484848483	13.22222222222222	14.16666666666667	14.696078431372548	17.979166666666668	16.106060606060606	17.023809523809522	14.466666666666661	15.277777777777775	19.07142857142857	15.583333333333334	14.83333333333333	17.705128205128208	15.722222222222221	15.458333333333336	16.666666666666664	12.866666666666662	14.285714285714281	13.61111111111111	15.833333333333332	13.944444444444441	16.066666666666666	15.76666666666666	16.928571428571423	13.333333333333334	16.277777777777775	16.71212121212121	14.681818181818183	13.375	13.318181818181818	16.05	13.854166666666668	15.299999999999992	15.772727272727273	14.611111111111109	15.055555555555552	12.583333333333337	15.79166666666667	17.756410256410263	14.833333333333334	17.750000000000004	18.28571428571428	16.750000000000004	16.166666666666657	15.199999999999998	15.833333333333323	13.416666666666666	16.333333333333336	15.833333333333329	17.5	15.208333333333332	16.625000000000007	14.4047619047619	15.65151515151515	17.277777777777782	14.277777777777773	15.651515151515154	15.722222222222225	14.266666666666662	17.023809523809522	16.199999999999996	18.166666666666668	16.357142857142854	15.772727272727268	17.166666666666664	16.560606060606062	13.944444444444443	0.0	14.26666666666666	14.699999999999996	14.746376811594203	15.049019607843132	15.541666666666664	15.560606060606057	14.333333333333332	16.621212121212118	15.83333333333333	15.196969696969697	
O60883	11.572727272727274	12.427272727272728	11.512500000000001	12.033333333333331	12.11818181818182	13.344444444444443	12.3	10.785714285714283	10.68333333333333	12.257142857142856	12.574999999999998	12.166666666666664	13.853846153846153	12.59230769230769	13.100000000000001	14.25	10.80909090909091	12.266666666666666	13.649999999999999	11.994117647058824	13.7375	12.154545454545456	13.871428571428568	12.199999999999996	14.211111111111107	14.499999999999998	12.35	12.477777777777774	13.130769230769229	12.63333333333333	12.274999999999999	11.800000000000004	11.400000000000004	12.342857142857147	12.855555555555547	13.500000000000002	12.21111111111111	12.399999999999995	12.299999999999995	13.957142857142857	12.250000000000004	11.611111111111107	11.663636363636366	13.518181818181823	12.275000000000002	10.754545454545452	13.05	12.312500000000002	11.699999999999994	12.827272727272723	12.344444444444443	13.033333333333333	12.150000000000002	14.224999999999993	14.469230769230768	12.144444444444437	15.05	12.171428571428573	13.250000000000002	12.157142857142857	11.199999999999998	13.24285714285714	9.549999999999997	12.549999999999994	12.433333333333334	14.67777777777778	12.725000000000001	10.524999999999999	11.833333333333332	13.3	11.899999999999999	13.166666666666668	11.954545454545455	10.966666666666663	12.399999999999999	13.814285714285713	12.199999999999998	13.372727272727273	11.785714285714285	10.5	12.950000000000003	12.3	11.877777777777776	14.26666666666666	0.0	11.900000000000002	11.186956521739129	12.041176470588233	11.175000000000002	13.954545454545457	13.399999999999999	10.66363636363637	11.833333333333329	11.172727272727276	
P07550	11.8	12.036363636363637	11.787499999999996	11.8	10.454545454545453	13.088888888888885	10.399999999999997	11.514285714285712	11.249999999999996	12.214285714285714	12.174999999999999	13.066666666666666	12.938461538461537	12.769230769230765	13.018181818181818	12.850000000000001	12.236363636363638	12.78888888888889	11.65	12.141176470588237	12.637500000000003	12.745454545454546	13.228571428571424	14.299999999999997	14.199999999999998	12.771428571428567	12.0	11.799999999999994	13.984615384615381	11.599999999999998	12.125000000000002	13.533333333333333	12.299999999999995	13.47142857142857	12.68888888888889	10.56666666666667	11.644444444444439	11.899999999999997	12.400000000000002	16.48571428571428	12.599999999999996	12.0	14.127272727272725	12.854545454545457	13.524999999999997	12.145454545454548	11.549999999999999	11.837499999999997	11.799999999999997	13.399999999999999	12.822222222222223	11.622222222222224	10.150000000000002	12.024999999999999	12.76923076923077	10.688888888888886	12.2	12.528571428571423	12.95	13.199999999999998	12.500000000000002	12.28571428571428	10.45	13.000000000000002	12.488888888888884	13.222222222222221	14.274999999999999	11.274999999999999	12.609523809523811	10.418181818181816	12.222222222222221	13.444444444444443	12.327272727272728	12.466666666666665	11.7	12.914285714285716	13.5	15.400000000000004	13.485714285714282	11.836363636363634	11.55	12.618181818181819	14.62222222222222	14.699999999999996	11.900000000000002	0.0	10.808695652173911	12.258823529411764	12.724999999999996	11.709090909090913	11.899999999999999	11.236363636363636	11.199999999999998	12.236363636363635	
Q5T6X5	9.284584980237153	11.454545454545451	11.540760869565217	11.734299516908209	10.27667984189723	11.980676328502417	10.199999999999998	9.47204968944099	9.6268115942029	10.251552795031056	10.364130434782608	11.994202898550729	11.88294314381271	13.140468227424748	10.102766798418973	11.804347826086959	11.735177865612647	9.543478260869565	12.880434782608697	11.930946291560101	13.790760869565217	13.545454545454545	12.770186335403725	14.039130434782605	13.405797101449272	12.782608695652169	12.489130434782608	12.458937198067632	13.270903010033448	10.89855072463768	10.168478260869565	13.818840579710141	10.9	12.065217391304344	11.840579710144928	11.27536231884058	10.666666666666664	11.213043478260868	12.426086956521738	13.322981366459626	11.032608695652174	12.280193236714975	12.71541501976284	11.043478260869565	11.46195652173913	11.162055335968379	11.954347826086957	11.87771739130435	9.591304347826084	12.17786561264822	11.637681159420291	9.71497584541063	11.221014492753628	11.711956521739127	12.94983277591973	10.294685990338166	13.08695652173913	11.332298136645964	11.543478260869565	10.304347826086953	10.552173913043477	12.590062111801243	9.206521739130435	10.347826086956523	11.637681159420287	12.473429951690823	11.940217391304342	11.766304347826088	9.900621118012422	10.743083003952568	10.893719806763286	13.439613526570046	10.189723320158098	11.256038647342994	12.891304347826082	11.66459627329192	12.013043478260863	12.766798418972328	11.534161490683228	10.08300395256917	11.380434782608697	9.782608695652172	12.821256038647341	14.746376811594203	11.186956521739129	10.808695652173911	0.0	10.631713554987213	12.222826086956525	10.897233201581026	11.952173913043477	11.644268774703555	10.315942028985507	9.557312252964426	
Q14832	11.090909090909088	11.54545454545454	10.878676470588236	13.686274509803921	12.925133689839571	11.483660130718954	12.599999999999998	12.689075630252098	12.171568627450979	13.626050420168065	12.448529411764707	9.06274509803921	13.674208144796374	15.755656108597282	14.44385026737968	13.147058823529417	12.203208556149734	7.689542483660128	12.117647058823529	9.058823529411763	16.746323529411768	14.235294117647058	15.1344537815126	13.205882352941176	11.163398692810453	14.36134453781512	13.911764705882351	13.281045751633986	14.60180995475113	12.594771241830063	12.992647058823529	15.705882352941178	14.38235294117647	9.407563025210083	11.52941176470588	14.254901960784313	12.568627450980392	13.052941176470586	14.847058823529409	16.43697478991596	12.22058823529412	13.431372549019605	12.16042780748663	11.19251336898395	11.213235294117645	12.27272727272727	13.885294117647058	9.106617647058819	13.458823529411761	13.304812834224597	12.418300653594768	13.111111111111109	13.083333333333337	13.110294117647058	14.737556561085972	12.235294117647058	14.926470588235293	12.995798319327728	13.808823529411761	11.865546218487385	12.100000000000001	13.596638655462186	11.151960784313728	12.25	11.33333333333333	14.84313725490196	14.507352941176471	12.30147058823529	8.787114845938374	13.010695187165776	11.424836601307188	14.202614379084963	13.096256684491978	12.189542483660126	13.41764705882353	14.193277310924369	12.335294117647058	14.55080213903743	11.630252100840336	12.663101604278072	14.882352941176471	13.593582887700535	12.856209150326789	15.049019607843132	12.041176470588233	12.258823529411764	10.631713554987213	0.0	14.066176470588232	11.614973262032084	14.041176470588228	12.754010695187167	12.258823529411762	11.90909090909091	
Q9H3N8	9.920454545454545	11.556818181818182	13.4375	11.208333333333329	12.556818181818183	15.236111111111116	12.675000000000002	11.803571428571423	11.708333333333332	13.267857142857144	12.5	14.208333333333332	13.259615384615389	13.125000000000002	13.829545454545453	14.125	10.056818181818183	12.95833333333333	14.625	13.88970588235294	14.3125	14.306818181818178	13.053571428571427	13.875000000000004	15.763888888888888	15.767857142857139	12.375	11.597222222222229	15.721153846153848	12.597222222222223	14.0	13.791666666666666	13.175000000000002	14.874999999999996	13.319444444444448	12.625000000000004	13.152777777777782	10.674999999999999	14.875	17.053571428571427	11.875	12.29166666666667	13.23863636363636	10.715909090909092	13.0	10.784090909090907	13.275000000000002	13.9375	13.125000000000002	12.988636363636362	12.152777777777777	13.097222222222223	12.708333333333337	14.5	13.413461538461538	14.486111111111114	12.375	12.589285714285715	13.875	14.232142857142856	11.125000000000002	12.374999999999998	11.458333333333334	15.375	13.902777777777777	12.930555555555555	14.75	12.0	14.517857142857142	13.488636363636363	13.930555555555562	14.319444444444448	8.579545454545459	13.541666666666671	11.075000000000003	13.517857142857139	13.374999999999998	15.375	13.446428571428571	10.80681818181818	14.375	14.64772727272727	15.069444444444452	15.541666666666664	11.175000000000002	12.724999999999996	12.222826086956525	14.066176470588232	0.0	11.443181818181817	11.825000000000003	11.397727272727273	12.54166666666667	12.147727272727273	
P28335	8.909090909090908	10.09090909090909	12.994318181818185	12.202020202020202	10.636363636363635	14.636363636363637	11.345454545454547	13.27272727272727	12.280303030303033	11.188311688311687	12.034090909090908	15.41212121212121	11.104895104895103	12.657342657342657	11.909090909090905	12.72727272727273	12.000000000000004	11.813131313131315	12.795454545454547	13.026737967914437	13.33522727272727	13.272727272727273	12.090909090909092	14.445454545454544	16.424242424242422	13.129870129870133	14.000000000000002	12.565656565656566	14.552447552447552	12.474747474747472	13.375000000000002	13.363636363636362	13.609090909090908	15.396103896103895	11.414141414141415	9.43939393939394	11.989898989898993	9.045454545454547	13.436363636363641	17.87012987012987	10.522727272727275	12.575757575757576	11.636363636363635	12.454545454545453	11.897727272727277	11.181818181818182	12.022727272727272	14.153409090909092	10.745454545454542	12.545454545454543	13.838383838383841	10.727272727272727	11.492424242424244	13.19318181818182	10.916083916083915	12.909090909090908	11.68181818181818	11.214285714285717	12.909090909090905	14.28571428571428	12.00909090909091	12.311688311688311	9.643939393939393	14.909090909090908	12.121212121212125	12.272727272727273	13.670454545454547	13.39772727272727	14.653679653679651	11.909090909090912	12.727272727272727	13.848484848484853	10.818181818181818	12.717171717171718	11.881818181818183	12.688311688311684	13.063636363636364	14.272727272727275	11.79220779220779	10.0	12.409090909090908	12.363636363636367	12.292929292929292	15.560606060606057	13.954545454545457	11.709090909090913	10.897233201581026	11.614973262032084	11.443181818181817	0.0	12.372727272727277	10.636363636363637	9.284848484848482	9.545454545454545	
P08173	10.445454545454547	11.009090909090911	11.987500000000002	11.322222222222218	12.572727272727272	15.811111111111112	11.899999999999995	12.528571428571428	12.316666666666668	13.77142857142857	13.174999999999997	14.56666666666666	11.88461538461538	11.761538461538462	14.02727272727273	14.150000000000002	12.663636363636364	12.422222222222219	13.600000000000001	12.499999999999998	14.262499999999998	12.372727272727271	14.985714285714286	11.999999999999998	14.87777777777778	15.128571428571425	13.200000000000001	13.922222222222219	15.68461538461538	12.122222222222215	14.024999999999999	13.166666666666671	13.799999999999997	13.28571428571428	12.899999999999999	13.033333333333333	13.477777777777776	13.000000000000002	13.099999999999994	16.24285714285714	13.400000000000007	13.47777777777777	14.00909090909091	10.681818181818185	13.025000000000002	12.28181818181818	13.65	13.1875	12.299999999999995	13.118181818181816	11.011111111111111	11.7	11.649999999999999	15.274999999999999	15.207692307692302	13.144444444444444	14.900000000000002	12.799999999999995	13.750000000000002	11.442857142857136	10.0	14.842857142857143	10.983333333333333	15.099999999999998	14.94444444444444	14.344444444444445	14.625000000000004	13.225	13.119047619047617	11.845454545454544	12.811111111111114	13.544444444444446	9.718181818181817	13.766666666666666	13.200000000000003	14.728571428571426	14.199999999999994	15.227272727272727	12.414285714285707	13.118181818181816	14.199999999999998	13.318181818181818	12.922222222222222	14.333333333333332	13.399999999999999	11.899999999999999	11.952173913043477	14.041176470588228	11.825000000000003	12.372727272727277	0.0	13.281818181818181	12.499999999999998	12.954545454545457	
Q15722	9.545454545454543	11.636363636363638	13.460227272727273	10.818181818181817	9.636363636363635	14.74747474747475	9.672727272727274	10.584415584415583	10.75	9.240259740259736	11.602272727272723	14.73939393939394	10.3986013986014	9.27972027972028	10.363636363636363	12.522727272727275	11.727272727272728	13.47979797979798	15.295454545454543	12.251336898395724	8.05113636363636	8.818181818181815	13.766233766233768	12.627272727272727	14.191919191919194	14.701298701298704	13.068181818181818	10.757575757575758	10.000000000000002	11.878787878787879	11.693181818181818	10.424242424242426	11.463636363636363	14.240259740259738	13.424242424242426	10.242424242424239	11.535353535353536	10.536363636363635	13.200000000000001	14.27272727272727	13.113636363636365	13.05050505050505	10.818181818181818	12.909090909090905	9.94318181818182	12.181818181818183	9.313636363636364	14.198863636363633	11.163636363636364	9.545454545454541	13.383838383838391	12.858585858585858	11.250000000000005	13.670454545454547	9.594405594405593	12.05050505050505	13.499999999999998	7.941558441558441	13.022727272727272	14.142857142857142	11.736363636363636	13.935064935064936	8.931818181818183	14.704545454545457	10.25252525252525	13.313131313131315	12.215909090909092	11.07954545454545	12.935064935064936	13.090909090909088	12.87878787878788	10.101010101010106	9.818181818181817	11.555555555555554	10.427272727272728	14.207792207792203	12.609090909090911	11.272727272727277	9.051948051948054	8.999999999999998	12.272727272727275	12.63636363636364	11.838383838383836	16.621212121212118	10.66363636363637	11.236363636363636	11.644268774703555	12.754010695187167	11.397727272727273	10.636363636363637	13.281818181818181	0.0	9.957575757575757	11.272727272727273	
P18089	10.303030303030303	10.890909090909089	14.645833333333336	12.177777777777777	10.357575757575757	14.555555555555554	9.33333333333333	12.857142857142852	9.616666666666667	9.052380952380954	12.308333333333334	16.06666666666667	10.584615384615384	9.487179487179485	10.115151515151515	12.466666666666669	11.999999999999996	13.5	14.583333333333336	12.698039215686276	9.404166666666667	10.21818181818182	13.72380952380952	12.566666666666666	16.71111111111111	14.371428571428568	13.666666666666668	13.511111111111111	10.651282051282049	12.64444444444444	11.458333333333336	10.999999999999998	10.766666666666664	16.023809523809526	11.644444444444439	8.433333333333332	11.266666666666664	10.833333333333334	12.666666666666663	15.104761904761897	11.216666666666665	12.866666666666664	10.92121212121212	14.418181818181818	10.908333333333333	13.133333333333333	9.149999999999997	15.262500000000001	10.200000000000001	11.07878787878788	13.955555555555554	10.133333333333328	10.35	11.841666666666667	10.856410256410255	12.35555555555555	12.950000000000003	9.719047619047616	12.633333333333338	13.961904761904755	10.766666666666664	13.447619047619048	8.183333333333332	14.333333333333334	11.555555555555552	12.511111111111108	11.508333333333336	12.375000000000004	14.295238095238094	11.8	12.622222222222215	11.88888888888888	10.854545454545454	11.444444444444441	11.099999999999996	14.180952380952379	15.166666666666664	11.21818181818182	9.93333333333333	9.975757575757575	11.700000000000003	9.987878787878788	10.333333333333327	15.83333333333333	11.833333333333329	11.199999999999998	10.315942028985507	12.258823529411762	12.54166666666667	9.284848484848482	12.499999999999998	9.957575757575757	0.0	9.44848484848485	
P32238	10.090909090909092	9.818181818181815	11.926136363636362	13.101010101010102	7.636363636363632	13.030303030303026	10.61818181818182	12.272727272727277	10.765151515151516	8.85064935064935	11.261363636363635	14.181818181818185	9.377622377622377	12.874125874125873	9.454545454545455	11.181818181818183	11.727272727272728	12.73232323232323	13.204545454545455	12.144385026737968	13.096590909090907	12.636363636363635	11.688311688311687	12.645454545454548	14.737373737373739	13.688311688311687	14.204545454545453	10.232323232323234	13.244755244755249	11.595959595959597	12.670454545454547	12.015151515151517	11.245454545454546	14.70779220779221	10.919191919191919	10.045454545454543	12.525252525252528	9.518181818181818	12.509090909090911	15.129870129870126	10.931818181818182	10.565656565656568	11.545454545454543	13.636363636363637	11.034090909090908	11.81818181818182	12.04090909090909	12.914772727272727	10.090909090909092	11.909090909090907	13.424242424242426	10.454545454545453	11.931818181818183	11.420454545454547	11.426573426573428	12.050505050505052	12.204545454545455	11.33116883116883	11.795454545454547	13.545454545454547	12.46363636363636	11.883116883116882	9.174242424242424	13.31818181818182	10.232323232323234	11.898989898989901	11.079545454545453	11.21590909090909	12.536796536796539	11.272727272727268	12.494949494949498	11.97979797979798	10.727272727272728	11.030303030303031	10.663636363636366	11.558441558441562	11.172727272727277	14.363636363636367	9.662337662337661	10.09090909090909	10.75	10.636363636363637	10.626262626262626	15.196969696969697	11.172727272727276	12.236363636363635	9.557312252964426	11.90909090909091	12.147727272727273	9.545454545454545	12.954545454545457	11.272727272727273	9.44848484848485	0.0	
