	Q9NPC1	P25024	P41145	P43115	O00222	P43116	P30542	P35372	P28221	P08173	P47898	P43088	P21728	P08100	Q9H3N8	P25021	P18825	P30872	P21731	P47900	P30874	P28223	P37288	Q15077	Q9NS75	P51582	P28335	Q14833	P41595	Q14831	Q15722	Q9H244	P34995	P35368	P21918	P24530	P14416	Q9Y5N1	P25101	P11229	P20309	P48039	O60883	P30518	Q9Y271	Q99677	P30939	P41143	P34981	P32238	P13945	P28222	Q13639	P30556	P0DMS8	P43119	Q15391	Q8NFJ5	P29275	P29274	Q13258	P35367	P32239	P25100	P35346	P43657	P08588	P08908	Q13255	Q5T6X5	P28566	P41231	Q9UBS5	P08912	Q14416	O15303	P08913	P35462	P32745	O95665	Q8TDS4	P25105	P35348	P07550	P21554	P18089	Q14832	P21917	P34969	Q96G91	P51681	P50406	P08172	P41594
P32745	0.10810810810810811	0.1590909090909091	0.27906976744186046	0.2222222222222222	0.140625	0.24489795918367346	0.14814814814814814	0.23255813953488372	0.1935483870967742	0.21311475409836064	0.24390243902439024	0.16393442622950818	0.20454545454545456	0.1388888888888889	0.16883116883116883	0.16129032258064516	0.16923076923076924	0.36363636363636365	0.15384615384615385	0.15517241379310345	0.28888888888888886	0.18333333333333332	0.12121212121212122	0.17543859649122806	0.14492753623188406	0.14814814814814814	0.20408163265306123	0.18	0.17142857142857143	0.1702127659574468	0.20408163265306123	0.12698412698412698	0.14893617021276595	0.17777777777777778	0.15789473684210525	0.12	0.2	0.20512820512820512	0.1509433962264151	0.20512820512820512	0.21428571428571427	0.18867924528301888	0.16363636363636364	0.125	0.18333333333333332	0.11940298507462686	0.225	0.2391304347826087	0.2391304347826087	0.15625	0.15254237288135594	0.20689655172413793	0.27692307692307694	0.2	0.14473684210526316	0.18181818181818182	0.18333333333333332	0.08108108108108109	0.2	0.16129032258064516	0.18604651162790697	0.1323529411764706	0.2222222222222222	0.22916666666666666	0.3673469387755102	0.11864406779661017	0.16981132075471697	0.1875	0.20930232558139536	0.2028985507246377	0.2826086956521739	0.14	0.275	0.18333333333333332	0.17391304347826086	0.15789473684210525	0.16666666666666666	0.19607843137254902	1.0	0.1875	0.24528301886792453	0.14925373134328357	0.171875	0.2564102564102564	0.2127659574468085	0.1864406779661017	0.17647058823529413	0.23076923076923078	0.16326530612244897	0.11666666666666667	0.1276595744680851	0.2153846153846154	0.13157894736842105	0.19047619047619047	
O95665	0.15	0.1875	0.2	0.2	0.17647058823529413	0.23076923076923078	0.1951219512195122	0.17647058823529413	0.17307692307692307	0.1509433962264151	0.3103448275862069	0.1836734693877551	0.2903225806451613	0.16666666666666666	0.14925373134328357	0.18	0.18867924528301888	0.2653061224489796	0.23076923076923078	0.17391304347826086	0.21621621621621623	0.20833333333333334	0.24489795918367346	0.2	0.15789473684210525	0.1951219512195122	0.21052631578947367	0.3142857142857143	0.1694915254237288	0.2727272727272727	0.21052631578947367	0.20833333333333334	0.17142857142857143	0.17647058823529413	0.15217391304347827	0.16216216216216217	0.16666666666666666	0.25925925925925924	0.14285714285714285	0.25925925925925924	0.25	0.21951219512195122	0.24390243902439024	0.1388888888888889	0.16	0.16981132075471697	0.2857142857142857	0.2222222222222222	0.375	0.22	0.1956521739130435	0.1875	0.1864406779661017	0.20689655172413793	0.13846153846153847	0.3	0.13725490196078433	0.17543859649122806	0.20512820512820512	0.2553191489361702	0.26666666666666666	0.18518518518518517	0.3125	0.24324324324324326	0.2558139534883721	0.20454545454545456	0.13953488372093023	0.2571428571428571	0.3	0.22807017543859648	0.3142857142857143	0.1891891891891892	0.3103448275862069	0.20833333333333334	0.28125	0.20454545454545456	0.1875	0.2	0.1875	1.0	0.17777777777777778	0.2549019607843137	0.14814814814814814	0.16129032258064516	0.2222222222222222	0.1875	0.34285714285714286	0.19642857142857142	0.15789473684210525	0.22727272727272727	0.21212121212121213	0.17857142857142858	0.15384615384615385	0.27586206896551724	
Q8TDS4	0.11428571428571428	0.11904761904761904	0.13333333333333333	0.1590909090909091	0.1896551724137931	0.1875	0.11538461538461539	0.16666666666666666	0.16666666666666666	0.14754098360655737	0.14634146341463414	0.15517241379310345	0.11363636363636363	0.12121212121212122	0.1780821917808219	0.13333333333333333	0.1076923076923077	0.16393442622950818	0.17142857142857143	0.125	0.17391304347826086	0.13559322033898305	0.09375	0.16666666666666666	0.13636363636363635	0.23404255319148937	0.1	0.1	0.11428571428571428	0.1590909090909091	0.14583333333333334	0.15517241379310345	0.13636363636363635	0.13953488372093023	0.14814814814814814	0.13043478260869565	0.1282051282051282	0.13157894736842105	0.14	0.13157894736842105	0.12280701754385964	0.22916666666666666	0.1320754716981132	0.1111111111111111	0.24074074074074073	0.16393442622950818	0.18421052631578946	0.15217391304347827	0.15217391304347827	0.12903225806451613	0.16363636363636364	0.2	0.16176470588235295	0.1282051282051282	0.12162162162162163	0.17073170731707318	0.15517241379310345	0.13432835820895522	0.14285714285714285	0.11475409836065574	0.20512820512820512	0.12307692307692308	0.18604651162790697	0.1702127659574468	0.23529411764705882	0.08771929824561403	0.13725490196078433	0.08163265306122448	0.14285714285714285	0.11267605633802817	0.1956521739130435	0.17777777777777778	0.11904761904761904	0.13559322033898305	0.1111111111111111	0.16981132075471697	0.13793103448275862	0.1875	0.24528301886792453	0.17777777777777778	1.0	0.15873015873015872	0.18333333333333332	0.15384615384615385	0.15217391304347827	0.1	0.16666666666666666	0.11764705882352941	0.1276595744680851	0.08620689655172414	0.13953488372093023	0.11940298507462686	0.14705882352941177	0.12195121951219512	
P25105	0.2361111111111111	0.20833333333333334	0.16981132075471697	0.14814814814814814	0.17647058823529413	0.15254237288135594	0.15	0.15384615384615385	0.14084507042253522	0.17391304347826086	0.1836734693877551	0.14705882352941177	0.15384615384615385	0.11627906976744186	0.15476190476190477	0.19696969696969696	0.25757575757575757	0.17142857142857143	0.15555555555555556	0.2982456140350877	0.1206896551724138	0.2	0.24615384615384617	0.27586206896551724	0.1780821917808219	0.21052631578947367	0.2	0.17857142857142858	0.14102564102564102	0.16981132075471697	0.2	0.21875	0.12962962962962962	0.1320754716981132	0.10606060606060606	0.14545454545454545	0.1	0.125	0.11475409836065574	0.125	0.19047619047619047	0.14754098360655737	0.18333333333333332	0.1509433962264151	0.2	0.20588235294117646	0.14285714285714285	0.20754716981132076	0.18518518518518517	0.19117647058823528	0.171875	0.16666666666666666	0.16883116883116883	0.12244897959183673	0.10588235294117647	0.1568627450980392	0.2	0.14473684210526316	0.21818181818181817	0.1791044776119403	0.23404255319148937	0.18309859154929578	0.19230769230769232	0.15789473684210525	0.1935483870967742	0.140625	0.15	0.14285714285714285	0.18	0.16883116883116883	0.15789473684210525	0.28	0.1836734693877551	0.18181818181818182	0.1509433962264151	0.140625	0.18461538461538463	0.1724137931034483	0.14925373134328357	0.2549019607843137	0.15873015873015872	1.0	0.15492957746478872	0.14285714285714285	0.2549019607843137	0.16666666666666666	0.17543859649122806	0.12987012987012986	0.20754716981132076	0.15625	0.2765957446808511	0.14666666666666667	0.08695652173913043	0.16326530612244897	
P35348	0.14473684210526316	0.14285714285714285	0.1320754716981132	0.15384615384615385	0.16417910447761194	0.11864406779661017	0.17543859649122806	0.20833333333333334	0.19696969696969696	0.16176470588235295	0.16666666666666666	0.13432835820895522	0.1836734693877551	0.12195121951219512	0.20253164556962025	0.16666666666666666	0.24615384615384617	0.17647058823529413	0.21951219512195122	0.16129032258064516	0.16666666666666666	0.20634920634920634	0.1791044776119403	0.16129032258064516	0.18309859154929578	0.17543859649122806	0.28	0.10344827586206896	0.16	0.17647058823529413	0.16363636363636364	0.11764705882352941	0.11320754716981132	0.38095238095238093	0.24561403508771928	0.12962962962962962	0.15217391304347827	0.13043478260869565	0.15789473684210525	0.13043478260869565	0.1774193548387097	0.19298245614035087	0.1896551724137931	0.11320754716981132	0.15151515151515152	0.15942028985507245	0.14893617021276595	0.21568627450980393	0.16981132075471697	0.1791044776119403	0.25862068965517243	0.171875	0.1891891891891892	0.17777777777777778	0.09523809523809523	0.16326530612244897	0.10144927536231885	0.1038961038961039	0.18181818181818182	0.18461538461538463	0.12	0.17142857142857143	0.17647058823529413	0.3333333333333333	0.16129032258064516	0.12698412698412698	0.3137254901960784	0.16981132075471697	0.14	0.14285714285714285	0.18518518518518517	0.21568627450980393	0.16666666666666666	0.1875	0.1568627450980392	0.16393442622950818	0.25	0.2692307692307692	0.171875	0.14814814814814814	0.18333333333333332	0.15492957746478872	1.0	0.2558139534883721	0.14814814814814814	0.2711864406779661	0.16071428571428573	0.13333333333333333	0.21568627450980393	0.125	0.13725490196078433	0.13513513513513514	0.09090909090909091	0.14583333333333334	
P07550	0.10909090909090909	0.2	0.25925925925925924	0.3076923076923077	0.15555555555555556	0.17647058823529413	0.20588235294117646	0.3333333333333333	0.17777777777777778	0.17777777777777778	0.30434782608695654	0.13636363636363635	0.28	0.3333333333333333	0.13114754098360656	0.1590909090909091	0.25	0.17391304347826086	0.4117647058823529	0.1794871794871795	0.15625	0.19047619047619047	0.15217391304347827	0.15	0.16	0.17142857142857143	0.35714285714285715	0.1875	0.19607843137254902	0.1724137931034483	0.1875	0.13636363636363635	0.17857142857142858	0.391304347826087	0.25	0.20689655172413793	0.35	0.3	0.25	0.3	0.23684210526315788	0.23529411764705882	0.10256410256410256	0.17857142857142858	0.21951219512195122	0.14893617021276595	0.21739130434782608	0.2857142857142857	0.2	0.15217391304347827	0.20512820512820512	0.1951219512195122	0.19230769230769232	0.35	0.13793103448275862	0.14814814814814814	0.1111111111111111	0.05357142857142857	0.25806451612903225	0.13333333333333333	0.30434782608695654	0.14285714285714285	0.25925925925925924	0.3103448275862069	0.21052631578947367	0.15384615384615385	0.36666666666666664	0.2413793103448276	0.19230769230769232	0.12727272727272726	0.26666666666666666	0.2	0.25	0.25	0.2222222222222222	0.15384615384615385	0.2564102564102564	0.3333333333333333	0.2564102564102564	0.16129032258064516	0.15384615384615385	0.14285714285714285	0.2558139534883721	1.0	0.2413793103448276	0.2564102564102564	0.14705882352941177	0.11320754716981132	0.2857142857142857	0.15	0.18518518518518517	0.1836734693877551	0.2222222222222222	0.2608695652173913	
P21554	0.13114754098360656	0.22580645161290322	0.3125	0.2	0.2	0.14285714285714285	0.2564102564102564	0.3333333333333333	0.17307692307692307	0.19607843137254902	0.46153846153846156	0.16	0.2903225806451613	0.2727272727272727	0.2222222222222222	0.20408163265306123	0.21153846153846154	0.21568627450980393	0.18518518518518517	0.2	0.21621621621621623	0.23404255319148937	0.19607843137254902	0.14893617021276595	0.1	0.1951219512195122	0.2777777777777778	0.2777777777777778	0.21052631578947367	0.23529411764705882	0.24324324324324326	0.1836734693877551	0.10810810810810811	0.21212121212121213	0.23255813953488372	0.16216216216216217	0.2962962962962963	0.3076923076923077	0.17073170731707318	0.25925925925925924	0.1956521739130435	0.21951219512195122	0.1590909090909091	0.20588235294117646	0.1836734693877551	0.16981132075471697	0.2413793103448276	0.29411764705882354	0.2571428571428571	0.17307692307692307	0.1956521739130435	0.26666666666666666	0.1864406779661017	0.20689655172413793	0.12121212121212122	0.21875	0.13725490196078433	0.13559322033898305	0.20512820512820512	0.18	0.3103448275862069	0.14285714285714285	0.3125	0.2777777777777778	0.2558139534883721	0.15217391304347827	0.1951219512195122	0.2222222222222222	0.3448275862068966	0.14754098360655737	0.3142857142857143	0.1891891891891892	0.35714285714285715	0.16	0.28125	0.20454545454545456	0.2127659574468085	0.23076923076923078	0.2127659574468085	0.2222222222222222	0.15217391304347827	0.2549019607843137	0.14814814814814814	0.2413793103448276	1.0	0.2127659574468085	0.3055555555555556	0.15517241379310345	0.41935483870967744	0.17391304347826086	0.2903225806451613	0.15789473684210525	0.2	0.37037037037037035	
P18089	0.10810810810810811	0.13333333333333333	0.1702127659574468	0.1702127659574468	0.15873015873015872	0.10909090909090909	0.16981132075471697	0.2619047619047619	0.23333333333333334	0.15625	0.18604651162790697	0.12698412698412698	0.20454545454545456	0.1388888888888889	0.16883116883116883	0.14285714285714285	0.4339622641509434	0.19047619047619047	0.18421052631578946	0.13559322033898305	0.1836734693877551	0.22413793103448276	0.15625	0.13559322033898305	0.12857142857142856	0.12727272727272726	0.2826086956521739	0.22916666666666666	0.22388059701492538	0.2222222222222222	0.1346153846153846	0.14516129032258066	0.10204081632653061	0.2926829268292683	0.2	0.14285714285714285	0.2	0.23684210526315788	0.12962962962962962	0.14634146341463414	0.1724137931034483	0.16666666666666666	0.14285714285714285	0.125	0.16393442622950818	0.11940298507462686	0.13953488372093023	0.2127659574468085	0.14	0.15625	0.23636363636363636	0.22807017543859648	0.18571428571428572	0.14285714285714285	0.12987012987012986	0.13043478260869565	0.14516129032258066	0.1267605633802817	0.15384615384615385	0.18032786885245902	0.1590909090909091	0.1323529411764706	0.14583333333333334	0.2826086956521739	0.17543859649122806	0.15789473684210525	0.21568627450980393	0.26666666666666666	0.18181818181818182	0.16901408450704225	0.22916666666666666	0.14	0.21428571428571427	0.16393442622950818	0.2	0.17857142857142858	0.34615384615384615	0.22	0.1864406779661017	0.1875	0.1	0.16666666666666666	0.2711864406779661	0.2564102564102564	0.2127659574468085	1.0	0.2	0.21212121212121213	0.2391304347826087	0.11666666666666667	0.1276595744680851	0.12857142857142856	0.13157894736842105	0.25	
Q14832	0.14285714285714285	0.17142857142857143	0.21621621621621623	0.21621621621621623	0.23529411764705882	0.1590909090909091	0.20930232558139536	0.19444444444444445	0.18518518518518517	0.18518518518518517	0.3225806451612903	0.17307692307692307	0.34375	0.14814814814814814	0.17647058823529413	0.14814814814814814	0.15789473684210525	0.25	0.12903225806451613	0.1875	0.2972972972972973	0.22	0.23076923076923078	0.14	0.1694915254237288	0.15555555555555556	0.225	0.3611111111111111	0.16129032258064516	0.36363636363636365	0.16666666666666666	0.19607843137254902	0.1	0.16216216216216217	0.24444444444444444	0.15	0.26666666666666666	0.37037037037037035	0.10869565217391304	0.27586206896551724	0.20833333333333334	0.20454545454545456	0.2558139534883721	0.1282051282051282	0.17307692307692307	0.18181818181818182	0.21875	0.20512820512820512	0.2702702702702703	0.18518518518518517	0.1836734693877551	0.2	0.1774193548387097	0.15151515151515152	0.1323529411764706	0.2	0.12962962962962962	0.1864406779661017	0.16279069767441862	0.19230769230769232	0.24242424242424243	0.17543859649122806	0.3235294117647059	0.16666666666666666	0.2391304347826087	0.19148936170212766	0.13043478260869565	0.2702702702702703	0.3548387096774194	0.140625	0.3611111111111111	0.14634146341463414	0.36666666666666664	0.17307692307692307	0.41935483870967744	0.24444444444444444	0.22448979591836735	0.275	0.17647058823529413	0.34285714285714286	0.16666666666666666	0.17543859649122806	0.16071428571428573	0.14705882352941177	0.3055555555555556	0.2	1.0	0.16666666666666666	0.23684210526315788	0.1875	0.19444444444444445	0.15	0.2222222222222222	0.3333333333333333	
P21917	0.15	0.10909090909090909	0.16071428571428573	0.1206896551724138	0.12162162162162163	0.12698412698412698	0.16129032258064516	0.16666666666666666	0.18309859154929578	0.16666666666666666	0.1509433962264151	0.15714285714285714	0.18867924528301888	0.10869565217391304	0.19047619047619047	0.18840579710144928	0.19444444444444445	0.18055555555555555	0.1	0.1	0.1724137931034483	0.19117647058823528	0.16666666666666666	0.14925373134328357	0.12658227848101267	0.1076923076923077	0.1896551724137931	0.23214285714285715	0.16455696202531644	0.14035087719298245	0.15	0.125	0.10344827586206896	0.14545454545454545	0.13432835820895522	0.11864406779661017	0.16	0.16326530612244897	0.18333333333333332	0.11764705882352941	0.18181818181818182	0.12307692307692308	0.13846153846153847	0.12280701754385964	0.1095890410958904	0.08974358974358974	0.1346153846153846	0.13559322033898305	0.17543859649122806	0.2	0.13043478260869565	0.17647058823529413	0.2236842105263158	0.11538461538461539	0.2597402597402597	0.14814814814814814	0.15714285714285714	0.15384615384615385	0.16666666666666666	0.20588235294117646	0.12962962962962962	0.1917808219178082	0.14035087719298245	0.15	0.2222222222222222	0.11764705882352941	0.14285714285714285	0.2641509433962264	0.14814814814814814	0.13414634146341464	0.21052631578947367	0.09836065573770492	0.19607843137254902	0.14084507042253522	0.16363636363636364	0.20634920634920634	0.17647058823529413	0.12698412698412698	0.23076923076923078	0.19642857142857142	0.11764705882352941	0.12987012987012986	0.13333333333333333	0.11320754716981132	0.15517241379310345	0.21212121212121213	0.16666666666666666	1.0	0.11666666666666667	0.18461538461538463	0.125	0.1125	0.08163265306122448	0.17647058823529413	
P34969	0.15	0.1875	0.2727272727272727	0.2	0.2	0.14285714285714285	0.225	0.3333333333333333	0.22	0.12962962962962962	0.35714285714285715	0.13725490196078433	0.21212121212121213	0.2727272727272727	0.24193548387096775	0.18	0.18867924528301888	0.19230769230769232	0.23076923076923078	0.17391304347826086	0.15384615384615385	0.2608695652173913	0.17307692307692307	0.14893617021276595	0.11864406779661017	0.16666666666666666	0.3939393939393939	0.1794871794871795	0.1896551724137931	0.23529411764705882	0.1794871794871795	0.11538461538461539	0.10810810810810811	0.25	0.2619047619047619	0.19444444444444445	0.25	0.25925925925925924	0.17073170731707318	0.21428571428571427	0.1702127659574468	0.19047619047619047	0.1590909090909091	0.20588235294117646	0.16	0.14814814814814814	0.2413793103448276	0.29411764705882354	0.1891891891891892	0.17307692307692307	0.27906976744186046	0.2391304347826087	0.16666666666666666	0.16666666666666666	0.1044776119402985	0.11428571428571428	0.13725490196078433	0.09836065573770492	0.23684210526315788	0.18	0.22580645161290322	0.12280701754385964	0.2	0.2777777777777778	0.17391304347826086	0.1276595744680851	0.1951219512195122	0.2222222222222222	0.3	0.1864406779661017	0.24324324324324326	0.1891891891891892	0.26666666666666666	0.16	0.20588235294117646	0.1276595744680851	0.2391304347826087	0.2631578947368421	0.16326530612244897	0.15789473684210525	0.1276595744680851	0.20754716981132076	0.21568627450980393	0.2857142857142857	0.41935483870967744	0.2391304347826087	0.23684210526315788	0.11666666666666667	1.0	0.125	0.2903225806451613	0.13793103448275862	0.15384615384615385	0.32142857142857145	
Q96G91	0.14492753623188406	0.17073170731707318	0.15555555555555556	0.15555555555555556	0.09375	0.11538461538461539	0.1568627450980392	0.21951219512195122	0.12698412698412698	0.109375	0.17073170731707318	0.15254237288135594	0.13636363636363635	0.11764705882352941	0.12987012987012986	0.11290322580645161	0.140625	0.16129032258064516	0.16666666666666666	0.16363636363636364	0.1	0.15254237288135594	0.16393442622950818	0.16363636363636364	0.10144927536231885	0.11320754716981132	0.16666666666666666	0.14285714285714285	0.14492753623188406	0.15555555555555556	0.12	0.1724137931034483	0.13333333333333333	0.16279069767441862	0.10526315789473684	0.1276595744680851	0.15384615384615385	0.1282051282051282	0.1836734693877551	0.15789473684210525	0.16071428571428573	0.15384615384615385	0.19607843137254902	0.10869565217391304	0.13333333333333333	0.14285714285714285	0.15	0.17391304347826086	0.2	0.14516129032258066	0.16071428571428573	0.11666666666666667	0.1267605633802817	0.15384615384615385	0.2727272727272727	0.13953488372093023	0.15254237288135594	0.1	0.16326530612244897	0.1694915254237288	0.17073170731707318	0.12121212121212122	0.18181818181818182	0.16666666666666666	0.16363636363636364	0.14545454545454545	0.1568627450980392	0.14893617021276595	0.13953488372093023	0.19402985074626866	0.16666666666666666	0.14893617021276595	0.17073170731707318	0.15254237288135594	0.1590909090909091	0.16666666666666666	0.15517241379310345	0.13725490196078433	0.11666666666666667	0.22727272727272727	0.08620689655172414	0.15625	0.125	0.15	0.17391304347826086	0.11666666666666667	0.1875	0.18461538461538463	0.125	1.0	0.19047619047619047	0.15151515151515152	0.1111111111111111	0.11904761904761904	
P51681	0.18181818181818182	0.3076923076923077	0.1875	0.1875	0.09803921568627451	0.15789473684210525	0.2857142857142857	0.2413793103448276	0.14	0.09615384615384616	0.3076923076923077	0.14893617021276595	0.16129032258064516	0.2631578947368421	0.15873015873015872	0.14583333333333334	0.1568627450980392	0.16	0.21739130434782608	0.21951219512195122	0.1388888888888889	0.2	0.1875	0.21951219512195122	0.10714285714285714	0.21621621621621623	0.2	0.13513513513513514	0.1016949152542373	0.15151515151515152	0.2	0.17391304347826086	0.12121212121212122	0.2	0.11363636363636363	0.18181818181818182	0.19230769230769232	0.2	0.15789473684210525	0.2	0.13333333333333333	0.1794871794871795	0.23684210526315788	0.1935483870967742	0.14893617021276595	0.20833333333333334	0.23076923076923078	0.21212121212121213	0.21212121212121213	0.14	0.13333333333333333	0.20454545454545456	0.1	0.14814814814814814	0.12903225806451613	0.12903225806451613	0.17391304347826086	0.10526315789473684	0.19444444444444445	0.2222222222222222	0.25925925925925924	0.1111111111111111	0.22580645161290322	0.2	0.19047619047619047	0.13953488372093023	0.125	0.14285714285714285	0.25	0.15789473684210525	0.16666666666666666	0.21212121212121213	0.21428571428571427	0.14893617021276595	0.1935483870967742	0.16666666666666666	0.15217391304347827	0.1282051282051282	0.1276595744680851	0.21212121212121213	0.13953488372093023	0.2765957446808511	0.13725490196078433	0.18518518518518517	0.2903225806451613	0.1276595744680851	0.19444444444444445	0.125	0.2903225806451613	0.19047619047619047	1.0	0.08771929824561403	0.13043478260869565	0.2222222222222222	
P50406	0.1375	0.1111111111111111	0.20754716981132076	0.16363636363636364	0.15492957746478872	0.20689655172413793	0.12698412698412698	0.14814814814814814	0.18571428571428572	0.12162162162162163	0.2	0.14285714285714285	0.19230769230769232	0.1111111111111111	0.2073170731707317	0.208955223880597	0.14864864864864866	0.21739130434782608	0.14893617021276595	0.1875	0.17543859649122806	0.15942028985507245	0.16901408450704225	0.13432835820895522	0.1282051282051282	0.109375	0.1724137931034483	0.15254237288135594	0.18181818181818182	0.16363636363636364	0.13333333333333333	0.14285714285714285	0.10526315789473684	0.16981132075471697	0.171875	0.1206896551724138	0.14	0.16666666666666666	0.12903225806451613	0.16666666666666666	0.203125	0.18032786885245902	0.15873015873015872	0.08620689655172414	0.15942028985507245	0.12	0.16	0.2222222222222222	0.2	0.16901408450704225	0.16666666666666666	0.1791044776119403	0.3333333333333333	0.16326530612244897	0.14285714285714285	0.1509433962264151	0.14285714285714285	0.09876543209876543	0.1896551724137931	0.17391304347826086	0.17647058823529413	0.19444444444444445	0.23076923076923078	0.15254237288135594	0.1875	0.171875	0.16393442622950818	0.15789473684210525	0.17307692307692307	0.1794871794871795	0.23636363636363636	0.15789473684210525	0.2	0.15942028985507245	0.14545454545454545	0.11940298507462686	0.1791044776119403	0.20689655172413793	0.2153846153846154	0.17857142857142858	0.11940298507462686	0.14666666666666667	0.13513513513513514	0.1836734693877551	0.15789473684210525	0.12857142857142856	0.15	0.1125	0.13793103448275862	0.15151515151515152	0.08771929824561403	1.0	0.10638297872340426	0.1568627450980392	
P08172	0.0784313725490196	0.14285714285714285	0.21739130434782608	0.21739130434782608	0.12195121951219512	0.0967741935483871	0.16666666666666666	0.23809523809523808	0.11904761904761904	0.14634146341463414	0.2631578947368421	0.1	0.23809523809523808	0.2727272727272727	0.06779661016949153	0.07142857142857142	0.11363636363636363	0.11627906976744186	0.2	0.1111111111111111	0.14814814814814814	0.1282051282051282	0.06818181818181818	0.08108108108108109	0.08333333333333333	0.12903225806451613	0.18518518518518517	0.18518518518518517	0.1	0.16666666666666666	0.10344827586206896	0.1891891891891892	0.125	0.18181818181818182	0.14705882352941177	0.11538461538461539	0.3125	0.42857142857142855	0.0967741935483871	0.3333333333333333	0.17142857142857143	0.125	0.15625	0.125	0.1282051282051282	0.11627906976744186	0.2222222222222222	0.2	0.15384615384615385	0.09302325581395349	0.07894736842105263	0.13157894736842105	0.12	0.16666666666666666	0.05263157894736842	0.13636363636363635	0.1	0.08163265306122448	0.1	0.0975609756097561	0.14285714285714285	0.08695652173913043	0.21739130434782608	0.14285714285714285	0.14285714285714285	0.08333333333333333	0.16666666666666666	0.2	0.25	0.07692307692307693	0.23076923076923078	0.1111111111111111	0.2631578947368421	0.15789473684210525	0.22727272727272727	0.11428571428571428	0.13157894736842105	0.1724137931034483	0.13157894736842105	0.15384615384615385	0.14705882352941177	0.08695652173913043	0.09090909090909091	0.2222222222222222	0.2	0.13157894736842105	0.2222222222222222	0.08163265306122448	0.15384615384615385	0.1111111111111111	0.13043478260869565	0.10638297872340426	1.0	0.2777777777777778	
P41594	0.08771929824561403	0.19230769230769232	0.2962962962962963	0.20689655172413793	0.23255813953488372	0.1388888888888889	0.23529411764705882	0.375	0.2	0.17391304347826086	0.4090909090909091	0.13333333333333333	0.375	0.3125	0.12903225806451613	0.13043478260869565	0.21739130434782608	0.25	0.19047619047619047	0.175	0.3103448275862069	0.3076923076923077	0.14893617021276595	0.11904761904761904	0.1346153846153846	0.13513513513513514	0.39285714285714285	0.4444444444444444	0.21568627450980393	0.2962962962962963	0.14705882352941177	0.18604651162790697	0.0967741935483871	0.2692307692307692	0.24324324324324326	0.2413793103448276	0.47368421052631576	0.5882352941176471	0.1388888888888889	0.42105263157894735	0.2	0.16216216216216217	0.2222222222222222	0.1724137931034483	0.13333333333333333	0.14583333333333334	0.3181818181818182	0.27586206896551724	0.23333333333333334	0.125	0.2	0.21951219512195122	0.14545454545454545	0.21739130434782608	0.08064516129032258	0.18518518518518517	0.10869565217391304	0.1111111111111111	0.17647058823529413	0.20930232558139536	0.19230769230769232	0.14	0.2962962962962963	0.25806451612903225	0.20512820512820512	0.15	0.2	0.4230769230769231	0.5238095238095238	0.10526315789473684	0.3	0.15625	0.4090909090909091	0.18604651162790697	0.4782608695652174	0.21052631578947367	0.25	0.24242424242424243	0.19047619047619047	0.27586206896551724	0.12195121951219512	0.16326530612244897	0.14583333333333334	0.2608695652173913	0.37037037037037035	0.25	0.3333333333333333	0.17647058823529413	0.32142857142857145	0.11904761904761904	0.2222222222222222	0.1568627450980392	0.2777777777777778	1.0	
