	P32745	O60883	P08100	P08173	P21728	P35346	P30542	P35462	Q13255	P13945	P21731	P24530	P28335	P25105	Q15391	Q9H244	Q9UBS5	P41595	P21918	Q9NS75	P30874	P21554	P41145	O95665	P28221	Q99677	P41231	O15303	P47898	P08588	P34969	Q9NPC1	P41143	Q9Y271	P28223	Q15722	P25101	Q8TDS4	P18089	P51681	P30556	P51582	Q14833	P30939	P50406	P41594	P32238	Q9Y5N1	P30872	P25024	Q9H3N8	P30518	P37288	P21917	P34995	P43088	P35367	P43116	P08913	P28566	P11229	P29274	P35372	P14416	P48039	P25021	Q15077	P28222	P35368	Q8NFJ5	P0DMS8	Q14416	P08908	Q14832	P08172	P43657	Q96G91	Q14831	P25100	P43115	Q13258	P34981	Q13639	P43119	O00222	P08912	P47900	P29275	Q5T6X5	P18825	P07550	P32239	P20309	P35348
P08172	1.992015311186137	1.9235384061671352	1.9324710720847667	1.6186414056238643	1.6979562878812755	2.3847169643376978	2.0370014727535173	2.4557566534045563	2.3	2.012402373684117	2.1501937897160195	2.2956480566497994	1.9744023052078115	2.2028390771910686	2.1011901389450696	2.507987240796891	2.2157462061346296	1.8463499842832645	2.0680369579637925	2.0545680811304354	1.9943670675179137	2.382782894220046	2.1263231174964923	2.36544402677108	2.2079821523701644	2.399088368526679	2.201220547974793	2.3936992121750285	1.8764994004795206	2.3065125189341598	2.395829710142188	2.219269305424649	2.271976012197312	2.25055548698538	1.836926106478199	1.9769121928355395	2.2781571499789046	2.3351580167010035	1.7679240808234833	2.50717338198756	2.029778313018444	2.281676879559429	2.2718078948518317	1.9519221295943148	2.062344613812748	2.0166483948123726	1.9848392319932375	2.1611599304304074	2.15191559795935	1.9914901601191108	1.7956544767855531	2.387937373123338	1.8788294228055948	2.2927421718690195	2.3759271002702955	1.970429545198862	1.923946529385337	2.0550750189064475	2.140305840507167	1.9766850914137253	1.4694970185758478	1.8677824046475842	2.179279527563929	2.466291262724781	2.445362124178615	2.187892821872224	2.165070637230465	2.174105492812517	1.9384964779543252	2.0250063919834838	1.8199511592958257	1.9847254087396793	1.6640813281407443	1.9275906039229855	0.0	2.2848659139866307	1.9316630953791056	2.1017477845831056	2.059732992404599	2.0672375466743453	2.0280878915539557	1.7786144573108325	2.077777777777779	2.049390153191919	1.9175601782048564	1.7187779178428495	1.8601075237738287	2.5002222123465567	1.6872758550290718	2.392291339122321	2.0469489490458725	2.256781164510595	1.9806710608376317	1.7450993956868033	
P43657	1.9643668814399105	2.2272431939278565	2.237588595137283	2.322076832563154	1.7994314420780881	2.3503012182115155	2.129047765494025	2.1569203431260697	2.2517315081022673	2.4669778989913596	2.4702309236843707	2.47023092368437	1.9688928476101026	1.886106560930128	1.9212825223303953	1.9112983086085238	2.172506927961522	2.114331982007554	1.9508205434416013	2.2219050935847733	2.130619819753522	2.2062350090350686	2.285295720604281	2.4011680529182606	2.1897859506007036	1.7039307797093206	2.3774393603114614	2.3001774554435195	2.2379210925156703	2.383403500227766	2.034147266556878	2.541382623249616	1.881959871831405	1.8550812733172215	2.101168666613683	2.2093577337197594	2.3134478201002358	1.88601889474973	2.13685933099339	2.36038737740833	2.0861545523586056	2.248596325963782	2.2798933817614273	2.166441641899247	2.065261756400138	2.1460293979511897	2.031170491911501	2.100777309978964	1.9884397572414385	2.142069906554729	2.0608566427679573	2.664965443739662	2.216634698761864	2.527400858993448	2.575440657042892	2.220974706522874	2.1409672894255736	2.26228067051804	2.3267421705068334	2.1760509605284617	2.1087406145030063	2.1034403845241663	2.080758045482406	2.03056761460695	2.316753534318122	2.0456368451024756	2.497214371461129	2.2497165354319475	2.037554316622269	2.4563328000862623	2.1991288730889607	2.001658799420463	2.2673180836655904	2.1785623120803077	2.2848659139866307	0.0	2.4041062303358713	2.2922444386073946	2.2146197904666463	1.9921417554540586	2.412195640013636	2.2587697572631287	2.187771507104102	2.3983412635249666	2.0099431594344215	2.2034353260487647	2.043256704181752	2.495006350561539	2.1593210357344144	2.4716643464661976	1.988333319077841	2.244039724629287	2.2401373954923134	2.2769904357343504	
Q96G91	1.9613056980803154	2.013241291019974	1.9516657197702583	2.0280878915539553	1.7763980383960294	2.317819713252197	2.042896127260722	2.435893718187532	2.7726858748358496	1.6572688898044272	1.7468323686463436	2.4616060067020085	2.2044283005422067	2.4843518535488087	2.1863116606938613	2.576572318304337	2.4445094173110307	2.06705763652765	1.9875646462795857	2.3533978424734476	2.5003098981479988	2.5303584743618086	2.489492380797657	1.8743215637318302	2.349348163249557	2.6989294250354736	2.028719418583764	2.4997301254234237	2.299669846947312	2.2503443262702856	2.356895983637368	1.4566856591262685	2.1313711006286633	2.505984572515551	2.08497180748722	1.5507929190210872	2.5972808413021182	2.184482099878441	1.7609997995024214	2.421407588030267	2.268450521522355	2.0694502221648534	2.4952700894091797	1.775452450773795	1.8889743205793987	2.128351797527188	2.1455315856738078	1.9248510181477505	2.308141590164017	1.9004131782151694	2.2795069334187446	2.3722548737508675	1.9884792145699843	1.9529591871764387	1.5344034208415849	2.3607856416956023	2.2908369397007546	1.8370235837851734	2.162795864249149	2.113453825553727	1.8385225832869703	2.0868840265602233	2.136166621763179	2.544071293227849	2.7276746766262003	2.2857298507070385	1.8358012718048364	2.278101253152602	2.298040847229915	1.9321211356285175	1.8541270076546088	2.038815200692372	2.010775037999906	2.3575065092785765	1.9316630953791056	2.4041062303358713	0.0	2.506905493822748	1.9136363636363638	1.863081957447198	1.746306610208958	2.0355252713675953	2.1672022600947	1.8440209389105369	2.3235891249947125	2.2487852268344652	2.1759960196852273	2.5894910172060848	2.171637328441029	2.026681528146177	2.156060073681231	1.921233141836938	2.4478021850611382	2.391444806902891	
Q14831	1.898807191370414	2.131863914512368	2.2015422309018837	2.0414072964501706	2.0990035665101234	2.4454996933142312	2.228192933746986	2.5229559474875822	1.6975012272946004	2.718277053674357	2.2452689457810817	2.2999660323578692	2.3187318309194374	2.24565552790271	2.293843662937821	2.2060438491303196	1.6417406920704622	2.0357011782651417	2.3742046841482316	2.1460355891736747	2.0415603713826345	1.654454681521945	2.4165768661476505	2.643929178605071	2.0860052310754345	2.35435102522967	2.3077906033711693	1.3360377282189657	2.2386868360715395	2.202803611309914	1.9943278943042466	2.8159700815172024	2.064393070614218	2.3074268677468415	1.9430073685649059	2.294772344620782	2.0832291640623697	1.930393178622966	2.5025785313463302	2.3149463067339653	2.250520773065648	2.3019445450035514	1.262321219464805	2.2186355604289765	2.204597902853332	1.5948354813538095	2.1367187204908062	2.5044443913139056	2.1931144879844755	2.1279983101147515	2.310810193417019	2.3215487606249376	2.3568716023576672	2.6292128891869266	2.625259743418582	1.854556762959019	1.9949493950581738	2.260680668146949	2.2848469463361916	2.346431079688555	2.1645788507789834	2.1609499904234504	2.247329948660887	2.2004905282265628	2.4711182453806324	2.1203994317109216	2.2116829069430817	1.8535120758457753	1.9707228898751061	2.378087956716836	2.52685231837733	1.6260767992073484	2.1056100659903763	1.4817544820771469	2.1017477845831056	2.2922444386073946	2.5069054938227486	0.0	2.573634346600154	2.192320544499529	2.386140411637501	1.9650769510300063	2.005285742854078	2.4601511640547624	1.2507520885599337	1.8188479726274172	2.2237004631919297	2.2390745546120394	1.8399267695986778	2.7351153808741264	2.0603018589517417	2.457142208264034	1.7166144697057952	2.183822173893763	
P25100	2.197868285407476	2.1982947936980617	2.066196183005542	2.332916629457641	1.5876257605479822	2.121173024531474	2.2303306929690945	2.1753458643695334	2.93773344226085	1.730038307199785	2.0500000000000007	2.2830900113661747	2.089332409492414	1.8207141456033127	2.0802644062714717	2.393965628109859	2.516849469078356	1.9779831534600854	1.9207490360544595	2.461452823029522	2.437211521390788	2.2536732704357454	2.111575241377867	1.8313872583210875	2.144480425720015	2.281583879676572	1.8814064108120365	2.553598900951122	2.072739732817412	2.433618704727592	2.261083810919004	1.6008298629148572	2.0123058912600738	2.197157254271983	1.9691893285233508	1.6821928329631914	2.571964229922337	2.316346900393584	1.7218368744518806	2.727870141741369	2.2073740054644118	1.9080806075578338	2.657118322126016	1.841874045639386	1.8558924361863969	2.301829352351503	2.037666993612917	1.2779328014015299	2.070672640758357	1.798076336643329	2.2966007489330837	2.4785714285714295	1.706604816587601	2.035722639916024	1.8490722125804815	2.2890035030635136	1.9714962644299274	2.1166666666666667	1.711657888502468	2.1364054847012843	1.9861139847276077	1.7299646752976712	2.0345852248153773	2.3394166730983117	2.3221317616292474	2.153340428264886	2.2925065800893765	2.5599844546721893	2.0905187382660126	1.8578515618949494	1.7794349914759149	2.195956097783151	1.8524758208048673	2.2344599836840056	2.059732992404599	2.2146197904666463	1.9136363636363638	2.573634346600154	0.0	2.0191285658147815	1.8459303014160504	2.2593230880789346	1.9597886633354813	2.01308221391974	2.122782066935676	2.5582172129516247	2.0886598574205424	2.7319610376268386	2.0191065141076416	2.013390093703027	2.0718349355100667	1.6834882396563469	2.5493517244342794	2.016671220084562	
P43115	1.8445880746901868	1.827770171999995	2.016005742846049	2.1279136563605245	1.7208646416218225	2.2045161666283186	2.0784895481221186	2.12416821438409	2.3254490961151126	1.9059760957315597	1.574300025195218	2.166232209037405	1.7104443383842527	2.110701775114398	1.9930146607630672	2.0693410480347283	2.0331463652580406	1.972957674019155	1.8851310321207007	2.006510580770457	2.134791491163434	2.186139566324307	2.4548084875899785	1.6109283734731505	2.068759862979863	2.2561039792725097	1.6006197146962733	2.2322650497841363	2.0568495728393095	2.289664163905063	2.05974803883171	1.7536948155817607	2.096182825522747	2.188672944091543	1.6464336614795296	1.4965525121049377	2.322189049899054	1.8026270663599369	1.7737810905544267	2.527801228759238	1.8282674813798645	1.7559495553502098	2.241219987858426	1.7435121768269357	1.4827961533706067	2.080666477720696	1.6983219720244898	1.8405053498033492	1.9193248226178055	1.4630433581300974	1.834549903139033	2.5732644633448336	1.9830688297361423	1.8785434836156198	1.838602377388058	2.091421398224795	2.133944471691909	1.8295101634089188	2.2230944110249977	2.1164930672660685	1.8608626809507918	1.9641384272114968	2.139173594398724	1.9950198171981055	2.3670946585672583	1.9384578410821545	1.772173213366474	2.268233033207357	1.8474910393546882	1.719000035716489	1.679085959752731	1.840566824752851	1.8628509061711267	2.1213169733968176	2.0672375466743453	1.9921417554540586	1.863081957447198	2.192320544499529	2.0191285658147815	0.0	1.6885614200915178	2.100044574617887	2.0257247742812012	1.948616801225046	2.0245470949572955	2.004840586421159	1.5853930346700036	2.6649874189322227	1.9249904614435351	2.3618874648666495	2.0022301615535376	1.5022190815589547	2.0020650495950223	2.2342192231717286	
Q13258	2.0408091188310906	2.173906108504929	2.127479917390074	2.2692518882291153	1.77639803839603	2.3615320615409714	2.0148916157303582	2.2706387710350815	2.6649443473843224	1.8656918039642376	1.5925676779964755	1.9552852722474454	2.130068093429087	2.367239386722346	2.0467167822580774	2.2044283005422076	2.173850567845525	1.9025863214960315	2.176128946106513	2.208934244351282	2.5764148002875036	2.302542922024369	2.358221507341061	1.6416149079757765	2.2051918591357094	2.318432473079905	1.9645620713613006	2.558779396245543	2.076345028574478	2.4955331996215206	2.2300539221883784	1.4760593793348273	2.010657297650458	2.4555974176737414	1.8608626809507924	1.7439387357500795	2.4809189179991242	1.8947674957289977	1.8695078731545802	2.6979249661461995	2.102045442259114	1.8504157271900554	2.4474495260855647	1.586148722092301	1.8117697696159172	2.157642810934735	1.7674747359294158	2.017098858683132	2.26172420691022	1.5587661999529319	2.254443500260711	2.257238501702293	1.598139414061507	2.062387821475582	1.5991219655447066	1.8661189016584738	2.193152378511785	1.685022881752466	2.0869527787725453	1.878108924784115	1.8227216050694022	2.137102279357127	2.17134128764924	2.3088708503534527	2.618357033922658	2.2405391083102666	1.816441366753461	2.2752490647461956	1.954016841836788	1.6146881918402405	1.609130856092625	2.152371541219425	1.7444816575256745	2.312851225556507	2.0280878915539557	2.412195640013636	1.746306610208958	2.386140411637501	1.8459303014160504	1.6885614200915178	0.0	2.2157610197424007	1.9591272999919427	1.7003888714201776	2.200797779496821	2.3605479261350424	2.1295442417770873	2.6243631436996644	1.811415490047174	2.4017899661132556	2.134873755146478	1.4469741490054444	2.391444806902892	2.1300680934290868	
P34981	1.7932875123751955	1.7697572761049833	1.9331222028747093	1.9619336567451482	1.8834748005383672	2.193086888848871	1.8314674332850351	2.400711660675266	1.8874210650101355	2.1733252383098254	2.33818737089351	2.277664396271061	2.139588218949833	2.109562775088908	2.1074454988474183	2.263282788250695	2.0147138919277197	1.7809262846728648	2.195150975605276	2.063562651417818	2.0450911860314864	1.871468287204623	2.131667211841665	2.364272370631416	2.2114250167451575	2.301355523359648	2.1719007751030524	2.0910401669006373	2.189521660555295	2.1435713095634763	2.1435713095634763	2.41898383223457	1.9380553845206248	2.4080011187196533	1.7130062127848904	1.8013600304169282	2.2027348493013243	1.8520483644788717	1.9939136415545502	2.104417123236608	1.9735495836648433	2.1695573483850277	1.9706922940717662	1.846010590988259	2.2812456318101884	1.7975796274454159	2.0247665399344164	2.2689114534669432	2.164266942485867	1.9715894053450076	1.9172119159373708	2.3473823893078554	1.9926395170471654	2.2054354622684604	2.37568591967426	2.126036273048029	1.9304398662603905	2.0016999578079724	2.072883501582211	2.0790621371470417	1.6051969066518421	2.0167594289117163	1.811611160326829	2.0997426326111595	2.2632827882506956	2.0104161159281624	2.192603062220924	2.020305089104422	2.1064999119155736	2.3558553311405044	2.116370700825038	1.9202370213608857	1.9512554828068205	1.9592270727015295	1.7786144573108325	2.2587697572631287	2.0355252713675953	1.9650769510300063	2.2593230880789346	2.100044574617887	2.2157610197424007	0.0	2.1363805712172006	2.0446545539278653	1.9334643008263483	1.7360464840578946	2.057192459719443	2.377735922661268	1.5617505725605174	2.407786603896589	1.775801055229753	2.1606404946077395	1.8460297777374768	1.8767918856623511	
Q13639	1.8752057500280532	2.1059293130598995	1.946823940881693	2.1770123371376155	1.822146001115914	2.198264958361593	2.2280738927614006	2.1829869671542785	2.6364023372677052	2.2119915717333862	2.293307493394479	2.281433380926329	2.068784522631955	2.121502204792226	2.2439906031800785	2.2006893260295017	1.9452999110232754	2.0327388775119544	1.89890930411394	2.3118221395553493	1.9897499687829137	2.2222222222222228	2.162834930888533	2.1136529215216204	2.111111111111111	2.2933495504379233	2.287583319828736	2.2737922102446215	2.091004395671146	2.180582094672187	2.021947478283815	2.186088609936438	1.9254528888447255	2.2065419009150555	1.9705773738185195	1.9819613000352114	2.215963408353237	1.9657562236615727	2.1610468428033043	2.7436910842760724	2.046526717377096	2.1688023662159046	2.337245397766936	1.7199626754491721	2.154348962156146	2.166070619799173	2.098094324843188	2.0130119679648137	2.0000000000000013	1.9269910642707744	2.093079056861352	2.4838607291764743	1.885749024317937	2.3120724496316454	2.311835470360974	2.3067266102251893	1.8571030536462034	2.199887763691483	2.0047642469243994	2.045772515502442	1.9852018602335921	2.102871346810015	2.0214894887400288	2.1886350670658015	2.513355607985967	1.9182260162407132	2.383067843280802	2.217625631542208	1.8029100488998444	2.165431465709127	1.963399671896921	2.001099701935776	2.1039718464999	2.0999116112963856	2.077777777777779	2.187771507104102	2.1672022600947	2.005285742854078	1.9597886633354813	2.0257247742812012	1.9591272999919427	2.1363805712172006	0.0	2.0573565683621107	1.9124349420065008	2.1970799925872444	2.0659795751503145	2.5464814747479645	1.8594327781563036	2.5189416090722143	2.048426074505998	2.132529492358143	2.3358463008139956	2.0352219422582802	
P43119	1.8174501368675835	1.8920887928424506	2.0829999733290667	2.1633307652783933	1.8238390523532737	1.8965429075030165	1.9129492936301258	2.068726571983265	2.4094720491334938	1.6899459043896392	2.034425935955618	2.1886068628239297	2.2409598002744895	2.34787137637478	2.274862633215465	2.4363321378076286	2.1200309549626852	2.072747208835544	1.9260073032653342	2.3197521419324096	2.2721135535003527	2.559055574249759	2.20935510952857	2.1089412358087825	2.2439218313446636	2.3644502532301237	2.1375238628990356	2.4121292143951947	1.9637336886655479	2.163330765278394	2.2671568097509276	1.8159450019204875	1.7949582167838891	2.6172504656604803	1.8458127731133591	1.8278153875348255	2.230470802319546	2.047129878815886	1.8199511592958268	2.806152133423698	2.328089345364563	1.8942733712266229	2.52476621579988	1.9364916731037083	1.9232731454051804	2.1130466124519254	1.9701281579322925	2.0323907707175715	2.2190254784643817	2.0446463049624737	2.1176342932621766	1.9725152284660872	1.7521415467935233	2.0615528128088307	1.811616036228951	2.294518427647687	2.2739087837960423	1.6683325008322925	2.0349223795784184	1.9323432969542327	1.9889155648158974	2.085332374253828	2.149504680239235	2.230678355551496	2.3778312876764547	2.301494079940246	2.006317183791064	2.3423779997851653	1.9469195843096854	2.215130861535682	1.9720265943665385	1.9415774986827083	1.8786076404259255	2.3550358323444462	2.049390153191919	2.3983412635249666	1.8440209389105369	2.4601511640547624	2.01308221391974	1.948616801225046	1.7003888714201776	2.0446545539278653	2.0573565683621107	0.0	2.231923269622297	2.24172001864089	1.9697715603592207	2.193424516848279	1.8968932913556773	2.1216125163237245	2.264950330581225	1.9592793343992794	2.3762773859286788	2.2086419296829702	
O00222	1.9050068046928132	2.0014809331907037	2.073495289613503	1.9914632625097364	1.650617168527286	2.2049239929790803	2.149100802489092	2.16951379886296	1.9586780626449112	2.5340006560783443	1.9821736416568092	2.257907914009815	2.0156830771536782	2.0075090516838507	2.1365427247810453	1.996359119860388	1.831714879054094	1.9190656524120075	2.094985778398671	2.1599789950967714	1.9513765321870538	1.8130187635645232	1.9892651723503152	2.3831789626470576	1.8700036310785368	2.2509000257510157	2.1024240094807856	1.4837237377650767	1.971733116190292	2.2468084360149936	1.7711682689787103	2.5905756456675655	2.0139846720517167	2.1235016504018205	1.726098307101598	2.154198781582701	2.087218599352133	1.9317042945237473	2.188437629739368	2.2011043060901825	2.093198863338475	1.8962275739862242	1.3237153101109862	1.9794312688618787	1.9994802801674572	1.6597930823875768	2.058060667931448	2.194010261591031	2.049540749521857	2.1133150257163695	2.132882981978808	2.379324840558974	2.0342438762715136	2.527625148017183	2.5031976044186925	1.8765939726727257	1.6995606122965763	1.9380848380569344	2.0035742472665605	1.9852853761339606	2.0092950518648127	2.0688384645961575	2.000771456152123	2.2256917360011257	2.2500104980018816	2.044782203379924	2.2777777777777786	1.8507725501805716	1.834918756838996	2.196402433778184	2.3412563895228304	1.6129263660372437	1.9430550591691833	1.3136645191197276	1.9175601782048564	2.0099431594344215	2.3235891249947125	1.2507520885599337	2.122782066935676	2.0245470949572955	2.200797779496821	1.9334643008263483	1.9124349420065008	2.231923269622297	0.0	1.8534252575124768	2.1043165513173507	2.376583292911939	1.6044848489810728	2.428137653436123	2.11616354475455	2.2199534904186784	1.698749968045113	1.8493746823294803	
P08912	1.885055341886629	1.9220295343371296	1.930905244109197	1.7760060616068278	1.9497942278261555	2.3469756609488774	2.0753086190245376	2.5700074458267514	1.6887426837300752	2.4613307129806223	2.2470831573507426	2.0703670575737108	2.1399842758171905	2.637133919360558	2.2706528130762003	2.2658417422021064	1.900761807152824	2.1337532108995125	2.1803680178810723	2.03262358590451	2.0128828904991463	2.081665999466133	2.2896876977191503	2.6425741594752634	2.125680718856556	2.470231720524699	2.5060278315088014	2.0588623276344116	2.355467110498888	2.3316131225154866	2.302843116617605	2.6634185223709483	2.1972116870094385	2.595996442768017	1.8315446097723003	2.184785673688636	2.007701222176961	2.18298696715428	2.169599155103809	2.276823537743024	2.221805516485729	2.4088314876309784	1.9021754926762884	2.037366976646787	2.224432007866631	1.7843557442451508	2.200699260920636	2.4868639519371984	2.1970799925872444	2.1910811599120423	1.9864024650323044	2.6156302861648384	2.2394884777500668	2.4406536262765326	2.6208395155437625	2.1430335024428815	1.828785019482867	2.2525705480792557	2.3731570320020894	2.282515398241572	1.6691747275203883	2.2018160293631466	2.1140330656044957	2.197079992587244	2.4569357199103186	1.949348973312139	2.185812841434001	2.008548121921674	1.9629514123170866	2.5901807760513935	2.3537466849238737	1.7828886549880973	1.986256793413862	1.9642888072217806	1.7187779178428495	2.2034353260487647	2.2487852268344652	1.8188479726274172	2.5582172129516247	2.004840586421159	2.3605479261350424	1.7360464840578946	2.1970799925872444	2.24172001864089	1.8534252575124768	0.0	2.322541179584164	2.4576662622882948	1.8563992336712327	2.6358604729023343	2.052039034114817	2.5255434794247966	1.427819849812295	2.0393536650332584	
P47900	1.8256848030259771	2.009975124224179	2.0212757247727384	2.107130750570547	1.6851475372270004	2.3509306667785843	2.0222203144069137	1.9786826893630998	2.4691429012243633	2.0674570607934895	2.1335937341073685	2.6019223662515367	1.993646934432863	1.7937391114652095	2.116601048851672	2.148421347341877	2.2829873521331643	1.7304516202186517	1.8261869229862402	2.070326061276339	1.9918584287042087	2.5355010219084444	2.3793381432658953	2.0240711216075	2.1867445785577826	2.2350894836672652	1.9479380919108686	2.472378017461022	1.9776880441566114	2.244994432064365	2.2	2.1278289992384254	2.0920982290513988	1.9570385790780922	1.8428553124104292	1.7640346316946793	2.3885141824992373	1.8268572487765458	1.9232495649002208	2.658716891698716	1.865475810617764	2.1554696431905622	2.56146659379175	1.8894443627691182	1.9031123809943225	2.3547751456125403	1.8823451172661896	2.2062989602591974	2.1918198087603082	1.8504634219657132	1.7998263805156316	2.6130363915708243	2.1236760581595298	2.2978250586152114	2.3518468130285743	2.183354537640884	2.279499002517733	2.086198030442513	2.359314230102391	2.031024797582507	2.0403572851928824	1.935272016481863	2.1884376297393677	2.00840825125364	2.3645770213287447	2.0620075169601106	1.9705548507344535	2.3654399426848665	2.0709122834998133	1.9577943150090251	1.7707499980391226	1.9409714686760688	1.855397531527946	2.1261024007994354	1.8601075237738287	2.043256704181752	2.1759960196852273	2.2237004631919297	2.0886598574205424	1.5853930346700036	2.1295442417770873	2.057192459719443	2.0659795751503145	1.9697715603592207	2.1043165513173507	2.322541179584164	0.0	2.4544743723340123	2.130510202746647	2.600587981830199	2.08086520466848	2.018890380220516	2.2881838046728107	2.1221577978577053	
P29275	2.1654644100310456	2.3002415332114814	2.719953703309701	2.3418890760333735	2.2157893000513877	2.4047840050846787	2.2106905658137186	2.719953703309701	2.536766679295751	2.695266993882113	2.4475989746567444	2.5614665937917516	2.600637415684936	2.623346039782865	2.9059326290271152	2.7995180991202018	2.1997671909646352	2.2673167921973283	2.5600680804767375	2.7035213662513895	2.4930458836085974	2.4374901076089235	2.617383129089901	2.92377971758294	2.747052292239137	2.5086655372483944	2.5974576112500056	2.3311457189141556	2.3221457988487946	2.4517567397911053	2.6098105508084517	2.9545897675387094	2.325507710395972	2.833333333333332	2.3874576616806684	2.6737595065730755	2.297341458681703	2.3785305142897397	2.6113002295578513	2.9056399921828464	2.7100635498903793	2.553743318791379	2.4533423912876278	2.4928787464384308	2.7168951533646672	2.3901014693969818	2.4957723666537457	2.963879298970559	2.500000000000001	2.5809662131079465	2.58434120124345	2.7467771261059513	2.56276760120339	2.7436796055257204	2.8007759326863435	2.175196883383544	2.5471224694145573	2.4400212506664163	2.7847891311642448	2.3837153281027708	2.622788105661467	2.1457321982639557	2.394051269601695	2.5440562537456244	2.626504535898903	2.6362194100221967	2.3260468239398144	2.5649167990289765	2.171112201384562	2.6923382171651746	2.661453237111885	2.401480544228088	2.3702437755546475	2.4499801880735914	2.5002222123465567	2.495006350561539	2.5894910172060843	2.2390745546120394	2.7319610376268386	2.6649874189322227	2.6243631436996644	2.377735922661268	2.5464814747479645	2.193424516848279	2.376583292911939	2.4576662622882948	2.4544743723340123	0.0	2.5216246017637363	2.8391610783852057	2.375102336976475	2.7864264453957706	2.5643687613463406	2.514466865559806	
Q5T6X5	1.8813220450127728	1.7949045711847011	1.9738364283158552	1.976807875384321	1.5689326210574464	2.011508417907296	1.866458174005491	2.1499484256289136	2.0983985852450173	2.2034347421775604	2.1462001708328433	1.9804335894617706	1.9098109101450802	1.9565519321341809	1.9080344501968507	1.978550930888403	1.933631573222801	1.9536170397182482	2.082441366752564	1.9105251457919132	2.044836505127785	1.9059057786957225	1.7156877902383016	2.172806510254709	1.7961466997892344	1.9248723351475179	2.106459802028341	1.970855999073241	1.9218700771833606	2.301782821812295	1.941074284045171	2.2461782944658024	1.6931681219610042	2.2528599760823242	1.6780646259716863	1.8868126208768192	2.1428211357133233	1.9483817070436973	1.7448866093712563	2.1079614342118984	1.7564625474314277	2.0032587980681926	1.8912949080779455	1.6453980046094547	1.8972791630850203	1.7195810434697483	1.643337376824566	1.9890061830559282	1.8268152830198445	1.7335699826155264	2.099423530112534	2.18951808154675	1.6006614889689919	2.224130140847844	2.332027187115359	1.9400992647748376	1.7996738010326374	1.8461060479920115	1.7374003252029944	1.7057108377636767	1.6334682524521154	1.9483558792531002	1.6639759839175152	2.028951000396703	2.0507808124008657	1.9216933277052017	2.1718078910763086	1.795396382261563	1.9123492027344482	2.075737898262655	1.8839882930259328	1.9539190016332113	1.6424556860169164	1.7215050148327251	1.6872758550290718	2.1593210357344144	2.171637328441029	1.8399267695986778	2.0191065141076416	1.9249904614435351	1.811415490047174	1.5617505725605174	1.8594327781563036	1.8968932913556773	1.6044848489810728	1.8563992336712327	2.130510202746647	2.5216246017637363	0.0	2.123703313782448	1.777256014590713	1.8384332492237498	1.9408845305731044	1.940421639404178	
P18825	2.189292358973065	2.356685584066904	2.197962158277406	2.4781524709794365	2.01781266530116	1.9010585893997525	2.581697140248433	2.336807069239799	2.7602384746790003	2.12802384867122	2.163220399706031	2.6382438436415234	2.3618874648666504	2.2269248336834426	2.5934995024910807	2.6690760465278554	2.7075816132018553	2.5291686805897373	2.137813821146336	2.6471663471382914	2.695554191014199	2.72483991754887	2.5819722265184017	2.515947472948321	2.4154512316721433	2.594320919442668	2.298040847229916	2.516206535252736	2.31756899208154	2.1408077567216712	2.3396510299933113	2.2663618244714336	2.0863029799065473	2.6369513451511035	2.1837112999026025	2.0368505911280055	2.8302527411014715	2.6007109762292697	1.9074355497610385	2.741767296270473	2.3338153772044676	2.376572560000141	2.6605853523043086	2.350698858630543	2.0611334768302054	2.337806633353205	2.3845230997461817	1.982562284777138	2.262130176496207	2.4086620544530484	2.6123267469935394	2.5753282773681194	2.3042181944432487	2.167884802729688	2.044088360919917	2.6722279017673207	2.3248567004626217	2.472623289554588	1.8430122666102986	2.3855284199231415	2.3706190564373264	2.2626417635652283	2.5324946656826453	2.6966859458040173	2.5078053225561177	2.4050942405205507	2.4054405565286285	2.467908378748377	2.5551762404645806	2.567481350870028	2.4225846604604464	2.17886058320577	2.0681818181818175	2.4989517090684936	2.392291339122321	2.4716643464661976	2.026681528146177	2.7351153808741264	2.013390093703027	2.3618874648666495	2.4017899661132556	2.407786603896589	2.5189416090722143	2.1216125163237245	2.428137653436123	2.6358604729023343	2.600587981830199	2.8391610783852057	2.123703313782448	0.0	2.5234110457444547	2.1092904230372076	2.6504326794751365	2.524262432166331	
