	Q15391	P35462	P08588	Q14416	P28222	P30939	P28566	P21917	P25021	P28223	P21728	P25024	Q15077	P43119	P21731	P25105	Q14831	P30542	O60883	P43657	P08912	P25100	P48039	Q13258	P14416	P24530	P35372	P43116	P43088	Q9H3N8	P29274	P47900	P41231	P43115	P41145	P08172	P11229	P34995	Q9UBS5	P18825	P18089	P32745	Q8NFJ5	P30874	P47898	P25101	P32239	P35346	P08913	P0DMS8	Q9Y271	Q99677	P37288	P51582	O15303	Q5T6X5	Q14832	Q14833	Q13255	P35368	P20309	P30872	P34969	Q9H244	P35348	P41594	P07550	P35367	Q9NPC1	P50406	P08908	Q15722	P28221	P13945	P34981	P29275	P08173	P30556	Q9Y5N1	P32238	Q13639	P51681	O00222	P21918	P28335	Q9NS75	P41595	P30518	Q8TDS4	P08100	Q96G91	P41143	O95665	P21554
P34981	0.3546549398485238	0.3245007059279786	0.31537172969378846	0.3917325838111567	0.3295558111719332	0.4341022329542159	0.43439574793824376	0.2776486080696246	0.38537777452537986	0.3853261590813792	0.41498601780078304	0.3051470453625722	0.31569788691573875	0.33637276916573605	0.42485452439836946	0.26814358226091534	0.32558587841231124	0.3006876982388834	0.34415827243852576	0.3744188222134185	0.4097006969819018	0.35028207049922466	0.3601217389978759	0.36382786878902085	0.3621235087199124	0.3468089244937558	0.3620705333773973	0.36389080099260707	0.36839256690599503	0.3178288732615575	0.32815375813089853	0.2933493946618352	0.3555412835006969	0.35759167151912125	0.4218176672038446	0.4125591807303977	0.40916434575740557	0.4006597758887397	0.3284094839455597	0.31059241218026123	0.29673841763849673	0.3476276044188017	0.2638227269671446	0.3953041743966851	0.3774672781463426	0.33500034648946087	0.42172131724132633	0.3602622571330186	0.2797043466031602	0.24445613498077845	0.34360660785427044	0.2450544669334019	0.41782081185432746	0.37813834200432456	0.30372590253093856	0.37269727310396916	0.35710401862084956	0.329052361664931	0.4356659650575779	0.42703698376232757	0.427649876800829	0.3561515119251127	0.3525378915617069	0.2603329701942849	0.39275500884629755	0.4031959877474144	0.3483444635466546	0.397241176204532	0.37043452239544106	0.2854378228475272	0.3465830090020748	0.42012141690545207	0.3559163258417114	0.3493235884241108	1.0	0.3820929918475386	0.3306571950414847	0.33386094123195625	0.39954616306214735	0.3517259120766344	0.36211655014230937	0.3406060539238236	0.26492932841550354	0.33788855443161936	0.4051205388224304	0.3320013564116075	0.36561413902394413	0.2846165442171218	0.30279858281288846	0.3626985871415048	0.3084179283671382	0.4286741105652402	0.42170782029095577	0.37172040659610645	
P29275	0.36654945262133476	0.39117029463726827	0.40578830686247663	0.3415666897627158	0.3700480954797998	0.408359611891814	0.2975076984237417	0.3113929613260641	0.4491987102902229	0.3449680334887804	0.5070000751260817	0.3942458205873688	0.4223216558497313	0.4398191172887168	0.4748786380844502	0.2939044194608907	0.2477133673553448	0.528803730717796	0.32390264188147866	0.2868957841913007	0.3185060851567858	0.33258619118818467	0.3460312679121441	0.4459676082123327	0.4176564969361479	0.3710338894610117	0.39700757881241544	0.3763491240488399	0.24688541616532436	0.3899407857855372	0.6381850826385203	0.3635038426981266	0.42987790629001643	0.38966368638061155	0.46574147992303405	0.38232227518501766	0.38267361222835644	0.41100906330812914	0.3735160948869514	0.35676367906268736	0.37583493140217406	0.3283158988027923	0.28980095215147045	0.3842224488609086	0.3199573365705395	0.3457236639736318	0.37236717723460055	0.38400127685963925	0.3981253791698443	0.31401850033615164	0.3460216468562645	0.24794081274563415	0.2663116172608949	0.38402457754827113	0.23556966870245388	0.3171123438387063	0.3284603018319394	0.24339277227118108	0.35585459895597504	0.37830071712736657	0.35437235752276364	0.35647196660369573	0.4446851811711249	0.4089723548643811	0.3313518088656816	0.36244832853704834	0.45949904956917287	0.3585410105779574	0.30536422579272166	0.42198854673725567	0.3270874010897662	0.3447396913782392	0.4185109496334132	0.3870621102464209	0.3820929918475386	1.0	0.32189624155136154	0.3524775553890977	0.4095912964099325	0.31430334659688575	0.4346707444378023	0.3764261323293341	0.21384589881067934	0.4223851800665091	0.37536070155446166	0.3294325636411535	0.287562320869571	0.331370157714056	0.34695676115862983	0.3762813361121231	0.3613754531850038	0.47026907760890196	0.3433469605485073	0.42501681101038863	
P08173	0.3031806550248566	0.4446547455136944	0.2442130627470858	0.43038994054383184	0.3619918090430765	0.44813688308294036	0.45342203354223803	0.3765112185417868	0.34938701454990073	0.37572249656017453	0.42070321034346236	0.2185873812719203	0.2503408448935562	0.33259627536513603	0.37168158772939297	0.2158963106229707	0.4069764677100136	0.23159775656523546	0.3669993061560911	0.2252164605855032	0.5406071840652107	0.39073137160259486	0.34020933400967845	0.32693361844963764	0.3564626354862995	0.16879244505542032	0.4527579154585198	0.2874796416988776	0.2839233418070147	0.3203026165941201	0.2952057807789717	0.24569512209587335	0.20864034778029394	0.437214905728575	0.39778093933802083	0.5979133738144331	0.5276784256393536	0.2631397407259149	0.445259270422526	0.3259987597895786	0.3409487057798869	0.35905135900799945	0.18783164762747262	0.40035625665189045	0.45454016754209015	0.20356753655724352	0.3742141099919646	0.3535702179185395	0.35715775328503935	0.21656866451768908	0.2555045639701615	0.13042703601986944	0.3202256062156602	0.30746186283984916	0.3745650626172552	0.2974369176683609	0.36839185126539975	0.3948645375863597	0.3489189137517005	0.3498731669277799	0.5162471765544757	0.30220904649831903	0.3037386505913644	0.31864744121731	0.31485360492356906	0.38277131885718463	0.3658202510625732	0.3941785362513729	0.17242103062862615	0.3544396097265717	0.41888538241887974	0.2649496018250219	0.44036697840022804	0.26673018971542717	0.3306571950414847	0.32189624155136154	1.0	0.3350385792866766	0.40600300354011065	0.30714494050415364	0.3625634279842638	0.2071134024462923	0.31956570770006226	0.38779913634947827	0.3076465630743397	0.20235068414460164	0.3308725269714723	0.27483251913938056	0.3355062609374704	0.3383442910225029	0.25829717916130557	0.3912557375341523	0.3419146267651124	0.3522463787578162	
P30556	0.2819878521463705	0.36100298981412327	0.403277151305359	0.2524413312910978	0.32595496604562957	0.30038086725305085	0.26897480844465027	0.2841407526666656	0.3359280254968624	0.3581935183668665	0.43053181439218247	0.44718321727658433	0.33688338433503473	0.3669641609285985	0.5300591854510915	0.28427823718678713	0.2708386481161246	0.3771663547695771	0.26625309893188975	0.2856416056531463	0.4049325229368628	0.4196931076372772	0.3291798325760222	0.45198154730724205	0.37682546446033754	0.4108281441496398	0.3386473576892526	0.3337704350498808	0.4089691665169214	0.3309990513026186	0.3175731198713596	0.33842618907370614	0.31885654050592444	0.4110113681250406	0.3855478033182432	0.5235990890020229	0.44308473901351564	0.45768604526115086	0.3426995925390514	0.3492137193965264	0.40297350922328723	0.34799880992490717	0.19965953524292912	0.3402158192312462	0.27396595883915903	0.39620781058370697	0.338081741055189	0.3629857518255859	0.3730371854075511	0.306211452302222	0.33302204213577125	0.30321850738275424	0.35522498170909506	0.300048362332192	0.2560715221581791	0.3678961176549534	0.24178054862942233	0.28290435414234555	0.3027923747062209	0.46101302172690717	0.34794246720189215	0.3072944546551779	0.37995327317054994	0.35272532572135024	0.4078871259542919	0.3663515331266962	0.5745003882746148	0.3467690756726548	0.2735181242264474	0.2732897424923212	0.34341825204082155	0.38978985050268256	0.34315273765609167	0.42816488974836026	0.33386094123195625	0.3524775553890977	0.3350385792866766	0.9999999999999998	0.33503949942584765	0.2725608046974783	0.368019267068827	0.4132852386499236	0.21411867575572568	0.36693214256396134	0.316880513080426	0.2750321040927961	0.2971740355228455	0.4455744523573052	0.3292273142483788	0.4561045755013451	0.30063424260813604	0.4079214807996928	0.24787584664318157	0.3675340674715456	
Q9Y5N1	0.36381858353777685	0.4505849954536284	0.36508426039133174	0.5488589306404795	0.5168536080032062	0.5332080471593736	0.6671504595302882	0.4199112415245966	0.40158024039013845	0.46169056074547277	0.5659567496168374	0.34814391087717	0.29203876948116125	0.34231298659287057	0.4448486357009795	0.2487210124081371	0.5036901876394555	0.5372509745468756	0.40463182577933465	0.3056053251451233	0.38586183935071294	0.33358998040891963	0.3739138583371562	0.39729482548165235	0.48684410259040983	0.3247048268222068	0.4107473377378855	0.3594080668337215	0.3099867024907628	0.4240440698822373	0.42030535895609766	0.32208216988747307	0.29436449681658566	0.41257874859323473	0.45918149124380625	0.5737837444264	0.6360599508422853	0.3578718286176819	0.5794520394492968	0.42196503379430056	0.42614748595653495	0.43690377302356426	0.2919418327223453	0.49482201409993876	0.6326238799755299	0.267725188960894	0.4826747684309178	0.4644127568519759	0.43170471321600246	0.26342919215131144	0.261076373256516	0.24001650255428883	0.33258229863792743	0.2898217441216932	0.39775181921030245	0.34279459919485594	0.533070709928675	0.5570132977071136	0.5517299475760608	0.4130171144453961	0.39130345602593464	0.45984671410810296	0.3989346307046321	0.3682646046531892	0.33666025719157633	0.6019086432269365	0.39419808088916325	0.4411504497265749	0.32886544423268615	0.4125012692678015	0.5784663060721276	0.3319934687755196	0.5428574182381514	0.36099365582923476	0.39954616306214735	0.4095912964099325	0.40600300354011065	0.33503949942584765	0.9999999999999998	0.31459233289583644	0.34879241637562197	0.30050721094715466	0.3633917504776002	0.4459082586952899	0.4672682675241481	0.30843211259664444	0.3894555028330476	0.3245778323573483	0.3371373636473745	0.3777281293244322	0.3045656847109458	0.4766094759382552	0.5840965201262084	0.5143485587997637	
P32238	0.3345187473700437	0.31350955473505293	0.25865623418460437	0.2971945187205174	0.3050355802406034	0.40220248595682007	0.36478896597170785	0.2748334466887533	0.333504288484971	0.3538341270729505	0.3350558522103865	0.24640050085742643	0.3977538165423426	0.3124960150138306	0.3885276184847736	0.2404480540004302	0.27743779569126226	0.2925677957094678	0.28919129511443475	0.3356406668080077	0.396339680081501	0.30810793833981237	0.3764179607668747	0.2446693470730011	0.28129771883874866	0.32076000337074817	0.2610262854902013	0.2864975660482164	0.32312314838863376	0.21712481280388743	0.27773985127082224	0.32957752753283237	0.4108334981754694	0.3201041297505704	0.3499035955493177	0.3493421429775376	0.3974256987543717	0.3892434123921744	0.3307821664169408	0.22233580793427937	0.22718962559264144	0.2737539067173849	0.28497411545697554	0.34737802506751164	0.2959768813366096	0.3367318516585556	0.6623535075602605	0.28373874933957866	0.26083009616677394	0.21369416819074716	0.3052741752352398	0.3462517933206458	0.355511456812987	0.3549565519994461	0.25527142511868617	0.34493588089950883	0.24585411043102132	0.27796080462402556	0.34822574143987617	0.39276151979808965	0.3574801113803435	0.30195392806392934	0.3273816569804655	0.2777731401057119	0.31425763458481604	0.34342569454281063	0.3222018550876719	0.32950846087812474	0.32015081654536603	0.2839877132602123	0.32007019817262006	0.3598493531124929	0.3864684475919147	0.27065744043260914	0.3517259120766344	0.31430334659688575	0.30714494050415364	0.2725608046974783	0.31459233289583644	1.0	0.30388513626595326	0.2367343904264196	0.23882935743567188	0.2967633286812812	0.33041572229229776	0.26396974174357085	0.38208175607439593	0.2721097362725301	0.27639385695260354	0.31916446190586595	0.14382148475966408	0.36202091866276953	0.3784845229768862	0.2870285476646495	
Q13639	0.2775426608769662	0.38107166054598174	0.47743645935574824	0.26321668249866276	0.40916745791630976	0.36775313557521033	0.4100507859808688	0.32645613766657755	0.44949790340071694	0.37915088834293575	0.44287439295203257	0.25332104102572084	0.3121180185495184	0.30252106550683355	0.41766716027233663	0.2199381421392086	0.2690242192512268	0.26873667794331774	0.22340030646973782	0.25333257565992867	0.3993856663928613	0.3702817223763141	0.33729471433650593	0.35902663115028044	0.3341030423328397	0.29877139054574225	0.3278392190929494	0.33528610706445905	0.34194086907062815	0.3211411520303532	0.3330373154959361	0.25438098519622054	0.22814877709540943	0.35728885814283684	0.38488299016285077	0.4263359645611413	0.4116393868796123	0.38533669411851945	0.37425447520379695	0.39233477087618096	0.46467092980124836	0.3276024733264292	0.17401856843277733	0.3629522353627471	0.3245003927125317	0.2601324830337445	0.3266383327182634	0.3386384325916084	0.42398179404180714	0.22090398377400985	0.2741540193480776	0.15019381211427268	0.33487395798964426	0.18979042738748964	0.22775473810455793	0.3520371516183375	0.26252677850892425	0.26826162392073727	0.3137162768740442	0.4289400938527381	0.41488864760232247	0.3099783122723999	0.39894004554877144	0.2719491411539376	0.3929169115711092	0.28900334951066753	0.5210144072621702	0.34299655836583093	0.2823185979312587	0.5159092340948004	0.3928215810407193	0.370163914890412	0.42486054184768995	0.4246464816500486	0.36211655014230937	0.4346707444378023	0.3625634279842638	0.368019267068827	0.34879241637562197	0.30388513626595326	1.0	0.225741224890942	0.21615863103263439	0.4055620050626292	0.39522842165582006	0.2672330127947221	0.3913572105896592	0.3398182424465709	0.32112285688219	0.35863556041532574	0.21581363437855336	0.4015778641466918	0.3226769087912598	0.3010504388192131	
P51681	0.34746355992518635	0.24077733962901643	0.27573521970045856	0.26765992683017914	0.2855922851610556	0.31874255923609063	0.28884208620489665	0.24657672178839973	0.33423237265130645	0.327708768603056	0.29230531770599993	0.5690231083977584	0.3357899454209009	0.3156396500203804	0.37101228823134713	0.4011767357625851	0.22510372064343848	0.3858999591650118	0.2935913745754425	0.2749638486880578	0.23949636719424694	0.23974072767582782	0.31586742836827264	0.4292786028250153	0.2741833417798315	0.33887955658406066	0.2988736586867349	0.36481254063184765	0.29135362703084533	0.3072516628712688	0.3607501410347602	0.34239630023910217	0.32796632014936034	0.3150734593137039	0.3819706616094626	0.3335569314638847	0.303320196767244	0.32958402114841007	0.3273730541508706	0.20700352213266385	0.2835037796928075	0.3058194737577333	0.22801503432592335	0.3093598065498243	0.21396801574409233	0.30524341001337424	0.31592572033791894	0.29487183749812546	0.24949829301493787	0.2801043168916596	0.31911343931544045	0.3363168763484884	0.28380456251480646	0.3529166469337072	0.26989147079639014	0.22915487673908327	0.30970869363075776	0.2559080352533282	0.30991585328850146	0.29369545405292596	0.21473659275723958	0.28607034701015593	0.35497257812571853	0.4182661346948787	0.29553585870452886	0.2784949030111805	0.37673500790457576	0.269074989188122	0.280025239105437	0.2325607580583147	0.285119058406181	0.4027992113892792	0.29256355543174534	0.34667747208273364	0.3406060539238236	0.3764261323293341	0.2071134024462923	0.4132852386499236	0.30050721094715466	0.2367343904264196	0.225741224890942	1.0	0.18626198422656015	0.2275853224747927	0.30110329831265337	0.28087768172486255	0.17928132043515974	0.3121190338367961	0.3655740639676768	0.3998022132522462	0.2551494248247814	0.36877259013036967	0.22803381247418236	0.34409472851914424	
O00222	0.23939730055479244	0.4615701363519029	0.2559860863753048	0.5391943404768482	0.3765948716568469	0.36323461678097896	0.4036408380925128	0.24717478299042123	0.20289767388302765	0.3149815194571132	0.4054554887025036	0.1870301396447297	0.1739288143641874	0.23272627289747536	0.30679697588712007	0.19883500825191752	0.680576390697782	0.1927811790845925	0.27341754758585796	0.21833435260980907	0.3516800051212734	0.23424622842250195	0.33076961012126793	0.248903221891061	0.29211411927469594	0.23389968350038504	0.3008861354471509	0.27434498880518743	0.2120956927006608	0.2699100601171621	0.2095001006684725	0.22601601813793476	0.23797939039558394	0.2462998188749672	0.3021763580856206	0.38106220920980094	0.33982910154965495	0.25236246135997875	0.38175383422082465	0.2786985964523716	0.2354645224460299	0.24263629641248194	0.2020102851618663	0.3461970958777826	0.4110918915301911	0.18811108181386096	0.2906002114695027	0.27160362965917184	0.34125412189588344	0.2603114172065746	0.2617144833914412	0.20933244382715915	0.2803790407642211	0.27588396510659063	0.5066618257291378	0.23480332333830603	0.5428742699619435	0.5349308924263222	0.403809982181604	0.274258611624541	0.35657879446739976	0.27344564877238536	0.3727337354285639	0.22799193488250596	0.22013066789742985	0.42140598586184697	0.25992648848780464	0.2151760721631999	0.21163286090391936	0.24767734152370247	0.3119687439096678	0.22721419519971367	0.4180870235253569	0.24865330444071782	0.26492932841550354	0.21384589881067934	0.31956570770006226	0.21411867575572568	0.3633917504776002	0.23882935743567188	0.21615863103263439	0.18626198422656015	1.0	0.45740609108862407	0.3593877048695377	0.24279029935062546	0.28433153902659936	0.2956148412648194	0.1822871210717511	0.22148908963740732	0.19143263803896954	0.32628746933897956	0.2598687110124132	0.3605124619355299	
P21918	0.28142582213521644	0.6939052094468425	0.42066128273368564	0.45805727836108506	0.5028215657399664	0.3834310013308181	0.42858579989171486	0.3359800600576962	0.389060542163455	0.48265265943271984	0.7981748654922434	0.23741006709628873	0.21242621629717306	0.36559638698335195	0.38154051417077783	0.20436069859839695	0.3681362723857723	0.32976860883551407	0.3261568566106202	0.1865455001705275	0.35887500092883506	0.33778708537824254	0.2710542584093932	0.3011769552694682	0.5312331078527794	0.3179113999409292	0.42859948464659503	0.29135524595586276	0.2912879938470825	0.33036519498940287	0.3805952169216175	0.26054309044883806	0.2408130051077588	0.40285237198791823	0.46626671402740777	0.45930132271321433	0.4861539555249236	0.3368512679919857	0.43093272351650885	0.3370191282357543	0.39949215664679893	0.36254103210892363	0.1761041464491747	0.4221419417479604	0.43900143698651983	0.2858504129741602	0.40095537216488053	0.40474108464012915	0.40522709575835014	0.2771239088910875	0.2519707196548921	0.16368370551752037	0.23730027377616983	0.2230034387983914	0.3440489255275728	0.27589083499300804	0.445707551205649	0.3709762278494627	0.40283524785313923	0.4227447494935238	0.3876848290281196	0.361112598989606	0.5935046639797192	0.34150262980709517	0.3381728469543776	0.47726978505602724	0.42015443722181267	0.3662699491631785	0.305271084079617	0.4289791161565625	0.4136687207904536	0.2998513271115951	0.48230073326017187	0.3761210375008037	0.33788855443161936	0.4223851800665091	0.38779913634947827	0.36693214256396134	0.4459082586952899	0.2967633286812812	0.4055620050626292	0.2275853224747927	0.45740609108862407	0.9999999999999999	0.3870478247919653	0.24758046703107972	0.31546258197500127	0.3318313518596703	0.22508172492372638	0.35648768537905534	0.26280990143813515	0.4359017661859387	0.3238870792067472	0.4378733845884741	
P28335	0.306845791490771	0.39882992231234154	0.366065779298803	0.4632186298632892	0.47564016459209724	0.4444196949029363	0.4430190602962359	0.33104542304535234	0.31262375122365904	0.49395384383106666	0.48458093355041926	0.24907454601190476	0.23379017998936186	0.23985875330412987	0.40127670616868466	0.24773130950817332	0.38335838800087696	0.38957020388184926	0.2951430735783571	0.26407669785137655	0.3567097582421652	0.2765791740221295	0.3737539628059081	0.3336295230323684	0.33403703426634374	0.2959696640879328	0.29741584979185676	0.2795399253709037	0.3207296332874954	0.22712769259673338	0.3753648572212739	0.31879761484909463	0.262327851422774	0.3318095451561146	0.4240312431437079	0.4718729089505814	0.45626063045144494	0.32083004061283527	0.4181663963745881	0.3830850693429666	0.354640306196654	0.3183206020209496	0.22943906842773026	0.37916046874165077	0.40632341092394797	0.30096827084561134	0.40318546077850603	0.35730418708426703	0.3463491221005891	0.25635937222190963	0.3000315488908295	0.3075284010178171	0.3841164002074281	0.22404107457199374	0.28906760900602785	0.3088377260011569	0.47203331619406896	0.45041359512060325	0.44311466182828374	0.46287888128452004	0.37642686088228844	0.36845729972171354	0.48821228425936297	0.2939512197959834	0.47048353752200145	0.493937041058403	0.36442920820076463	0.36152731701481194	0.2543826482361907	0.36783835152068906	0.5181668538986366	0.330772549545606	0.49609101827173485	0.40061220038817924	0.4051205388224304	0.37536070155446166	0.3076465630743397	0.316880513080426	0.4672682675241481	0.33041572229229776	0.39522842165582006	0.30110329831265337	0.3593877048695377	0.3870478247919653	1.0	0.2601435678277947	0.382880885021097	0.32323578235622535	0.25425743960538183	0.33329530291855763	0.2665854556141525	0.40828538178123036	0.33488592973676956	0.4142621038535675	
Q9NS75	0.3591731064611313	0.24785470571599916	0.3218428874780309	0.3007583457072202	0.28978858818128633	0.3635771003308681	0.263770253597573	0.29308406110017293	0.33531259439109173	0.2530111872707551	0.28332805170969405	0.3147764625782704	0.4204931690320901	0.3056666869102143	0.5072480832560933	0.3484644167657278	0.3219297802821638	0.23220607138384408	0.25546506834118154	0.5123098331647986	0.3718758678319343	0.3669937848558859	0.33463070864660827	0.4200099695767484	0.24523186060530575	0.3151402227866382	0.20929253250338614	0.3874875316285671	0.3257280596670501	0.3464603564362516	0.2887061420365171	0.3782881355686849	0.4227865067355845	0.20354552577421958	0.2661742785773228	0.30066829775970755	0.3330362220289377	0.393883342252303	0.28550640571144614	0.2639736708656172	0.2690919347537716	0.28936252669887536	0.2535641095257901	0.3359239317854664	0.24199514129521316	0.3458986445904426	0.24121995438135072	0.3017223995130546	0.3053850202557098	0.251550198372897	0.5629508353606577	0.40567965163856234	0.25662688494819486	0.20975124187378125	0.289589774038317	0.36168248542729026	0.2496809531519635	0.30366972948298915	0.2866737581509937	0.3722449310142242	0.3569450134077522	0.3193118250688153	0.28346063119883075	0.2643892220584925	0.3689222228275819	0.27770623080706014	0.3282723006267614	0.4171193226467622	0.4253704180706319	0.29157402735286964	0.2546212942544992	0.4142032976133652	0.3160080100469736	0.29145573039984984	0.3320013564116075	0.3294325636411535	0.20235068414460164	0.2750321040927961	0.30843211259664444	0.26396974174357085	0.2672330127947221	0.28087768172486255	0.24279029935062546	0.24758046703107972	0.2601435678277947	1.0	0.2975467506270757	0.2843539898978854	0.2662746222330776	0.25209420016508344	0.24466607259506354	0.2753642046847578	0.23576291616331294	0.2170406075873778	
P41595	0.2603916216236852	0.35745623116816055	0.3739846273370755	0.3632853149322859	0.4052006018949986	0.45915851415690745	0.4072992003355109	0.30764921304313986	0.3399098454722883	0.36254419084472367	0.3618231485125507	0.2404179096281397	0.2973539230049962	0.24540890729370352	0.42196629950772235	0.22705026477688806	0.345276686441814	0.226560936137122	0.18328076185833259	0.32235697966789034	0.36088037341262424	0.3520079409623964	0.3307125869201063	0.3261365393856904	0.32409739514766106	0.26319037119155597	0.432826178608684	0.3271985759645927	0.3071099355561307	0.33242914626764286	0.22874128433572072	0.3144381669427339	0.3259544822340952	0.32217616989978765	0.39481702072737457	0.4314713769783978	0.3834252478428303	0.38846896108766726	0.3280945409562337	0.34773846348709214	0.39374393323100204	0.3126414588126041	0.2258291068751621	0.349165610216015	0.3527910862897541	0.29106607267564544	0.3711270455362106	0.2943907972961486	0.33780699771967704	0.26345455639957605	0.29791992365852044	0.23342910022749708	0.312694338815124	0.29961656676622933	0.30239076242341567	0.28390956719082494	0.3180604634192885	0.3287032963286568	0.3272560307542115	0.4087065256051419	0.3764927275577624	0.3021676777596261	0.3249117244774512	0.22870165747277085	0.38123240357519317	0.34826802793954476	0.38183899776003144	0.4293501817949016	0.2970962415130234	0.3379247986181857	0.3723193136820706	0.30246497077467266	0.43697837693603114	0.32030946169145813	0.36561413902394413	0.287562320869571	0.3308725269714723	0.2971740355228455	0.3894555028330476	0.38208175607439593	0.3913572105896592	0.17928132043515974	0.28433153902659936	0.31546258197500127	0.382880885021097	0.2975467506270757	1.0	0.34213520328683283	0.2352083123185767	0.23387429310108965	0.22862164032944896	0.46431593066430726	0.3176583876093659	0.3393711285159812	
P30518	0.2746206826608163	0.3403703670061175	0.36392927501225847	0.29808848054677745	0.3056227443757862	0.35398550498751435	0.2772249476430602	0.29337583949654605	0.4141065727956895	0.3041697273110427	0.3863216370679191	0.35889209503262215	0.30728545620644876	0.33473365017617485	0.3825114803546801	0.23329109359935357	0.31406261521887513	0.30298847390691075	0.24641841628984382	0.2623409281257858	0.3603383626484975	0.32502798627775353	0.28328559462512554	0.4022598164991218	0.3952750678172627	0.30762066380534625	0.33010755991930113	0.3113999570831302	0.2846520285434347	0.2941714262324041	0.3133454139850797	0.3157697506679521	0.37862647843950215	0.26649931420317874	0.3107511761739382	0.46214920570045925	0.37244329873596754	0.333508565467178	0.3466062193898616	0.28218648218813536	0.3153078023172452	0.3102051766943752	0.2193299621868341	0.3199158236104802	0.2981500786820179	0.30064219339668596	0.34144903259588943	0.29372853316345027	0.2638760703033012	0.23767178729385582	0.31010597798161277	0.28569627347062165	0.27243263686977026	0.3243304731607258	0.3104430037638985	0.30870508560771875	0.2635284068842626	0.3438785507090404	0.34910582534328305	0.31176917405075966	0.36914605534218714	0.2854089696298013	0.3353274741493791	0.3440468622155177	0.2913531203130675	0.341037899185328	0.4681952508956221	0.3033636260407367	0.22335862805033635	0.2997059269230463	0.3234115829445051	0.31786851706240626	0.2930103261716898	0.31278198748959674	0.2846165442171218	0.331370157714056	0.27483251913938056	0.4455744523573052	0.3245778323573483	0.2721097362725301	0.3398182424465709	0.3121190338367961	0.2956148412648194	0.3318313518596703	0.32323578235622535	0.2843539898978854	0.34213520328683283	1.0	0.18938380413649103	0.4737222198942078	0.20250754243551236	0.34765363629349433	0.2637184032561395	0.3582771401517566	
Q8TDS4	0.37624055403282425	0.2681905700990213	0.19108239933996396	0.2717641353231195	0.31539050753609077	0.41318470299393584	0.3007756631471051	0.27095427873411543	0.3615670863244271	0.23924675975049536	0.25319144055314013	0.41905571596247293	0.31384132200697	0.26569931473066755	0.376413425744469	0.245694754188685	0.24792836387365036	0.31415084811957916	0.30091965769120677	0.2915351788389841	0.2576633178175494	0.27722770556374965	0.3578909510731565	0.3974069731459952	0.2804909105310546	0.24445005618721324	0.2985675911013383	0.39035113988023895	0.32131969082278755	0.3314672426178365	0.36029181161489165	0.27343514083180154	0.2420961313715429	0.44602171064445023	0.32491843827621986	0.3687099748386118	0.2679210795262934	0.36896576192860797	0.2717206403616783	0.30610781956309374	0.31338986477652914	0.344053859918925	0.25718547693412336	0.34738004353093865	0.2770309320992592	0.24387880258815742	0.31378173335778836	0.38242867348803833	0.34845774314130856	0.27155284697138565	0.31729070995219555	0.23269385586397384	0.28414441136659063	0.3376085379109762	0.25423999183296825	0.2559694448330131	0.2473163565753113	0.2351404238998857	0.2253333189710687	0.3144801226192938	0.20105307396961372	0.32874320803199786	0.2700259279131937	0.3275246695710643	0.2528947900692621	0.2330513244389037	0.3402846610635635	0.2854183786831111	0.3454016055332244	0.32624191342784326	0.2344326569877217	0.43985958714216833	0.32930455564771355	0.29834339916577796	0.30279858281288846	0.34695676115862983	0.3355062609374704	0.3292273142483788	0.3371373636473745	0.27639385695260354	0.32112285688219	0.3655740639676768	0.1822871210717511	0.22508172492372638	0.25425743960538183	0.2662746222330776	0.2352083123185767	0.18938380413649103	0.9999999999999999	0.3018309404701189	0.2691372102443269	0.33054618479555764	0.28732860788024206	0.27708539343108585	
P08100	0.2703882706243579	0.3641924503486351	0.2592413537973738	0.339148019552061	0.3436761547549404	0.3751882235567335	0.3143621813824891	0.3057839504686122	0.33254777273837344	0.3268340200811081	0.3975552880611394	0.33052649553466085	0.32475130530726226	0.3727972868209781	0.40381647086014105	0.30105910043665973	0.345826768861494	0.3828452403504077	0.3433650137519168	0.2669798502946339	0.3447602155957948	0.36404758914087576	0.3568404016732204	0.37100583290214684	0.3923385239623557	0.3766391079090189	0.39722957436769923	0.2909896003036534	0.3261168992387162	0.27040576739221395	0.38579471953212163	0.3838051836580453	0.32116402830287916	0.3404472779528115	0.42864129208924706	0.4551811653575514	0.4323330851670563	0.38902839041998377	0.42152552358090223	0.2635244302969081	0.2708239319393616	0.45752454157318456	0.2404143589549575	0.4132382824722416	0.3368788597894392	0.38521895388749816	0.40085407633261705	0.4282391930514673	0.23104854381315415	0.266696189537313	0.2932427601306367	0.23652879483353523	0.3054880609092398	0.30479037878942355	0.37967837391620957	0.29008782082933726	0.2932345739322122	0.3414671150164769	0.4174592318449013	0.35134832871820404	0.3630824507868802	0.38582964251175283	0.33856657969783677	0.302647823635313	0.3196404866066621	0.35471209080712907	0.43189058455769547	0.3421601582784316	0.2882068037080977	0.3934237868403008	0.38137134879742535	0.3528995511712077	0.3329732933988354	0.28648092807828984	0.3626985871415048	0.3762813361121231	0.3383442910225029	0.4561045755013451	0.3777281293244322	0.31916446190586595	0.35863556041532574	0.3998022132522462	0.22148908963740732	0.35648768537905534	0.33329530291855763	0.25209420016508344	0.23387429310108965	0.4737222198942078	0.3018309404701189	1.0	0.29807486197506805	0.4527426573583271	0.32978045633250463	0.37981360488317195	
