	P25100	O00222	P08100	Q99677	Q9H244	P43115	P37288	P30542	P41231	P29275	P25021	Q13639	Q15077	Q14832	P24530	P43116	P30874	P11229	P41594	P29274	P41143	P28566	P08172	P34969	P0DMS8	P20309	P51582	P30556	P25105	Q9UBS5	P35368	P08913	P21917	P47898	P25024	Q9NS75	P30518	P35346	P07550	P34981	Q14416	P30872	P51681	Q15722	P32238	P43657	P08908	P43119	P48039	P41595	P35372	Q8TDS4	P08588	Q9Y271	P34995	P32239	P35367	Q14831	P41145	P43088	P21731	P35462	Q96G91	P50406	O60883	P08173	P08912	P28222	Q9NPC1	P35348	Q5T6X5	Q13258	P28335	P18089	Q15391	P28221	P13945	Q8NFJ5	Q9Y5N1	Q13255	P47900	P21918	P32745	P25101	O95665	P21554	Q9H3N8	O15303	Q14833	P21728	P14416	P30939	P18825	P28223
Q15391	0.289571828205322	0.43116802158547535	0.4406731777505392	0.3477843435646604	0.7087889973219498	0.4643110163321791	0.4346546784938493	0.41500933894609293	0.27787062879386604	0.21298614785923278	0.45258478890867737	0.3767442853848089	0.28611106231986627	0.4054896825589088	0.3326282036712833	0.3876645703805419	0.34856968098139673	0.4277302599892457	0.5615784234031992	0.2689246071431123	0.43875986514040644	0.2831532286136955	0.41706991987216446	0.41138266871997853	0.5040196896505205	0.3251963233635127	0.33104892163409105	0.5533058297686563	0.49581711234998527	0.6016097348094642	0.48436786504217333	0.42607280053254193	0.21566102452414201	0.3508404245237	0.5244314826640825	0.4411005679991092	0.36752345528546715	0.1428383573475162	0.567126120254832	0.4816019442241169	0.513464588438761	0.28169522914744194	0.49279930669076927	0.44116498910393187	0.5096048514536479	0.5527089418777618	0.2788091633237189	0.3016830069441748	0.5233211174884533	0.3925568791568317	0.31256194352726707	0.5036087710336814	0.37175985060783806	0.5384836725902804	0.2673918444950601	0.4353545038082003	0.3352873424873832	0.4993444766741079	0.4452894424047056	0.4523730106337562	0.33850701272591466	0.2493167596536036	0.28471028552298655	0.37877477728873077	0.46269946754934965	0.3301119061767563	0.4883863109102054	0.42242495411499975	0.4167529024078044	0.24029944706938505	0.49990707676638013	0.4121658089416982	0.43909915666409505	0.4350765623100032	1.0	0.32862258145851003	0.1801121696636409	0.36888259524626954	0.357658804132747	0.5812213010848014	0.4432558657756899	0.2663367685792622	0.3697694304242235	0.48430496990182775	0.33110103372237254	0.45212865878382047	0.3893694019486972	0.43031203253317174	0.48995643818742546	0.44452718281991377	0.43005534282460256	0.45258892964875475	0.10795967039840108	0.44433352453614744	
P28221	0.2929688307182996	0.542310868452077	0.4378183438505128	0.414816511167241	0.34195525381152864	0.4382312993092905	0.4747344929250439	0.28294110520569893	0.21468357313897762	0.25933468126427506	0.5784711658636263	0.43422494273362844	0.3898901466182234	0.5612874411867961	0.27372907739386965	0.2601748576170789	0.48930795237892033	0.4401150083419427	0.3841132496929234	0.3372317252744271	0.3539895058884084	0.5473910698227525	0.3563976447959101	0.5696218290776973	0.2588416707277878	0.563429142123252	0.32307404814044416	0.40728525059991144	0.3096065850510956	0.5299076295163286	0.47923868234253153	0.4645059464852077	0.220248326378043	0.42134349585210934	0.448489534668129	0.4307288740466249	0.1601909423291693	0.25547867618391984	0.3927995759886109	0.39302148791063807	0.5160395647246357	0.3585130270683318	0.4203846752293317	0.3281853685418481	0.42586973318356836	0.3877705605239915	0.6422337693367062	0.30940947070406694	0.2680371292390097	0.512367126432798	0.4977005792891753	0.45993678842826724	0.38771263703893427	0.31049334508579884	0.0979477534410201	0.3520479206619508	0.4923031669859343	0.5528997160449383	0.3671424631817497	0.3306884965617871	0.24018984579305974	0.48674132634573053	0.18802414753872917	0.590200348216446	0.5061182077659037	0.4355339010158312	0.5213132740913529	0.7372505024287582	0.17400675496882423	0.4919881282020159	0.5481355940805532	0.3442310671815428	0.40011969284358273	0.2983935723021477	0.32862258145851003	1.0	0.1482250891297831	0.2950401569578308	0.3560401586309417	0.4227125022368675	0.4153724394806819	0.4703991786319376	0.4339727787358661	0.3056966984121785	0.1592240832678326	0.429338274644609	0.39573256875778207	0.48833554282627994	0.5784113406396177	0.6459488825040762	0.5804117867140398	0.5823708969011121	0.21563101367209955	0.5396179566577828	
P13945	0.2378340718577767	0.03366147846684529	0.4223980196158459	0.15425086160698925	0.06690251333766385	0.37961680595795877	0.2552950890173656	0.36361447740886277	0.3274642629252371	0.3384562987462851	0.28210110697495694	0.30593716724571096	0.5257058874840286	0.1881520544645122	0.3768244841484105	0.26572005388846043	0.1674640057997285	0.36708307485637165	0.299904211722612	0.25390557522631896	0.49019853995039536	0.11151783781763205	0.3564828442237966	0.1241421637984027	0.3629346287557398	0.2866230927514468	0.332298910211168	0.1496479975280442	0.014670691105148664	0.3025214962894354	0.4125144463274769	0.14749063354263758	0.631282652761191	0.31243299481587966	0.340074054571383	0.13255919601829333	0.36295120104759054	0.4562027022126305	0.23254804497357168	0.4009228726285511	0.38361195948558025	0.22992900670847316	0.012948478768403104	0.5528262837462373	0.22189104752479988	0.1170082454220352	0.35119904393583845	0.5736777432915914	0.3189690906759003	0.37871528190997483	0.22458774519027563	0.267395417170737	0.5951050503423929	0.12943923800184987	0.5173263121029126	0.30170273589189134	0.11776205353799318	0.19234184858019215	0.13605070855126936	0.12548023959967675	0.3190543143670697	0.243829999237748	0.45651344517864745	0.4624924141879394	0.3980740102176418	0.38175243462003683	0.3615575186359838	0.2115642844724982	0.5924839482241177	0.28879195641120925	0.17825727389696602	0.33794768361448463	0.21394379959834817	0.36156613719836594	0.1801121696636409	0.1482250891297831	0.9999999999999998	0.158857549215635	0.2591625361722848	0.2981398523583281	0.3592739468011351	0.419674750222647	0.47034531943125635	0.32406883882638304	0.373818651494518	0.07998176159469562	0.3726868130764731	0.2640896376714447	0.1316427252693262	0.20179106419514156	0.17419194158242823	0.21544822220588716	0.2963127079275948	0.39088945010406223	
Q8NFJ5	0.16740472565157308	0.4231961920157391	0.2969683879750125	0.28198999668178226	0.37945461764984056	0.5383055487135066	0.40473895992262554	0.48039774809533853	0.49166925534360273	0.4365718049881438	0.3509587669880572	0.4112747862318411	0.43874652233069444	0.4801443086144194	0.3633349260417076	0.3868452985084266	0.37884948287963743	0.34925391827140095	0.43467758914260957	0.2555703930892046	0.1620808672629084	0.4047035830007387	0.40535693284832974	0.3370189760930904	0.49625182666884854	0.4307299724672595	0.4754213069565967	0.5266707625857026	0.40665068493627965	0.6892834914799	0.5070633358459538	0.1276250042295096	0.31669730144869446	0.474564470598712	0.6063101093641738	0.4244690719587424	0.37805264542946904	0.25243203294853805	0.3747422017488872	0.3524450589761266	0.46254405696344375	0.35664375074612187	0.3360893097761251	0.4503588515238801	0.5947276570762867	0.21420996607047468	0.28388501920978143	0.281734814647578	0.39720089026842664	0.5375904910027379	0.32336588563393376	0.580602513485002	0.2489406942675655	0.37193108407319264	0.35192600398590773	0.5488346105168413	0.3397334422448629	0.57173635068131	0.252148769140715	0.5070884953547146	0.620584500862914	0.1691256521622711	0.31358792247830125	0.3644638534117717	0.3969538555066757	0.4734268766914014	0.3552379729251708	0.31893267288129834	0.43354417069741014	0.347931469363292	0.35739454030202544	0.5343670100628761	0.45349762964963874	0.21527958400344024	0.36888259524626954	0.2950401569578308	0.158857549215635	0.9999999999999998	0.2238324210919423	0.4168509551641091	0.47151768274293726	0.22430864239931336	0.4798643498582351	0.4377918913723816	0.39594673545753273	0.44085273555173354	0.4486166857187265	0.43689030420895925	0.4463670772301049	0.3737678990190286	0.33264792845323493	0.3571494300059677	0.022106348764265232	0.5264231569581721	
Q9Y5N1	0.5737811589949768	0.29498817019162804	0.41774583247633407	0.2635972479247668	0.23158816187843284	0.4060407809623061	0.3057492429869706	0.26390396742637723	0.1448129827312996	0.08683657734328643	0.3746307382478573	0.4264240715642026	0.16469338809430817	0.330791141952336	0.16964467000747036	0.13637638615855646	0.3320123055644788	0.38232518618455225	0.44596637600780215	0.2554751541831912	0.34877641682753335	0.26388661412076053	0.22257143478022878	0.41169065574683583	0.3204422440646626	0.3680786826659843	0.3119036234320639	0.312572653832671	0.3509428230457499	0.44826507886489264	0.5067637040728568	0.39178846879299634	0.266522467469071	0.3807297269036098	0.3628863614583952	0.16946012799113636	0.29438615713650673	0.30023881670471464	0.2736239778647077	0.30290413499031665	0.41051854373311425	0.32524253978460005	0.23939111990805487	0.45369862478939943	0.30471433064237513	0.376662953329465	0.1944407717494187	0.31745722961540357	0.42523114071872203	0.3094455976173778	0.2519185382632645	0.2657763944180124	0.3087659694033426	0.3047530157758339	0.44684038780592683	0.3529063486599521	0.3055820449514262	0.34207426432082955	0.23906621314713628	0.16376614493811448	0.24222056508338646	0.2856364960756258	0.23410497203464337	0.37073111168394346	0.3723566399341891	0.21705824927308465	0.31744262378003507	0.38552632791054064	0.3775094325769406	0.2502365175291044	0.319270009950001	0.1998690337269372	0.33637863840979554	0.3003825799494927	0.357658804132747	0.3560401586309417	0.2591625361722848	0.2238324210919423	1.0	0.38207704104696205	0.24104982484688814	0.2748318361973592	0.3360961089104415	0.2096611326643365	0.2620524654178567	0.38843184644035955	0.37588370057987386	0.4027869355450657	0.28466507996507695	0.34461235109924704	0.45763797264344586	0.26742441420875157	0.37915870942727037	0.44439188904955185	
Q13255	0.23456406636116633	0.6037999070602078	0.4194230344741112	0.5169998256188522	0.5439978511662266	0.6375610455760348	0.4299398750078989	0.5682888876991464	0.5373747666359596	0.36846313246427387	0.493464508890601	0.3226465607035178	0.4884019990919191	0.6111165253296829	0.5544820214826077	0.44783298591792303	0.46327915124176744	0.5717336288862849	0.7674156242504426	0.35444095420059274	0.5184745362591301	0.40848643671175117	0.5776744349044194	0.4584812484067997	0.5573803692893358	0.7022207660120372	0.4452575681644223	0.5113089582481789	0.444247374782168	0.7003650958029851	0.4390033807259178	0.37479252739058033	0.2512495923069783	0.40356384557878827	0.5542710506310573	0.5646895519906401	0.3465390183319105	0.38133410027696113	0.5388467965374506	0.665741928275349	0.681638574104205	0.37586171505217786	0.5163592250447164	0.48253241071283226	0.6354051452430804	0.514540834009336	0.46173172239857463	0.44701603893545044	0.38514598639516073	0.5378033548902281	0.49094347463138244	0.5601274357147781	0.4115754492742901	0.39349467593945814	0.409362644034532	0.496346356688274	0.5738524570746519	0.6934732251768748	0.4294542600854906	0.5938577816086154	0.5228160685265523	0.31216395706311884	0.2922441646783351	0.47980083489647485	0.5226947757468379	0.4970235813678895	0.7356917703713491	0.5674417822776553	0.3245973562300498	0.452682480263728	0.6222475161890851	0.4812385911355578	0.4813595560489334	0.5678320901090359	0.5812213010848014	0.4227125022368675	0.2981398523583281	0.4168509551641091	0.38207704104696205	1.0	0.5536565906920377	0.33497941574307943	0.6205567874229656	0.5960802246398342	0.35711236299162785	0.661783553930555	0.4898082706775729	0.6437544927393903	0.6721205793410231	0.5314686190035058	0.5301091803862843	0.4976962668500453	0.22685244879737465	0.65191817981043	
P47900	0.28966584957115643	0.4657545712345186	0.4912849945907286	0.41326466488214	0.4960554176815165	0.6665839875516335	0.34274645558757183	0.523745390520959	0.47609600096715005	0.4922583595874906	0.5046371890225898	0.48488878571173877	0.5290897107092156	0.5076258289637376	0.1849832188493341	0.4037688415390532	0.5890423812020507	0.42948116158962113	0.4020657354226498	0.4471524460284801	0.404705262227952	0.45222145670875463	0.5511377510551785	0.42753792686872505	0.5933488964600635	0.4755435164453016	0.35309809485172006	0.5623027753256684	0.5855799103278417	0.5148538021651157	0.5083202388860208	0.21442275135900124	0.28518778232757164	0.5166923087430558	0.513878207398603	0.5173661345418994	0.25689155718364615	0.2659401719567136	0.44050306834256947	0.5210657981643331	0.5940139096213444	0.36544015512856687	0.30927586001735285	0.5459950498046289	0.5122606698091428	0.501966958186347	0.5236268101058901	0.4908895629839707	0.43385964775827535	0.6114917080706039	0.3862533133625514	0.6135173733332108	0.45910645000192085	0.531221865921666	0.24584507233204453	0.4018193396283274	0.3362218936797992	0.5543744122514442	0.3508887502248924	0.43900283828242537	0.39397205343745784	0.511109423346962	0.30104191322188223	0.4744535005459211	0.5419131057416652	0.4410409988420731	0.4746285848711226	0.4202989128719098	0.36308916849666706	0.46239778970439915	0.384344244151972	0.36692643508393785	0.46314988455657174	0.44227201478658423	0.4432558657756899	0.4153724394806819	0.3592739468011351	0.47151768274293726	0.24104982484688814	0.5536565906920377	1.0	0.5431460745515955	0.6030261229180051	0.4499122861834676	0.4528823741873168	0.31600678662542075	0.6404648645866305	0.44511173216002187	0.3846296767163249	0.5639760194714605	0.5653187726208364	0.5076511847177765	0.11778694662100046	0.5567723045186859	
P21918	0.31358021739629405	0.3147345960145687	0.5331734621662995	0.32801086550696756	0.260929626635098	0.46107945572748477	0.204114410510082	0.32976800621576036	0.18130575937044852	0.29080783657169146	0.44918263682323617	0.4756894393006798	0.4089402512969329	0.38942124111477494	0.22146160728310707	0.36552165015649396	0.351548659136123	0.29466923987027105	0.33895290082483087	0.23159629859610276	0.42040985372551853	0.24723211546253482	0.3457675706383687	0.31779462032398176	0.3596732219458559	0.2787014117995744	0.16862563270716394	0.3975893455224553	0.30191563266681853	0.3955654113384674	0.3201769098716273	0.44981857672955894	0.2924336188757737	0.35958910630578805	0.3986781790738226	0.2866971546697257	0.08277902002451365	0.39010101792541485	0.15063219336226333	0.3101587427274289	0.5411443575356406	0.24840609384048545	0.25667972773414804	0.4441009705490672	0.4095866229737609	0.44139830274913083	0.440520622673724	0.404359582748778	0.2762483722034717	0.47729640652185223	0.32763567911014013	0.408045612428709	0.5061518607318897	0.3032358921381638	0.23411209216806766	0.2425215713421825	0.25872486184409615	0.30805890716807394	0.30118091033833666	0.20741338930361508	0.24785927387070694	0.4942345509680435	0.31440464773750504	0.3991462440509694	0.42991164971369955	0.23399369946927123	0.4316316471993118	0.3210875338159483	0.2943631991783297	0.4172901234373192	0.2795095852980515	0.24600078035579592	0.42003526682881825	0.4628623047846512	0.2663367685792622	0.4703991786319376	0.419674750222647	0.22430864239931336	0.2748318361973592	0.33497941574307943	0.5431460745515955	0.9999999999999999	0.5843076113234539	0.33776598222555393	0.27613958265756305	0.22066510842286519	0.42119251305376804	0.3263014485840483	0.21595612759874314	0.567312878418591	0.3774881978322451	0.433492824322788	0.2841047213375101	0.3692849818043549	
P32745	0.2665941247839427	0.4767118143950927	0.46363914571395826	0.4329010169064572	0.385690631976768	0.5665381092313534	0.3992246664509579	0.5332627871458142	0.5619318859621307	0.5197038996221135	0.6302243692578066	0.5324082316988707	0.6484177495955867	0.5127797731549533	0.35264086285694796	0.4459032640208891	0.6231852623709381	0.41567040695919144	0.4842782348008062	0.23015345841395174	0.5575165098495045	0.45451518084276055	0.46698175992762614	0.45629852301243756	0.5228099997115179	0.5120679380982323	0.472988154283527	0.5047953561317625	0.4092463251898104	0.5887131998497575	0.38034057184689835	0.2811665016171675	0.3846924553781424	0.48633093956796636	0.5961354403995963	0.5490220682870444	0.38139018858444546	0.6251268154699059	0.37194249143952945	0.5722943186725615	0.588416369620589	0.5567252037324991	0.40257839034554455	0.6198833329493456	0.5719157465988658	0.4778780987875421	0.48576867020351594	0.5286975682155949	0.33917995880338114	0.5519807966326842	0.5435051293739723	0.6323235477142694	0.469190332802396	0.4113412186470682	0.4624630056853651	0.48355426752273856	0.508821205796063	0.5862050357242128	0.3078671040818566	0.4652997105579432	0.47959945465028697	0.3600752689150882	0.44765816887828247	0.6328583042236404	0.5140267030558985	0.3976127686163371	0.5931475486387318	0.5756252413424657	0.4616964313401818	0.4696773898147	0.48106677874181747	0.4626724148775637	0.4364720340432539	0.538480166745239	0.3697694304242235	0.4339727787358661	0.47034531943125635	0.4798643498582351	0.3360961089104415	0.6205567874229656	0.6030261229180051	0.5843076113234539	1.0	0.4751234261962189	0.3348318430642719	0.45476337607499595	0.4970290372163121	0.5087462209863973	0.4873935404763847	0.5716633511200765	0.4242732412188152	0.5298144365060491	0.3268416517932271	0.5267968318387981	
P25101	0.27877094192853435	0.4819510364027371	0.3787383241557899	0.4705558786537476	0.5606419785425596	0.46545216011784263	0.4543984496807536	0.5579455754785811	0.3657516481285278	0.48964902942116484	0.4280385597551797	0.4685716220320647	0.3237388226584399	0.5193945047739268	0.7208775156965597	0.46918525659420734	0.42688100766000237	0.4624487191655623	0.479692930733283	0.3767025881474668	0.48460088540716073	0.40005846185536376	0.45447853389530574	0.3269916511101889	0.6093504217349479	0.6043783968187924	0.4714746596124225	0.44650139497383445	0.35008308441390534	0.6758569894829254	0.4839821210749565	0.20044567122677182	0.16962666215218403	0.5108209731335973	0.4395732794196383	0.47072063569862255	0.2563660057802349	0.3628809958385583	0.6111051216828804	0.4569632011208211	0.501845809303742	0.4425514426233046	0.38121352847931783	0.41834498272050635	0.5021166465166259	0.40328692233359187	0.3138214300815727	0.4394937108854819	0.4714081432361027	0.3797080084076121	0.5744066744842433	0.4571988539365975	0.34111737567058875	0.34716490688281026	0.2644854386127368	0.39985983075500675	0.5239312521362194	0.5359355692618892	0.4865323227121656	0.5678917944105117	0.42495272883920565	0.3990108803165182	0.23520309396220193	0.39432704586686246	0.47884800167784114	0.4737876431371385	0.5829678385733992	0.41738398278019406	0.3197363087863725	0.3664342317487551	0.4786269752157848	0.3919354708651064	0.5340209117642989	0.40491706467138355	0.48430496990182775	0.3056966984121785	0.32406883882638304	0.4377918913723816	0.2096611326643365	0.5960802246398342	0.4499122861834676	0.33776598222555393	0.4751234261962189	0.9999999999999998	0.49416701046391476	0.40499183365097724	0.36726875161303574	0.5105599945557233	0.4980148942790972	0.4483276763156854	0.4592412508871708	0.4564198953807153	0.07901876703478194	0.4632152660597618	
O95665	0.2677321918745969	0.30722723920480816	0.2993673108977894	0.3926814409182161	0.46702321459631757	0.6161323485308722	0.29272967456293775	0.47905191387154683	0.46660668771106334	0.27852741792892594	0.3314584275309957	0.46554438787041164	0.5080316252014843	0.316030427115504	0.3981497991226558	0.4937079942191922	0.16422751855868006	0.5225805255753653	0.4320280666470094	0.23391369254703004	0.37508890630189573	0.1856126831540733	0.2004252640606323	0.2416274932537819	0.5128193334934996	0.4351888512857922	0.5387699163911623	0.4599997766217374	0.21362844073613735	0.4890944089833295	0.48022676948475934	0.06383602115978271	0.41091299909351386	0.3312481585634626	0.5233145693027061	0.35567289336468744	0.2253941999848384	0.19538422098335023	0.28046035610404274	0.36997504213717713	0.39260781081006846	0.253655206981321	0.13089243530579583	0.5804130214302814	0.4117695545899012	0.2891346570372914	0.22883510238389004	0.3907199186790463	0.4577276647008298	0.314080165792193	0.23338672116849302	0.5866015469102948	0.28786845480347834	0.2635660291456611	0.46677048664291965	0.5500472841162823	0.19574767258988415	0.3848207533681004	0.18990468241691366	0.38413711543215034	0.46422906267930714	0.44451310925250065	0.3970563961928287	0.3897018626148359	0.32205113542558467	0.16190908336075482	0.33540494383811437	0.27448225592573894	0.568403592564945	0.26388074252537075	0.32089935638309763	0.5466677279027361	0.42222131444914496	0.244496234405568	0.33110103372237254	0.1592240832678326	0.373818651494518	0.39594673545753273	0.2620524654178567	0.35711236299162785	0.4528823741873168	0.27613958265756305	0.3348318430642719	0.49416701046391476	0.9999999999999998	0.30509949777285095	0.4301655330484607	0.441682110701059	0.36448412735042557	0.21267358260644742	0.33837651680257813	0.3661419648298867	0.11479516123487798	0.379210157717946	
P21554	0.462020942066706	0.5744144636982745	0.34110066778317216	0.4894926035259226	0.4525841038776842	0.49113152366848967	0.42721861513052295	0.3820557979746057	0.4911071186659205	0.3905056272555443	0.481239638370522	0.4195262580701239	0.3417176338082729	0.5947236514478645	0.485744069825041	0.4515477124764591	0.38152498966845394	0.4403795337952343	0.6318823654046628	0.41974818569414396	0.44507873982915996	0.4029486127031736	0.34078639203419836	0.33153806064949165	0.43523554407358084	0.5459275162968582	0.37117507624238155	0.3683724846536788	0.4939280356216126	0.6300239335732902	0.39709835271529226	0.34347277560575595	0.17380928424476444	0.1997756775505935	0.5331179175577092	0.40091934013155617	0.24854793009741075	0.2736215651099521	0.493993768810773	0.5768998607746605	0.5418461196158421	0.35142089397541576	0.5138626506570734	0.3595239176213362	0.4545687032615233	0.41263075164228546	0.363886588058701	0.176564269080151	0.3223202930686399	0.4688476654268888	0.47400696799253766	0.4298188970652676	0.22320982778418552	0.2686083340580095	0.3341125616860984	0.5220897909540935	0.5643461488805492	0.6895399043696522	0.3232504658437648	0.5633441494220885	0.39766944641909696	0.1786175682304681	0.20397184008721522	0.2989931140418913	0.45291298431332205	0.29737532850186366	0.5215299156140727	0.5169437506180034	0.24514969437291192	0.3955693185322299	0.5547196736809004	0.4444523139779351	0.357156447996255	0.3192241449199895	0.45212865878382047	0.429338274644609	0.07998176159469562	0.44085273555173354	0.38843184644035955	0.661783553930555	0.31600678662542075	0.22066510842286519	0.45476337607499595	0.40499183365097724	0.30509949777285095	1.0	0.3366849611785181	0.6260105360271235	0.627812231988168	0.44498815824693616	0.4603855209072118	0.4638466138723638	0.07706126659908762	0.5070002559583142	
Q9H3N8	0.2767464523928721	0.44382598784672933	0.5740185384079267	0.34622665934419833	0.4401297530235698	0.6073028493698025	0.36391689816539463	0.4853218932699513	0.40095940357728793	0.38452247044344834	0.5035877581206544	0.48534111048530615	0.39495298369503484	0.40048412494502705	0.2215816190735962	0.4046527884695476	0.49695748339889345	0.7415881631242403	0.35854037305103936	0.39900200291261645	0.2840839357902119	0.4562526365578338	0.6142548216605671	0.4314999892921394	0.5263881775059662	0.6504736069381606	0.336926903926045	0.576923588295805	0.36791440515761475	0.46537723100777306	0.6626093119312861	0.20408426048512562	0.3053671383298019	0.5051265129024922	0.49921913791041983	0.4589171964242569	0.24988279276066938	0.2743154446795063	0.37983968961319853	0.5793983790310729	0.4609392849638983	0.4224512809261827	0.2827529367996481	0.5592550821284696	0.487301703181253	0.4987018126804211	0.45762455684392	0.43821611270966543	0.5012233060192073	0.5849536493849017	0.344624750328839	0.5980539852028122	0.4119566184960227	0.45855509023108487	0.22424352917867177	0.36607793989694015	0.4443020786947591	0.46356598259115284	0.3489344874051461	0.3876431563181394	0.2669374242453679	0.5008023775834833	0.316776649015034	0.4096826181344153	0.5584299202078999	0.5549244446538463	0.6070334175555887	0.38996433622726084	0.3090007463084084	0.6351390622125237	0.43580861190377906	0.3832334816693288	0.5318937537445294	0.41390775390936424	0.3893694019486972	0.39573256875778207	0.3726868130764731	0.4486166857187265	0.37588370057987386	0.4898082706775729	0.6404648645866305	0.42119251305376804	0.4970290372163121	0.36726875161303574	0.4301655330484607	0.3366849611785181	1.0	0.3804860445035275	0.4604799031066055	0.4845381113123508	0.5026350854784347	0.46442893337643876	0.15424856151239563	0.6676890862205087	
O15303	0.3933014813285053	0.7450032411366854	0.3142481814304208	0.4913876377145274	0.5240466644471788	0.5806826647434331	0.3279395153302707	0.43072225634286526	0.6432648381768706	0.40972732908292914	0.4984696076736661	0.43331044138165065	0.5176743501853028	0.7382517121389756	0.427104652587917	0.4769901143200258	0.4317735152547811	0.3824096499193378	0.7785991290558611	0.3784147985752637	0.5051027791771368	0.3732760046313704	0.4085727970908205	0.43980646005075263	0.34997368698391706	0.581184246902114	0.5097600688741373	0.35827930385730766	0.4030256529949111	0.6575872999664805	0.4596383879273682	0.3807114172214726	0.2678326890308297	0.4124072445600147	0.45933568434946465	0.4052160900502642	0.33374625486319576	0.3099190002362649	0.44614601361400746	0.48709572086011066	0.6940793074675373	0.5307571322641248	0.39190579760221644	0.4735967402951591	0.46821615480502266	0.38775232377945257	0.4740791290432701	0.32102793330440704	0.3886846636806939	0.4048500341497913	0.5014901539319176	0.5025969364190148	0.45239791436048005	0.3115560118620895	0.4237480896649678	0.49473668745191995	0.5081633626397848	0.7843352262896428	0.45725210224805346	0.5213143468090755	0.5526919369954701	0.32958730578341	0.33807890357237347	0.5450890620221498	0.588932692652218	0.4503392485539889	0.5288616058955784	0.5510268115681065	0.3203774183858725	0.35921619293647855	0.5880556564499215	0.40707379666879634	0.34475445093840806	0.37843936634794445	0.43031203253317174	0.48833554282627994	0.2640896376714447	0.43689030420895925	0.4027869355450657	0.6437544927393903	0.44511173216002187	0.3263014485840483	0.5087462209863973	0.5105599945557233	0.441682110701059	0.6260105360271235	0.3804860445035275	1.0	0.7768121447686431	0.4938937782812495	0.40945061920364134	0.4481043895718644	0.2595564558439931	0.4558342907592411	
Q14833	0.2759926481768805	0.8074365551443032	0.38168004477998163	0.32863000750747773	0.5444243478831916	0.5592659027054896	0.35274702956185844	0.4144637866296337	0.5657405984219799	0.37336947567266304	0.5080776410335184	0.40584186169378206	0.3963442595465003	0.7205866112885367	0.4270344416407855	0.47110910728401884	0.5067600616950778	0.5128753760537397	0.6570279051081184	0.35804858605870005	0.31039116670799727	0.4210630229449973	0.4832052999122848	0.5779692406277301	0.40831662646179606	0.6860157344581523	0.5392852180775687	0.502448531594899	0.40745892184944066	0.6104568508862153	0.507102307899927	0.3739526843845343	0.12885736141581539	0.383657071511296	0.5960802962223923	0.4359879129506966	0.3197551015196852	0.15858313503959914	0.5057509220893992	0.5601271657316739	0.5958239220714494	0.44848054372990276	0.47688417264629024	0.432269958838876	0.5011381904094618	0.4142223820107043	0.511643030585092	0.26232538492495727	0.35000209884265554	0.5105154240921161	0.5098830698555724	0.5415933731384447	0.36231497907725296	0.3727978015260893	0.33061194692187545	0.4535082951163331	0.6147207644743488	0.8141238612444965	0.47111393308760136	0.5528457383936813	0.5367547014770404	0.27783036998139377	0.34309315994426837	0.5392370358352155	0.5562146077255721	0.45601484297676476	0.6107277179413273	0.6611436034958885	0.22004335007681175	0.4327554796612153	0.629005249812238	0.4743661512719908	0.36054223902203947	0.28168186291223396	0.48995643818742546	0.5784113406396177	0.1316427252693262	0.4463670772301049	0.28466507996507695	0.6721205793410231	0.3846296767163249	0.21595612759874314	0.4873935404763847	0.4980148942790972	0.36448412735042557	0.627812231988168	0.4604799031066055	0.7768121447686431	1.0	0.5406727995934004	0.39339110948035033	0.5123070092832982	0.18138166439307107	0.5886646440101375	
P21728	0.33380578254425514	0.5956205010740805	0.5050268125752291	0.49288350136510634	0.49192446750361424	0.46288046381984566	0.42415769738594156	0.4824708029786289	0.30479496897037944	0.5610094744306762	0.6392118361963675	0.49027865728794917	0.3532553914738287	0.5642101213690669	0.35267411916715236	0.40497096134031074	0.539132597884679	0.4965173332675996	0.46620003734417387	0.3694337429903659	0.41236254580037224	0.5864818310436872	0.5047946663881636	0.5834750730277265	0.4583347807078686	0.4970768142390219	0.3517356584478713	0.578920461948234	0.41102311793666146	0.6269746081450609	0.5384795253578867	0.44248787061938116	0.22301888391740582	0.5172502105604526	0.49251717830620806	0.4081823619090117	0.10024613410879699	0.39395842287749705	0.458258233760214	0.495878370856671	0.5451577535818017	0.3287713271047532	0.48254948427280986	0.4301135353590437	0.5102023681859494	0.510863096040878	0.5504840374556588	0.4029195429032435	0.3910702364727363	0.6020589023486891	0.4918719969452424	0.4898668866830343	0.4483551451716029	0.44032569116767095	0.26297923424598646	0.31585384635506664	0.5641555261253732	0.5333007543179378	0.5127978897313238	0.5180341912511474	0.485828183744737	0.4010246389552966	0.3144135811506231	0.48968780498235825	0.6869809864260925	0.5017850645568107	0.6044065363578417	0.6526228608160867	0.2646583773911937	0.5482109905905972	0.5489788251739586	0.37252967841065193	0.4879449972549993	0.5319176477873686	0.44452718281991377	0.6459488825040762	0.20179106419514156	0.3737678990190286	0.34461235109924704	0.5314686190035058	0.5639760194714605	0.567312878418591	0.5716633511200765	0.4483276763156854	0.21267358260644742	0.44498815824693616	0.4845381113123508	0.4938937782812495	0.5406727995934004	1.0	0.6083499588103067	0.6397058172105392	0.2822341596721791	0.5822109111240423	
