	P35348	P21917	P35462	P25100	P51582	P25105	P30939	P18089	P41595	P25021	P51681	Q13255	P28566	Q9Y271	P30872	Q14416	P47898	P08588	P47900	Q5T6X5	P18825	O95665	Q9H244	P21728	P48039	Q9UBS5	P34969	P35346	P21731	Q9NS75	P14416	Q15722	P28222	P50406	Q13258	P21554	Q9NPC1	P29275	O00222	P35368	P08913	P28223	P30518	Q96G91	P30542	P0DMS8	P28335	P29274	Q99677	P08172	P13945	P30556	P35367	P24530	Q14833	P32745	P37288	P07550	Q14832	P20309	P08908	P08912	P25101	P41594	P43657	P11229	O60883	Q13639	P43115	Q14831	P41145	P43088	Q8NFJ5	P08100	Q15077	P43119	P30874	Q15391	P28221	P35372	P21918	Q8TDS4	Q9Y5N1	O15303	P41231	P41143	P43116	P34981	P08173	P34995	P32239	Q9H3N8	P32238	P25024
P28221	8.05953048951373	10.236260332960212	7.435149784827092	7.701959987376408	9.04405696741241	9.954472792635569	5.856026704132624	7.926477136095157	8.819529461314396	8.184219280670229	8.174477828274554	7.758388849438561	6.419093332579557	9.027435491385019	8.09099280706362	6.763473887679963	7.43670790660214	8.215538425684157	8.837591459495169	9.815283239172782	8.028784806980928	7.977503505952304	8.879861807111427	6.633068651732466	7.453986728138441	6.889070680354159	7.178224207996332	8.067709841285307	6.976016887217836	9.518484864840815	7.185222774322625	8.547851670961563	6.529214703985767	8.551281309827864	7.841761302382717	7.446885683366499	9.931687546433718	7.600140662384456	8.523577675540713	7.319625073953759	7.619204990368147	7.833577055018556	8.58254636969877	10.574145842477689	8.008203221942106	11.912445603385413	7.301412131277808	7.586315732692351	10.636292709220674	6.350551689230409	8.362232486755172	7.80533971282343	8.186013713223295	8.277959630535229	7.681760105046557	8.162030308669433	8.935740827202368	7.462189589448465	7.783821327996764	7.9577199457736905	7.427505443932173	8.493270211670355	8.33676228643043	7.171702116052683	8.843914800985916	7.009567672512269	8.805421144135394	9.149172384770411	7.302069531043205	6.970448195506832	6.684262760917704	9.14171046909535	10.031540997881557	7.70212424397496	9.102278300189758	7.729122127721116	7.306026277494881	8.221452643554404	0.0	7.579384996444062	7.645866841693938	9.246618934436727	6.5263140715875965	8.518485607406552	8.5179730405649	7.156909409107247	8.012496621916014	7.817148176644983	8.239973895989579	7.748137055698042	7.915922167571631	9.486444234982407	8.214755645763363	8.36766588048099	
P35372	8.54574372597053	10.290649131586102	7.334064402423741	7.520808114875454	8.296273956156261	9.620002716862167	6.422427114747706	8.323133858784537	8.63348063398069	7.850310661874616	7.690541622919125	7.587651809958132	7.584632391369197	8.906550776574516	8.595970277970963	7.3605997178667	7.020952540113133	8.052262512303441	8.550194849526777	9.803875789776646	8.544275783006828	7.5101236248405705	8.176975772386067	6.886540128135385	7.990798773240043	6.870833629077479	7.633524876425042	8.30830117774785	6.721786519093094	9.887163906648347	6.858801480190513	8.059193729429072	7.715094517443218	9.145759051837661	7.427907039328217	7.270091714886656	10.089109571862476	7.330923622133833	8.988273591952508	7.683537316763384	7.932323265077985	7.865062125251181	7.960380608467283	10.025753892246408	8.339683335798151	11.89999174005317	8.228115937673111	8.138674828751068	11.493858190971057	5.952987416714699	8.496316822203813	7.382739554496341	8.398050308758068	7.926527954582235	8.205482517949012	8.39731932848337	9.31930467833831	6.588762062738868	7.827104968610448	7.826149750360508	7.745837490272178	8.371812885682065	8.296739264406067	7.241861554248715	8.970282132298584	6.745332906136164	8.955892660119938	9.595066611456515	7.829260534725903	7.45974646115374	5.6717626592356885	8.841400698014578	10.322760339766894	6.88227431299047	8.775605310305139	7.3304853739932065	7.56642584909869	8.136604811617625	7.579384996444062	0.0	7.711095509735795	9.10613132504281	6.877406269434962	8.522244732772114	8.058122628421728	5.626380326346285	7.879590576481617	7.381131851721911	7.866701058634191	7.866569128385678	7.488571292962802	9.886025254073223	8.643348016067527	7.9221487979426355	
P21918	8.710064733303748	10.351004104232615	5.817566908790807	8.465408337459909	9.266519994143435	9.920438741855957	7.225257464248226	8.596945996811032	9.629495617898712	8.046265706712324	8.425857674527926	7.466073393041401	7.525486987895448	9.268255373726896	8.54335295218647	7.287501451227832	7.375787539978244	8.168672802147574	9.119881397996563	10.27370188748536	9.36759149901995	8.197821589843583	8.66967871107253	4.487643671391045	8.667278327123922	7.178951347068572	6.377235743043183	8.077803728604001	7.13061202427962	9.899816464443823	6.818380250487029	8.520475694898945	7.304781805755479	8.5304140822177	7.970151055269893	7.538028684517653	10.014731342098859	7.485764609601576	8.170426454582545	7.626564042725401	8.402157598776725	7.611034328483294	8.256673174545092	10.547060161218896	8.298501977843227	11.882475692558497	7.958548656505668	8.1946516796295	11.00779761078504	6.645545893841216	8.492543887618456	7.570749187300096	8.493836960955544	8.093837909870063	8.157963194102198	8.44983071306053	9.571040537542732	7.1574450320220055	7.4469782221102765	7.814650196104015	8.016889631010162	8.679787193869895	8.53342182781002	6.87051385524246	9.400439361204082	6.71152866453215	8.799362098043682	9.238408939763664	7.77717702447445	7.8167781870364275	7.221216598595946	9.186617397742618	10.725465800191381	7.473272968955438	9.633601837099546	7.400827270759557	7.550138542528169	8.66836978396745	7.645866841693938	7.711095509735795	0.0	9.85501697560323	7.022116511216567	8.650084169448425	8.827478746625424	7.378745883066388	8.402594918678046	7.817297947036741	8.543597934391642	8.187912686021486	7.5245889405375594	9.741593910268591	8.70264106527019	8.576176302719878	
Q8TDS4	9.825389338652359	11.260475365210935	9.564165880143085	9.418394131589402	9.08470763985118	10.206228874056734	7.80883293161113	9.697176420917327	10.699617801782257	8.830029059808263	8.293251377725428	9.128498827920135	8.924344132083815	9.402408936442802	9.309542885479607	9.056277022416403	8.967537408584832	10.236833937417948	9.605077120872394	10.867311423705743	10.077392352150072	8.99873239465087	9.301235852583018	8.84920482398742	8.725363191774987	8.726061244356226	9.149752410098639	8.79293236431176	7.880264987837979	10.289696071355017	9.032375932016468	8.190558417198169	9.160551627483272	9.76786530856316	8.067039085455917	9.148201679576806	10.142970555506082	8.560343158620014	10.549930132375318	8.917454307066029	9.290549223822197	9.827479393715652	9.71281091391728	10.973809435762726	8.985278725779127	12.326611685524691	9.396329012403267	8.872631209085432	11.0593878315811	7.83303006231833	9.553989127719397	8.439884176387633	9.594630814027036	9.171661788348874	9.569466267127105	9.109532584878554	9.827413061803881	8.29353334804858	9.28199901714706	9.580559482432536	9.732512772672392	9.922732711753396	9.401976447349652	8.91600052791238	9.351243292235145	8.602304617722066	9.509919796061858	10.293723905870333	8.047016022383723	9.137190209811136	8.723564873385886	9.527591996782771	10.662773004809152	8.4379902346183	9.51943731435356	8.62803217308353	8.633027353150037	8.666271228261818	9.246618934436727	9.10613132504281	9.85501697560323	0.0	8.308859030157581	9.774037900659799	9.41949834293831	8.659708013304652	8.423396873373196	8.70412927317744	9.419795284601864	8.583177383922974	8.668509071425095	10.206410420556383	9.43344386165834	8.082450849777066	
Q9Y5N1	7.825373098223078	9.280206534466382	6.981303414501593	7.522934051023567	7.863063534174951	8.725482391752703	5.160938388684323	7.697212053025607	8.46131935768827	7.051705760548743	6.823672685096952	5.503415529398454	5.024612059610424	8.236768888624194	7.107093678787335	5.757175938428595	5.155523335571163	7.692671625695904	7.797808662474205	9.149202052385068	8.131556511905226	5.611374433523979	7.625440594710686	5.255413790000823	7.0497718811877235	5.166830174931083	6.72129789228083	6.865316726759376	5.442863310384348	8.69794377147784	6.176076353930486	7.306654040750544	6.43436386139295	7.968580426597438	6.2659005806289745	6.131561736470959	9.160096430656141	6.514354691016245	8.040813688617815	6.708088967427427	7.464780209642268	6.992126975939472	7.2498926907177506	9.585486473814662	6.080220902915315	11.432346814839795	6.537185220147642	7.052244481375269	9.721525893843605	4.633173631348114	7.735840891605128	6.534022206680295	7.201698207207193	6.931857657619661	6.092528428391042	7.130949645912133	8.111397187742861	6.07725088929037	5.961371529757615	6.782236629267663	6.135057819242561	7.694498578999558	7.543897957438051	4.993188278195148	7.696185665634403	4.623726948113157	7.4566479591042905	8.988352136769926	6.7310860981185545	5.970663297406112	6.272455912205095	8.182505502077476	9.199372294287905	6.08814479407581	8.215669059647361	6.234405632890799	6.12854892657327	7.185647997078922	6.5263140715875965	6.877406269434962	7.022116511216567	8.308859030157581	0.0	7.450456945351474	7.439058965502234	6.118428539836761	6.955795723917455	6.336688135499896	7.64707610094797	7.030390950114686	5.972334034195571	8.508501474056464	7.607638274644156	6.829043925905027	
O15303	9.032570726481003	10.535727368217984	8.431892948675278	8.740611256355182	8.52770028093845	9.737403574959105	6.987253316557933	9.292577669844565	9.842227655956462	8.884927195508444	8.345244694681162	7.0316864316368	7.6258778275157715	9.012208208504342	8.851825997468755	6.242259726989301	7.904864911248327	9.463752785410561	9.088326120657278	10.281352296692999	10.069733652111655	8.764509728314316	9.39439086974707	7.674571549262018	8.35731563126266	7.103003106387945	8.385901171886916	8.681816789825737	7.397496510360432	9.739215250094382	7.919577749415204	8.770396440405094	8.536441285357785	9.814055035686975	8.106962855962008	8.064791397188946	10.800237765819848	8.733213396391658	7.874471704190728	8.331008311052084	9.316247404958508	8.768737178600684	8.51946399009177	10.661344075966324	8.62399963579425	11.469762260295074	8.712083070226921	9.180604357863436	10.536347922798694	6.638581633933149	9.225020981070074	8.32998782212687	8.887645697634316	8.37250538955471	6.612650861552438	9.104076861177798	9.155070456846907	8.079384104418773	7.007484578330442	7.971310698047105	8.44291531005538	8.256401115992183	8.809778845847855	7.182186947576998	9.01371364846847	7.417256335105024	8.68449835522422	10.593653622217913	8.587017355801711	5.94182594017474	8.035567941892918	9.772557778969803	10.737163982922839	7.495875183802451	9.719575504074248	8.055102169072626	7.869329416866885	8.806514871953592	8.518485607406552	8.522244732772114	8.650084169448425	9.774037900659799	7.450456945351474	0.0	8.618746156123171	8.058325079472533	8.612902448307754	8.17729885503478	8.750000650410737	8.779461984921003	8.167673042541898	9.92873561141378	9.101719429051002	8.726979021104903	
P41231	8.27778427454882	10.614999724633718	8.696570757404983	8.198245297629002	5.896207758298646	8.489626257018484	6.866211503677142	8.849778165434815	9.317028718333306	7.812593774476237	7.47775593168879	7.355748026567405	8.192987580294448	7.892579335613145	8.960752267717531	7.674193384271987	8.107683703992594	8.457859443828774	7.504064223084592	9.623258576680449	9.262852784544707	7.934429450920563	7.633963075275889	7.606800063694817	7.932690208521828	7.260602469910786	7.99298954018219	8.81561298602172	6.439458754945696	8.459795820256828	8.216139227520026	7.435091416663123	8.613228005982291	9.365366547966811	7.398538412501911	8.209939440724353	9.304066977419874	7.0802649672511135	9.33596555294591	7.595591683512727	8.592927181883681	8.920004857977437	7.6191535392793694	10.34575925658875	7.842247270247117	11.484907160375668	8.373558821720327	8.212524684162451	8.90977350769476	6.650072873673782	8.525013476295303	7.432351709308606	8.196721423896278	7.461976652535619	8.024894477344594	8.936640096116788	8.92205294802234	7.36288808647861	8.160232212811426	7.599485420290528	8.509246591110035	8.520113135609218	7.824339959696655	7.39796934531897	7.838856666339366	7.160956981052477	8.872230610780411	10.199241857377993	8.348147146786335	7.774037440165992	7.7833735259192265	9.173336490913735	9.802212506820771	7.225293222595158	5.685736274267367	6.970641373333451	8.14804465293093	7.192857791750171	8.5179730405649	8.058122628421728	8.827478746625424	9.41949834293831	7.439058965502234	8.618746156123171	0.0	7.437740203223031	8.01433423537838	7.351233823803135	9.379010241092969	7.163205270102507	7.404060462017109	9.615806338172309	7.673476105651547	7.13198690718384	
P41143	7.839760801090474	10.350190946054296	7.186921717111168	7.432674494109506	7.726026501894365	8.889715796181756	5.863272785098545	7.776516355482235	8.181248614254756	7.424522825846055	6.937756197376386	6.745519362096374	6.717076582030697	8.166971908441012	7.800201493743035	6.700076797584928	7.246681252692867	7.586056751475012	8.081300592721389	9.60059712561708	8.211168316571715	7.310599840413417	7.874703407523399	6.161988968523646	7.373111005592212	6.143779668230151	6.749705337127309	7.515719183236788	5.851534790122785	9.192288532923307	6.855637014387458	7.287052600762805	6.832231419735246	8.213709082441628	6.788532125239043	6.552509084818736	9.288051807079814	6.553324895426191	8.569973824600432	6.880603499294536	7.827561040321603	7.330198301554602	7.5253726483687675	9.915418791406847	7.058292021423898	11.417037730815318	7.224301863998907	7.3096480037014935	9.79414974342413	5.3588558926036525	7.343241496920257	6.620553382480856	8.073198673585749	7.381617283847767	7.582502954529194	7.664546753634379	8.644528080976166	5.72120956653367	7.4226567303030695	7.156090127028235	7.141643752825291	8.105929846965163	7.858000423407749	6.4223952394781	8.229100800299088	6.236088264177442	8.106804947680201	8.884139932350289	7.161068362180428	7.065705648688631	4.5144778256915945	8.348910785867657	10.078139786236202	6.194254424927598	8.19001854786295	6.625697809168238	6.894505043809665	7.448892525627062	7.156909409107247	5.626380326346285	7.378745883066388	8.659708013304652	6.118428539836761	8.058325079472533	7.437740203223031	0.0	7.28977566689768	6.594271168468591	8.0180480305463	7.122455330555139	6.786499262797346	9.033384494925388	7.7000007034026625	7.311792315746928	
P43116	8.782371057725516	10.282398335538225	8.487905536432054	8.318291690956835	8.314716828326294	9.208331409688803	6.384203455880157	8.985957218541422	9.17453123482516	7.563518847285654	7.149124227113471	7.464314061705175	7.716009601144081	8.303448538085684	8.337708786169578	7.912502330379274	7.743454247628001	8.183855065024563	8.49379146037572	9.618316330095476	9.308706490740938	8.389876472795267	8.45868044751964	7.285445810445649	7.8108620736315455	6.953786080056632	7.664892507338172	7.704758153223588	6.01193591217744	8.605809751785554	7.91528084158164	7.534483550453849	7.997838265929078	8.162712881917951	6.028427439022902	7.718864731180646	9.245660120821992	7.2853024274884275	9.032743505722586	7.8122050172728414	8.711340275134482	8.507495407873568	7.901804480650657	10.060920985667424	8.022394522930357	11.62664245047899	8.127147796830752	8.004186520299813	9.900975637599867	6.422506872201688	8.261715150587039	7.214087354826005	8.474622584013927	7.467036344400753	8.331167228225294	8.134971785221362	8.488756042780837	6.637984164182362	8.08568115570584	7.77521322235545	8.49028616463261	8.34932876559532	7.789196126416246	7.350795042055266	8.020010803025306	6.784300944985388	9.016426245760174	9.419965201350609	6.890602586693057	7.549381584194341	7.5992888835331405	7.84901646382777	9.749060641495163	7.24271878069808	8.616885774208528	6.727261780058363	7.300484058965422	7.737890500547417	8.012496621916014	7.879590576481617	8.402594918678046	8.423396873373196	6.955795723917455	8.612902448307754	8.01433423537838	7.28977566689768	0.0	7.117364002235173	8.788601678869155	6.625614490278446	7.806621058636225	9.550115448851958	8.283046783482344	7.219986101123948	
P34981	7.6708803306047715	10.21087298150168	7.889657337758689	7.637152037956392	7.600431638612603	8.79615909434899	5.910561509232054	8.606469644902157	8.69793971477931	7.2902186523920856	6.893759381476424	6.410370775732807	6.709041779515397	7.970480602453161	7.8651599440253355	6.887467718198989	6.92656575052102	8.148193380229857	8.150979564187132	9.103184814206799	8.909404529955054	6.831679785784864	8.409552141198297	6.3453981688095356	7.325117523756253	6.81668390231272	7.175606423965297	7.621215749457875	5.851061590858483	8.714303693411637	7.106478162853444	7.006171583702342	7.689925536285955	8.833323491213054	6.6962796486430936	7.164053950174922	9.060010950946968	6.899698308357586	8.791579441083181	6.822359347122884	8.51954123648765	7.581110789571781	7.694964889816727	9.67227802022748	7.642891861398039	11.607996562343352	7.072016013479893	7.772724618862499	9.831761846984556	5.685150867399626	7.973441123070707	6.810697637645529	7.59831135169127	7.037034873915712	7.654105238246018	7.827472344236863	7.750141680177397	6.563425851087676	7.193578954952178	6.74850059300202	7.729793878349753	7.67119658496129	7.411933737895589	6.3760313084205285	7.510456339533717	6.147647217173461	7.974528057744456	9.035537487273054	7.262100011605699	7.2046631325394275	6.699201611065434	8.008636459587642	9.532684176277831	6.4609773769816385	8.275770419406639	6.538119844192986	6.898963909080275	7.418829806844121	7.817148176644983	7.381131851721911	7.817297947036741	8.70412927317744	6.336688135499896	8.17729885503478	7.351233823803135	6.594271168468591	7.117364002235173	0.0	8.242084562519791	6.998955085745556	6.554028397379899	9.232294363686517	7.580664412334714	7.324047532885834	
P08173	9.177611334978986	10.25924820002305	8.132244516013795	8.436950451896859	9.077687839748728	10.167643133985061	7.294173173394119	9.292154312443719	9.7894611287718	8.63498975530986	8.932130704812982	8.162306100668143	7.700793550368383	9.574727188116945	9.247595282261138	7.81498894950992	7.6236320534588735	9.65884993635698	9.546911922827496	10.383065868650068	9.717149028578238	8.445331566557098	9.13462401067341	7.619837509908005	8.590554332585025	7.4750722949974255	8.67704868860233	8.738146696128219	7.612615078676656	10.499280105219603	8.323524576814789	9.084356020988062	8.599062314049743	9.338626745157828	8.216378782285956	8.434675487419716	11.194945449255334	8.465729763885085	9.434450774702853	8.43879489029773	9.028911251081249	8.668639516191405	8.957365608799742	10.839889201352927	9.245961975004002	12.537505074460732	8.804403151042672	9.076679342869607	11.524390704114488	6.431417208409259	9.530220041695975	8.140979950413389	8.604297614216529	9.311771686246226	8.326646170761935	8.785336164491877	9.339464094833284	7.861991476308511	8.29232001889239	7.283665330920775	8.287500676721471	7.605377934267196	9.379299598235292	7.818237684493492	9.523623510236327	6.861884023403312	8.831375136102846	9.796039182135845	7.884377967193131	7.933563763567606	8.015554718426543	9.546346257260916	10.949511233322282	7.977603025311871	9.72216072361955	7.986351011207251	8.037892205233796	8.881916760553771	8.239973895989579	7.866701058634191	8.543597934391642	9.419795284601864	7.64707610094797	8.750000650410737	9.379010241092969	8.0180480305463	8.788601678869155	8.242084562519791	0.0	8.99054539368391	8.05532998416566	10.070195966963574	8.974033406753108	9.062716348459633	
P34995	7.829633041419327	10.10205572791823	8.181580533478629	7.670260238953039	7.8972122527036825	8.813206699605841	6.419627001279221	8.457907861421663	8.832305746484316	7.840989000494222	7.399898749989189	7.683646152066952	7.859775225015172	7.912558902379796	8.01633785118065	8.004624174352134	7.984953620230284	8.037595563543011	8.10669185677347	9.700292359450442	9.014399057363738	7.880007359235261	8.261760458879499	7.076034932378087	7.662151255808949	7.1313850652865804	7.84088973564402	7.804209824371542	5.745899079432248	8.60633598941846	7.741481192322044	6.8528384352244816	7.921638956782727	8.967585994005399	6.57736598945152	7.725555577477545	8.465467089269318	7.1326277501461135	9.201476777042947	7.3112905258619385	8.285427225081563	8.341764480300009	7.827496219211615	9.708190024823969	7.682773536589316	11.295834401361446	7.95918664426282	7.973984986529622	9.442968993515004	6.14891557387296	7.947131849522591	6.579645853390269	7.528528728527648	7.193343804866568	8.543862709007792	7.835878709475714	8.37729470866219	6.516471164829888	8.482393391926557	7.383135567288183	8.36127809870111	7.929929473091296	7.164081497079806	7.57535200907006	7.5669345238488885	6.9083146085977045	8.718593880087594	9.122750847280557	5.78998358721622	7.915684488256332	7.136151148216306	7.309480590487334	9.446693303698341	6.801347521198414	7.851696275037103	6.832790473700568	7.221343409754789	7.688637961130779	7.748137055698042	7.866569128385678	8.187912686021486	8.583177383922974	7.030390950114686	8.779461984921003	7.163205270102507	7.122455330555139	6.625614490278446	6.998955085745556	8.99054539368391	0.0	7.439820177141037	8.871211246267793	7.734750763015306	7.165818000656571	
P32239	8.110177280591854	10.210262200047744	7.553672904759175	7.776431738446306	8.099336716967708	8.854615127398619	6.2547523693657165	8.550227086556418	8.758464937982778	7.444825538119209	7.103022279984822	6.187176272343432	6.504719613177014	8.503893311344692	7.946074537667724	6.9069207993525845	6.691757916493877	8.493804302897717	8.01727727430837	9.57728713780449	8.89635538529351	6.377401833375925	8.383809305348834	6.216569617533615	7.319044248245353	6.409471563450802	7.081026191508882	7.800305907353748	6.046004573204869	9.317403359116371	7.045834476019626	7.514714101449758	7.6327406995872895	8.498802025725922	7.216458067506688	6.975335911544798	9.622017420152915	7.0273288369398035	8.689856936913667	6.8998720194041825	8.25424833143638	7.475586429628062	7.461303599980712	10.179292172630676	7.255132930320011	11.79583238780523	7.177202982968103	7.822070200689235	9.67593946472681	5.704572712244982	8.167662214921407	6.880647733682539	7.698506708780031	7.122421226223667	7.286771880061389	8.034011104398902	8.417320973554393	6.521855322562985	6.92046105470066	6.900302480196899	7.255158214406757	7.834821284191599	7.712324338270761	6.064902872858418	7.598797609124887	5.7149254358834405	7.499140829658513	9.306352280854666	7.545985790451339	7.114928195496832	6.9346122581157426	8.331068502300095	9.283928101553114	6.345128635783844	8.303635926760226	6.487839367156622	6.848373936663214	7.82685314658029	7.915922167571631	7.488571292962802	7.5245889405375594	8.668509071425095	5.972334034195571	8.167673042541898	7.404060462017109	6.786499262797346	7.806621058636225	6.554028397379899	8.05532998416566	7.439820177141037	0.0	9.408073765061175	5.610579163663494	7.504055373472738	
Q9H3N8	9.895188914219384	11.511843212160468	9.71739302771407	10.015998823781988	9.533675279704774	10.8561299871129	8.353353883347292	9.912946457905118	10.44247334073761	9.291594409214756	9.330712862433648	9.604432979608612	9.307470283954135	9.818755366834	9.876505431152992	9.338457970551758	9.365226592707238	10.384543394179047	10.391699366080571	11.694791217274966	10.58715107445915	9.86000709001233	9.866254271044042	9.021838517457136	9.290317075143493	9.116909949086617	9.175303654740569	9.57598920460665	8.470410866663219	10.204882074303072	9.79629315542087	9.203253067789865	9.76015762206663	10.35714587340932	8.932413519209668	9.659426324280734	11.091990605792866	8.942272510763537	10.564885424919506	9.391047479351005	9.730665749032053	10.009035780906892	9.722235814718156	11.298794385787414	9.490967049621673	12.7316489015163	10.175006325568448	9.896821908303572	11.77652720069965	8.418445712920837	9.777338673569506	9.1229490733723	9.638759096365805	9.84859479333276	9.937176846172497	9.618273249975916	10.615498706527799	9.034197196215315	10.091542457993137	9.581274326137118	9.664346449473573	9.884429990880006	10.075120409831282	9.298835482706988	10.035991985948524	8.938226488083057	9.958105830179303	10.7679540705921	9.406804838486774	9.268152044928152	8.9216660398032	10.412230473464136	11.041273612336434	9.344536532138504	10.244463425294475	9.208625224913767	8.856417277489289	9.181033408027973	9.486444234982407	9.886025254073223	9.741593910268591	10.206410420556383	8.508501474056464	9.92873561141378	9.615806338172309	9.033384494925388	9.550115448851958	9.232294363686517	10.070195966963574	8.871211246267793	9.408073765061175	0.0	10.387287302652583	8.864278854705203	
P32238	8.747025809412836	10.687826008456854	8.59435750089217	8.53460112474302	8.343957933345774	9.574342486198546	6.95436313287705	9.628090902231968	9.056419999631723	8.260437959382237	8.236851883257366	7.654153087214434	7.805045535533672	8.813326781284033	8.806712791787659	8.148149529721241	8.11573589444185	9.117314347613783	8.568710856220461	9.710213071153854	10.013077514765884	7.758363783212628	8.960327871029909	7.57769934876414	7.894225606960844	7.615204910163119	8.036883500957229	8.725996971940313	6.939687044276572	9.68270807020464	8.285406947195934	8.021170714277766	8.502450186903575	9.420418588847815	8.128094066593071	8.351957446321116	9.829127664287874	8.01240105058653	9.557694370355854	7.693568266424895	9.253174819193548	8.379013773241558	8.488140275444147	11.210019996774058	8.397657331455022	12.227808287686095	8.184434881174878	8.72855369728747	9.68034726464985	6.954013801039356	9.061174646333992	7.945954370135918	8.611888675194841	7.93362894315786	8.623583708663995	8.900252302192326	8.685992760576594	7.541963351032679	8.540074704406374	7.858038484835321	8.521178884955368	8.301686379413864	8.096492986582419	7.5029915373717575	8.375314857237253	7.056699857923475	8.919644266791627	9.874881867816827	8.172271876864142	8.219695597100388	7.825340826254375	8.861874289658601	9.92279014615416	7.528082527323246	8.327726673440829	7.523769837719429	7.8837028985579005	8.210028318778312	8.214755645763363	8.643348016067527	8.70264106527019	9.43344386165834	7.607638274644156	9.101719429051002	7.673476105651547	7.7000007034026625	8.283046783482344	7.580664412334714	8.974033406753108	7.734750763015306	5.610579163663494	10.387287302652583	0.0	8.400512611378117	
P25024	8.588507377410407	10.536163676634345	8.416092165327333	8.319278871032193	7.428996806552341	8.19576072514068	6.594567168618181	8.902877213802148	9.646240005337088	7.6048025848593666	5.741429553320055	7.730737372829144	7.54993181995797	7.8763239515113295	8.49788177993626	7.973323338299859	8.149871908901941	8.49420599333971	8.119636857365185	9.697157291056165	9.477808211059353	8.006514454751438	7.458409586955989	7.432206813485016	7.9066243373870915	7.43791847796274	7.819343967087798	8.345656016184654	5.879176689956126	8.97788130696532	7.870746495750646	6.817921114297457	8.094298957853988	9.133578445665473	6.545013467200815	8.008511476064887	9.09704239951743	7.014141809766057	9.36682829848427	7.840041824275932	8.86986617979123	8.480598300386351	7.4684289156137	10.076632160494594	7.7627323660380965	11.552298675223291	8.163902003106134	7.515477174747919	9.61001485433748	6.195572016291957	8.500640572409043	6.410007933334704	8.459028148222012	7.347652068773963	8.632966669564997	8.288507235682067	9.277436682703039	6.998085616016916	8.186991297896075	8.113862638575663	8.693832636059879	8.739262558512404	7.65513924376461	7.503834654568532	8.152601156508537	7.126346904311848	8.341399295308959	9.832482016696158	7.895093275391591	7.957672386492693	7.416813458991661	8.462921255540632	9.75552345929252	6.831731183957678	7.86557097015139	6.783642308187198	7.5137752349581035	7.3292393913750855	8.36766588048099	7.9221487979426355	8.576176302719878	8.082450849777066	6.829043925905027	8.726979021104903	7.13198690718384	7.311792315746928	7.219986101123948	7.324047532885834	9.062716348459633	7.165818000656571	7.504055373472738	8.864278854705203	8.400512611378117	0.0	
