	Q9Y271	Q15391	P08173	P25021	P25100	P43088	P08100	P32239	P28335	Q13258	P37288	P47898	P51582	O95665	P18089	P25105	Q14416	P34981	P30518	P35368	P14416	P35367	O00222	P21917	Q5T6X5	P43657	P11229	Q14833	P29275	Q14831	Q8NFJ5	P51681	P0DMS8	P30556	Q13639	Q96G91	P50406	Q9NPC1	P35372	P30872	P35462	P35346	P25024	P21731	P08172	P30939	P21728	P20309	P28222	P41595	P41594	O60883	P21554	Q13255	Q9NS75	P34969	P08912	Q9UBS5	P30874	O15303	Q15077	P43116	P47900	P28221	Q15722	P24530	P08588	P08908	Q9Y5N1	Q9H244	P41231	P18825	P43115	P32238	P07550	Q8TDS4	P30542	Q9H3N8	P43119	Q14832	P08913	P35348	P41143	P13945	P32745	P28223	P25101	P48039	P29274	P28566	P41145	P34995	Q99677	P21918
P07550	0.3290941075015433	0.322713442881282	0.36655679353741794	0.44320704350259543	0.5067378981447226	0.315730546682503	0.42998735250067815	0.3790089405880268	0.365924045169166	0.4999392992763629	0.33717449758436197	0.3047094526372783	0.29337415709232056	0.3020481441507701	0.581273960908051	0.25373695418736303	0.2881609762940221	0.3510952540278275	0.46763615795665403	0.5977673500911802	0.46217103003659443	0.3683553791293518	0.2579987205294082	0.3337186080999788	0.3015831173567612	0.2959954461822393	0.4555893480351786	0.29641062567799914	0.45883950704987386	0.2839986825026021	0.20628697915628036	0.3757908867955283	0.2573118924321416	0.5740048014905048	0.5212496487125913	0.27269945749420405	0.42515013310707317	0.27781862130773444	0.4588288908379234	0.31568797297320483	0.40374622592066367	0.412834734084917	0.3110386273572803	0.4875226163417523	0.5662459627367227	0.3968440888442804	0.4180746482789506	0.40670276308620934	0.42940422207822776	0.38405927443260646	0.33825981941681116	0.2516018958333323	0.4301944641050277	0.2846645176440351	0.3292632823728138	0.43811101664190377	0.3914912858406468	0.4009428254438123	0.37782538323777326	0.2798980924085572	0.31411278914847673	0.41526965352603373	0.3501103950804173	0.38513166017282613	0.39235830825007734	0.35931342063292565	0.7064460199659413	0.3764657150358483	0.3941319528776293	0.39019747230173607	0.30624215732429805	0.5287400975091858	0.42206295030468965	0.3244073937280569	1.0000000000000007	0.3373599405797164	0.387048682704659	0.3316719790061783	0.3944491189114283	0.30782462115257936	0.5529611033405688	0.5228878523252858	0.5416656811447922	0.6235847148519773	0.352246379723271	0.38100761432074837	0.3405064416151966	0.3542414262611321	0.415672809653192	0.3447527135426592	0.49081394357863156	0.44910532645232026	0.2683579789202082	0.42089374171342836	
Q8TDS4	0.31524608473636956	0.3725098833921249	0.3338599036043517	0.35486190755276015	0.2767059489388015	0.3184183924573476	0.30257287333644356	0.3138223776375668	0.25155615453904356	0.3965515189537083	0.28047903930320733	0.2778720523900692	0.3385843205743172	0.28923706004678496	0.3123499670323604	0.243374623034051	0.27097680589594914	0.29634994617052707	0.18919580996695964	0.31246944368757334	0.28057506091624707	0.2817689969863686	0.18338866792907416	0.26757554040971854	0.25567617624912353	0.28993548790075946	0.2651413842154562	0.23651615944166154	0.34671094888232085	0.24882263941039853	0.25761139094875973	0.36562842717147637	0.26571783265265103	0.32871898422029777	0.31986595654863037	0.2656944866456562	0.32263952900009674	0.34562108429002975	0.29974801349255265	0.32591589379339203	0.2674179085342425	0.37817886603341433	0.4202946231990152	0.3758923489973123	0.364455965406654	0.404853574761713	0.25142663133220755	0.19602841552421735	0.31205054921628983	0.23067111675258	0.2323728950675616	0.2995308310739171	0.2764921853341237	0.22504921409319517	0.2644595992669564	0.26711230744067915	0.2521311271690662	0.2726582642469939	0.34534220770025414	0.25441678577700577	0.31299612298889434	0.3848090813567844	0.272214314077513	0.3280326558847245	0.4371859969674041	0.24133479998269702	0.18954258075723013	0.23481120312785952	0.33640591608020176	0.3262304417282544	0.24259568465218526	0.3032777585103901	0.4460893371578125	0.27240482449476083	0.3373599405797164	1.0000000000000004	0.3133899112988153	0.32695697809300794	0.26349619037410266	0.24711882297826065	0.34861254935223296	0.2508027555477217	0.3281717343385867	0.2966693299346885	0.34330063984776005	0.23536195927515652	0.24212038895045132	0.35580303446947315	0.35995385829056675	0.3004377722710155	0.32395100632081375	0.3670801458105768	0.22934941414048982	0.2234656723602813	
P30542	0.23446526302065662	0.3270272943790773	0.23176295195448843	0.3277982610047192	0.3616176927106793	0.22637043046343625	0.3824545693142156	0.383818927306209	0.3895661764196938	0.3293044444091575	0.2515273666313069	0.37159693848827213	0.3311358600936329	0.3698174154957275	0.4124445837051477	0.17141302423160493	0.3924839069766758	0.3000899143019715	0.30297403766004466	0.4534173532734922	0.3869103592865487	0.30745431603072026	0.19238462097855247	0.2804030855015313	0.2748545987239377	0.272113250262707	0.45743827498088974	0.38021763794403896	0.5287555764908624	0.28609882683300414	0.2531742952552739	0.3857687029511102	0.34613280281468856	0.37718411847416145	0.26886226860011386	0.30436006148455286	0.2921809680476479	0.23937842638498152	0.2705819726250065	0.4186438030047734	0.31659077237206007	0.39241999878243927	0.3132527697860829	0.39563188235687796	0.4150192362554903	0.4132487085777772	0.4706917530107444	0.27631801154519736	0.36600615386830077	0.22660236429975977	0.44630778440037217	0.36955268485836046	0.3909385245841714	0.3592809017934314	0.23238556574856198	0.3877802770206692	0.2623446342145864	0.41208781007484335	0.350156210634866	0.2983246906043067	0.3114684313616154	0.2953444426965379	0.3320002028557092	0.3895465202956553	0.3113180595841575	0.3014763174851485	0.3114964850435192	0.4225216656073011	0.5372890414986009	0.37267545130854757	0.34720097692728347	0.34251217498132575	0.3800310685130337	0.2925296606048534	0.387048682704659	0.3133899112988153	1.0000000000000004	0.3322631982503962	0.341515622053412	0.3553286600154672	0.36940972840729125	0.3762591051306832	0.4316986416961327	0.37338968315646187	0.34515265262943196	0.31027388423420094	0.21430244151237737	0.2905198916807555	0.4674469506237021	0.4299921780928375	0.39936277359562344	0.36334033587268216	0.30392760199009355	0.32989538827415127	
Q9H3N8	0.33800146787853586	0.3858748951099452	0.3212842590939324	0.37552206586048265	0.27947970854632764	0.27359888808980204	0.2677069183356386	0.30285184458713976	0.22979263806873035	0.3661746576215714	0.24972704030730858	0.3215941552122779	0.3586574131992739	0.2557070277491899	0.35714332108457714	0.23219102747317977	0.33184550288816606	0.32282111908652306	0.29337380243312916	0.3380161373465802	0.2632695854092716	0.35887017018283285	0.26679998194243687	0.29448354017147715	0.21313578112204518	0.2789530871298861	0.3387674553368706	0.2780090721619741	0.38871790017691676	0.33697834962919815	0.2763793261165729	0.3056869802596264	0.2655003763219587	0.3303924616597237	0.32165072678065454	0.2866698700956556	0.31530321670092437	0.2856652264759336	0.2766899788848078	0.3275864257612426	0.33370495229691555	0.3503945970613779	0.39950261448337177	0.4077198486457836	0.40903890067347803	0.4379001137093561	0.3450668780564494	0.3041515033139417	0.3136766307647818	0.3363305212745058	0.2923018180657916	0.3187074220671485	0.2977491530807815	0.26288790812332724	0.3476793170730057	0.3651293133119008	0.34008037999685753	0.3277732670975371	0.4087570068682509	0.31857299483244395	0.29128017827687785	0.30941974665976807	0.24474368150670192	0.37555493520748007	0.37903421258524483	0.24100284223539664	0.2590207086175982	0.33668408564600466	0.423510951550059	0.3282585564528137	0.31270101011798934	0.30527084641356184	0.3373490593911826	0.22106907899833966	0.3316719790061783	0.32695697809300794	0.3322631982503962	1.0000000000000004	0.29098405599270416	0.22225606556213306	0.3641475460309873	0.32651812199100055	0.37301271128961355	0.3466526009273512	0.3537104198488873	0.29880675380961874	0.23823678146032917	0.36381098246921395	0.29795760586267106	0.342323414691206	0.39439232147016323	0.41638105491618077	0.20253898402464499	0.33146658839158966	
P43119	0.3002844053222554	0.3119001851667045	0.3332642954757199	0.3610705100598106	0.38115070800157824	0.3392651941874259	0.37139938396173866	0.3694816126953916	0.24127307161460698	0.38736360974661355	0.23580939146043417	0.26734379893043353	0.3270454147181735	0.3128518939802916	0.30292863852964325	0.3385261309868562	0.3260698844181785	0.3383330130096369	0.33447951292472183	0.34718805735503705	0.29300451209445566	0.3203660368658028	0.2312488214633454	0.24216308833491795	0.3400695846750488	0.27627871651203484	0.4056626547287511	0.29977508840923034	0.43939697908482306	0.29198965256147946	0.3036568405947954	0.31500554410681525	0.2566451180900964	0.3668379131338103	0.30299599658453025	0.27094095699636095	0.34082524354574617	0.2462191316545844	0.3088793484047828	0.32126528130245735	0.3002413168111502	0.35972966335975864	0.3370461432896122	0.40266867138637297	0.39327367539266433	0.3189554548733362	0.3696107231131808	0.3589723060738072	0.3216675977958422	0.24754143509682952	0.36870586934143457	0.2742825470730099	0.3531519563782407	0.3274534356603209	0.30651466079001244	0.28588834936779184	0.31298937373242475	0.30915334780245607	0.33511795240489833	0.27079184819311136	0.29459853057897173	0.3854224609669713	0.27554088046271175	0.32431567211269985	0.26931606934347935	0.3585789898052444	0.290121395271596	0.25836027780380827	0.3423746243947504	0.31717223790217736	0.36740503869733365	0.25462138220174807	0.3493674029733337	0.31419165985529607	0.3944491189114283	0.26349619037410266	0.341515622053412	0.29098405599270416	1.000000000000001	0.301660571913523	0.2760863501258337	0.28325511877725723	0.3665119610999644	0.30652979457765384	0.31829135049355217	0.33796360314356555	0.27897608558531045	0.3465432120057804	0.36572288657916097	0.32072311452324587	0.29629903761382437	0.37891882176837294	0.2778313589983254	0.36629488292566503	
Q14832	0.2419230329684429	0.26827998730131886	0.36823084518793725	0.2826766748595947	0.21643091758212613	0.24911200375492354	0.2931668746151827	0.4170739523763094	0.47143126229632304	0.2815252527339085	0.36388789095680313	0.5211161329448248	0.30915511164710896	0.3563618724750133	0.3801783940406309	0.26611686227202763	0.6863197549023572	0.3551219491958365	0.26352827033913623	0.3822961560475413	0.3352260693807888	0.302843944396776	0.5426527877322318	0.30959258829857883	0.23261692839016745	0.2732369785606494	0.5065869258535907	0.6575501624193497	0.32846176625669904	0.6083195908059101	0.19285720485464064	0.3097045234608895	0.31486955493965696	0.24177410777040603	0.2624545716329025	0.26428286052671734	0.3411143938073568	0.2571370784830032	0.336105893744917	0.36705035313548473	0.3976033704811771	0.3451038532085837	0.2070967416529107	0.34971921544768403	0.49342292694362233	0.4248167785419303	0.4915205347288576	0.3795009695911686	0.4261913086668805	0.3169622845432014	0.6121465273554122	0.468898258650143	0.4327345450507426	0.6069594334581435	0.24952028090162298	0.384941977558739	0.37392370617204784	0.5096192013053263	0.4050662379845677	0.5267498996276113	0.18097970302210306	0.2587233048235402	0.2626787936151564	0.40733027254793375	0.27381467572121715	0.26853903775708055	0.32347060150341067	0.4341224845526276	0.5330413408072314	0.29843830856822673	0.26915709447028396	0.35350616123609435	0.31121028921909016	0.24519922644873687	0.30782462115257936	0.24711882297826065	0.3553286600154672	0.22225606556213306	0.301660571913523	1.0000000000000004	0.3965498527453605	0.3979227759993419	0.3470972419944162	0.32395900437338127	0.304935538807548	0.39360118451658677	0.23387340243728538	0.3430381430972368	0.34589724137658173	0.49047638656469983	0.3242030221752191	0.19687961385255032	0.25962572450620625	0.4454872913303358	
P08913	0.2628383288601277	0.3119536731266068	0.35669090125908265	0.32418317115427947	0.5336439943936512	0.32356517904690435	0.2312584483170746	0.33544678633925873	0.3453543057581746	0.311529829127965	0.3259457672868389	0.41440560086903233	0.2956442391070882	0.3305412557493482	0.7417354976404998	0.2239435482788208	0.4245267972059526	0.277016280639226	0.2638579833791401	0.6882897420924585	0.46009108415460603	0.3563619978435341	0.3414315518779327	0.30739093376660964	0.3226367862604911	0.28330576275204095	0.391184105960371	0.3626847712925191	0.3981234223482548	0.3563686278874705	0.23353782452653488	0.24958431598634245	0.23123022318062703	0.3729615207390027	0.4236399550691608	0.233158992442137	0.34336288131121273	0.2678991192521301	0.4378977885674271	0.3735070821874662	0.4808519588934155	0.3991026451685009	0.2453614972067025	0.4413571326871786	0.4824690975122121	0.4466476365563686	0.4716334144085216	0.3102564815914146	0.4678917723374018	0.33577194709409997	0.385999199746612	0.25157837272641476	0.35769389226736104	0.3358451994562935	0.30483656190961284	0.4625502948269844	0.30958757239480605	0.38552936993407894	0.3801964980128194	0.2861458606365614	0.2931627331941965	0.2962587619971724	0.30598593244077954	0.5189471307489602	0.29724488712092195	0.2675978431334106	0.5291861239449203	0.39773593900827686	0.43155781273958166	0.3376208812644098	0.3324324935514121	0.7622669721319681	0.4289017898910084	0.25938908760561485	0.5529611033405688	0.34861254935223296	0.36940972840729125	0.3641475460309873	0.2760863501258337	0.3965498527453605	1.0000000000000009	0.5873869853528678	0.416932950320416	0.6024415395251033	0.29837334112280167	0.4335973511082091	0.293509794112474	0.3559174607800113	0.4244119438198254	0.4493843621532689	0.4342496947689437	0.37226828765587583	0.19903947459789906	0.404685745806049	
P35348	0.3263659921018225	0.3183338988750247	0.3155173710691289	0.3215895624785782	0.6693536415507484	0.3178002036098262	0.3183617635761734	0.33157796712236165	0.47140617563148934	0.29600340111763945	0.3896716769736437	0.3147645769098759	0.2899847623076791	0.30950145235429327	0.6322303427410287	0.2599080203122716	0.4105975156521118	0.3942352668269741	0.2911499657999286	0.7473777620376658	0.350553629671321	0.4163271001030332	0.2187323862100131	0.29205572409563396	0.2722183343271923	0.3340053609794751	0.4033359181209304	0.32213221354804156	0.3310363325496748	0.3035204530291546	0.19627242327895517	0.2949522665907217	0.2544481106121218	0.407748490610518	0.39329857822320347	0.2544101657366784	0.30926924887897866	0.3272866918925964	0.32214912765907533	0.3826994671705026	0.3716694985342849	0.34423308161446586	0.2652518489109908	0.49829391271657464	0.48482969151674793	0.44169413280492176	0.4229077701366485	0.3616500671002542	0.421637873320559	0.3827248950136766	0.331162022197405	0.30864985260331457	0.3174150218137457	0.3325750840073324	0.3696617759856326	0.42602510000783483	0.38587673780008197	0.3447039311646093	0.3583140657314564	0.30769234001596785	0.33291514920357557	0.25702907713494944	0.3069535266650383	0.44411613616319423	0.3200521471290535	0.32779268426866204	0.5412744886707775	0.41237485647453276	0.3367333351468937	0.2807238910802713	0.3579347800055191	0.5898465384731579	0.359139950797261	0.3158553455980053	0.5228878523252858	0.2508027555477217	0.3762591051306832	0.32651812199100055	0.28325511877725723	0.3979227759993419	0.5873869853528678	1.0000000000000002	0.3899106411989191	0.5880499514043346	0.31958636741309965	0.4390374014707529	0.37456486486017904	0.3674130886892907	0.33972323924465764	0.4006995322317708	0.390926677761662	0.4187689259741595	0.291235561774256	0.3388772752855185	
P41143	0.3378512850077919	0.3820433384465698	0.3918697484239131	0.39608337896399337	0.4100393986206109	0.3382939157479394	0.45121482831306925	0.41119696742539097	0.4094087951007749	0.38423603029833686	0.2967725247134241	0.34935028150251923	0.37744626084420996	0.36035138770148334	0.45244348576120874	0.28127730062343953	0.4529689521604199	0.4301670900786867	0.3473760164147891	0.4457866449977579	0.4338648219865405	0.3465639768823372	0.3246518590619952	0.2775469398699783	0.3087327243315716	0.27895775156038927	0.4369649447745284	0.3654338188563836	0.46980304583282073	0.3813644510597494	0.19142503114888781	0.36807146950305747	0.29739999961729996	0.407751826382325	0.40196261173331566	0.2915821868791588	0.41237201122638234	0.3480152995338065	0.6446122488501794	0.3937647068547946	0.464316558238946	0.4075930815203985	0.33764070008479985	0.4718766205848678	0.5453443088259449	0.49201929298589575	0.4837087909065152	0.39302270467765876	0.49805400763460256	0.465649600802846	0.4318548084538054	0.34799367314509533	0.4988950356183486	0.4084772903163043	0.2762711316806745	0.45802833344832083	0.367038193203682	0.48537521712740284	0.4274175940915083	0.3488992132808408	0.3550073911470104	0.37074587831883343	0.33445022381316125	0.48394270592237343	0.40202596433095417	0.32281540067644815	0.43321147052942727	0.46437817800931835	0.47655437350041513	0.38053412027311506	0.3674047189554811	0.4431091905236485	0.40244775906636376	0.3636168407390937	0.5416656811447922	0.3281717343385867	0.4316986416961327	0.37301271128961355	0.3665119610999644	0.3470972419944162	0.416932950320416	0.3899106411989191	1.0000000000000009	0.4728074579540842	0.39927976381864894	0.45234333153496864	0.288966324853254	0.382866903050045	0.43081579067555215	0.4589572778927413	0.750591953816659	0.4094335406516522	0.278005054975452	0.43652929451020017	
P13945	0.2917153572447318	0.31104122169658377	0.2672811644322323	0.40666859089147894	0.46180593513408685	0.3183677654935899	0.28555372297639514	0.3288749003445425	0.40134537312411683	0.35889037518087497	0.3130751455087865	0.26260204606953563	0.3448214657528593	0.27919243398617055	0.6037269003671881	0.18018872656192225	0.35699106927093693	0.3502355041439723	0.3126572509589813	0.6141133490981435	0.4013628736331293	0.35669990615131153	0.24757451049000656	0.2807587272549353	0.3127299355211334	0.2804086914985537	0.3387816931562643	0.28808472786737377	0.38684363651825326	0.28973483392495347	0.2193224498583469	0.3462479970860936	0.23453236600193667	0.4281033762414689	0.4249482825600011	0.2601973112227899	0.36028330149050986	0.2450621611529229	0.3360441789417109	0.31174332594959586	0.36933213845072876	0.318624322938415	0.28775641135623875	0.4406771898765533	0.41857339966903895	0.3684113504602424	0.41695389302570934	0.328148224894936	0.42727962977793754	0.32140855584476113	0.3330907526156244	0.23027766149156037	0.34344794481830465	0.2822953712682742	0.2920864670784701	0.4936760487527304	0.3219056045058528	0.32918681787198756	0.31671231140910355	0.28349565189319215	0.2995066461779138	0.3500599225727248	0.2918551386765216	0.4063051397135627	0.33943712405867305	0.28955684877786414	0.6254093647471022	0.36611558050739906	0.3610784842834665	0.3061134375600275	0.3248061625232056	0.5778880899507015	0.388519881276312	0.27184476855707623	0.6235847148519773	0.2966693299346885	0.37338968315646187	0.3466526009273512	0.30652979457765384	0.32395900437338127	0.6024415395251033	0.5880499514043346	0.4728074579540842	1.0000000000000007	0.24695244103923114	0.3918064803877458	0.3195919494736665	0.36797798439704515	0.38217865103269677	0.3485863699488405	0.39341940326428804	0.40664338947204126	0.27778513912591635	0.37663104928523505	
P32745	0.25988426183557967	0.24176164691817964	0.3591461518015501	0.2730611620402753	0.35209291069188264	0.2683750220415667	0.4571302334744121	0.3235306765915082	0.3183658633073628	0.383460430588269	0.2796888332061053	0.3851793065042579	0.24647928461827728	0.26773088204389905	0.3018520715469407	0.1795105739213081	0.34714042739120266	0.3467014168425592	0.3101927640570322	0.32658966206251744	0.33270564714789996	0.2776112894827758	0.2422407622727466	0.3125851659791168	0.31062468215984984	0.22713995943180101	0.38605403872436694	0.3776078962402336	0.3282819965005319	0.354719007642762	0.21522269978275615	0.3057060719485737	0.2223611453834392	0.3480175716435029	0.3277005359729198	0.24407453418096492	0.4887977589785478	0.3018161687054416	0.3279731979542728	0.719875834103958	0.3746778296807977	0.7511520719916076	0.2962050434060426	0.3822582409181689	0.40143184330369397	0.47418187921361715	0.41149539253021783	0.2685647812416354	0.37140795817948763	0.31234307828521735	0.3167139858650549	0.35325332385782904	0.3492722043553841	0.3298863114236409	0.28948700552556994	0.3538082732191806	0.26146369785276946	0.42154065143324077	0.7515873743475665	0.28023326201605553	0.20540951135001898	0.3456552882988717	0.26455860252527835	0.4163652631316908	0.3152852470407171	0.2778271175819117	0.2644548977982554	0.35226293636206385	0.43694655751944933	0.27471293950306885	0.23028839998855322	0.31116948720386095	0.3999209425609417	0.2737071767045769	0.352246379723271	0.34330063984776005	0.34515265262943196	0.3537104198488873	0.31829135049355217	0.304935538807548	0.29837334112280167	0.31958636741309965	0.39927976381864894	0.24695244103923114	1.0000000000000009	0.3138349356742516	0.32016864007930124	0.34679489033845173	0.3223472909198482	0.4188991172793809	0.3973082717038016	0.4010829309615066	0.20711301664399284	0.36263156420715775	
P28223	0.3268391144469073	0.2557380256995526	0.37653506544411264	0.33849114816534925	0.3602751278235287	0.3053179068488332	0.32418913835415986	0.41761143858069194	0.4955279514187175	0.3232988673561411	0.36420298524981903	0.30330802407749613	0.20172065246367618	0.3343605599270978	0.4055105491937573	0.26973893146583294	0.4719246554648733	0.38943916013351043	0.30344511618136155	0.45662223565146176	0.4525985663994425	0.3407180222924406	0.311972927935604	0.34376093560599774	0.2461263458134503	0.2503758873469245	0.5235446446659984	0.3926519874606483	0.3439907641170914	0.3782022065688748	0.15630055159869513	0.32624045292594656	0.20691730669442715	0.35761258780067384	0.3795268149732735	0.25378937155840037	0.344963415350786	0.2803721562777777	0.4113766535066653	0.38698514180038013	0.45825110641782146	0.3207325304116692	0.2632414033078685	0.41867306767669255	0.4728138903547447	0.4047359927901274	0.5516022197285734	0.39180231791173437	0.47128965952807306	0.36602096239679877	0.5226671717206612	0.2804618674725577	0.3680473376735328	0.48059248547595274	0.25446703481066574	0.5005857463337784	0.387931367044967	0.41091797380831285	0.3783206927070638	0.3327857174184994	0.21017785081478801	0.2842733374409415	0.22281857340191852	0.46279811964525874	0.30465829524943466	0.3728975059938538	0.33090960183721474	0.44290605508413844	0.4611664905630759	0.29461274387571557	0.23382397467586882	0.3514516447650753	0.36474038312578994	0.3568878128578779	0.38100761432074837	0.23536195927515652	0.31027388423420094	0.29880675380961874	0.33796360314356555	0.39360118451658677	0.4335973511082091	0.4390374014707529	0.45234333153496864	0.3918064803877458	0.3138349356742516	1.0000000000000004	0.3083883266926169	0.2992886330547927	0.35247024576010283	0.484952574207927	0.45496105896988226	0.3210664235351092	0.24215250057746018	0.4833028983178841	
P25101	0.3351924919443545	0.2911007375872814	0.20422980660535944	0.2708375535174799	0.3734951226805399	0.39389366378106944	0.3841060463356563	0.29684230211584234	0.3019779231603944	0.37241073272410313	0.2821025355611886	0.21338598159022848	0.25774109999937517	0.25863135996551434	0.31851879202659933	0.2596721041829374	0.26739895260809343	0.3362777847377052	0.3004946088032996	0.3654525066828786	0.3537489399873684	0.3578100617193224	0.18697283577875695	0.2841630651212034	0.2755928230201353	0.38662252312892786	0.27447232910044084	0.23862783423347103	0.3454829595189398	0.24090658905956167	0.2644388176753525	0.30477414935928204	0.25979089167526015	0.3961351111371565	0.2605677227049381	0.22424447257587157	0.24544786296897103	0.30821622254023007	0.2727369863029563	0.33613277907791306	0.3002542013940069	0.324402060344851	0.3266310849260736	0.4754864984097871	0.31692514620362133	0.34139139998781	0.3216933915639816	0.2824480664590261	0.2767416378774732	0.2924888293894647	0.26406359632393955	0.2262816492462116	0.22493995888009555	0.3078736671233361	0.34654657803402567	0.30955623534714855	0.30501067720514763	0.3217908919841587	0.3362514035251842	0.2627878513464922	0.2502345869849141	0.3305116098439054	0.3333280627655396	0.3337617417177252	0.3122717726082477	0.6038846563676242	0.3143780124683344	0.29592619014814747	0.2678523258320329	0.2596582962011815	0.3452948268445608	0.32045759711802657	0.337002494753122	0.3379183996159064	0.3405064416151966	0.24212038895045132	0.21430244151237737	0.23823678146032917	0.27897608558531045	0.23387340243728538	0.293509794112474	0.37456486486017904	0.288966324853254	0.3195919494736665	0.32016864007930124	0.3083883266926169	1.0000000000000002	0.2859540045837294	0.33778416950584267	0.24784757566669072	0.34536461461619616	0.4421438994290775	0.3362227380361264	0.2864976936100996	
P48039	0.43753440682286837	0.3587983057837298	0.34080042477602523	0.3733076658597771	0.3447365582256728	0.28931569562246684	0.3556448914829844	0.376275385297819	0.3747457508540003	0.4240794284692597	0.3399589027302337	0.28788587594450354	0.36011072037562686	0.29654038084075646	0.3472041227473228	0.2524237644782184	0.4481986020017462	0.3615124597349094	0.2831201181626547	0.3661699011391477	0.3184014391396725	0.38048811680007	0.3293769016140995	0.23409250224775768	0.32724371961292087	0.2609551486587784	0.3050192708992953	0.3675124925389449	0.34575183341227245	0.4200730533246041	0.2621504977424356	0.3153353681925588	0.2559307711214653	0.3291211062233443	0.33770178188613026	0.20560152314388222	0.38597837147697256	0.3135799532910095	0.3334168829860839	0.3497112294940982	0.34250286108439254	0.37814567565072577	0.29114462936518	0.44815725883804214	0.46640655157082156	0.4301657169330111	0.34674380405906036	0.36188279485351393	0.3713405283856591	0.3321857193842499	0.3359693649183077	0.33014654284307954	0.3554940447357659	0.3389740572752873	0.33534877647855266	0.3293497069374447	0.3948305878703702	0.3624264849826193	0.35009305999330687	0.34400210465522535	0.32395265138964036	0.33532036819609257	0.35752615007291244	0.47380258827839117	0.3280767367932749	0.28392885008032553	0.30419189829921905	0.3314124091363636	0.37397483317774255	0.30728533176911477	0.33518223895943305	0.3244148531835698	0.34502599149493623	0.3776516612255586	0.3542414262611321	0.35580303446947315	0.2905198916807555	0.36381098246921395	0.3465432120057804	0.3430381430972368	0.3559174607800113	0.3674130886892907	0.382866903050045	0.36797798439704515	0.34679489033845173	0.2992886330547927	0.2859540045837294	1.0000000000000002	0.32550602883461655	0.38183007302567773	0.3274924669720154	0.3697951887557718	0.30574384810709887	0.27177230377492756	
P29274	0.3181721913473591	0.36906151573265616	0.2950876404193843	0.4098152600290951	0.34812750663189107	0.24606465246706588	0.38568101272687955	0.33124530911499356	0.3749053375896264	0.3863676394949395	0.21035457916689407	0.29131117895233055	0.30108342100621077	0.3177870383455417	0.4142033756303665	0.23506855877649607	0.3594205723228654	0.32638692104943545	0.3133453880074687	0.37528637620517347	0.42695422311436354	0.338920551691962	0.20941649842966464	0.29083528208826126	0.31526813090939737	0.31795503145515724	0.3631736581081595	0.3072637649594925	0.6381844649466124	0.24928926475393354	0.27594862098455125	0.36073759808682293	0.230296921221054	0.31756866093501324	0.33296388625014156	0.2538718268282394	0.3684786396606624	0.2890427642798211	0.3452790462375741	0.3785123643317315	0.38020682730563204	0.3512161695167668	0.39878964811481177	0.4072893116414438	0.4059621784804438	0.38558524111826825	0.4455343239614748	0.30239354031539556	0.4025254212627912	0.22797639458409374	0.3617262806948034	0.3429866864411837	0.4314070344379757	0.3363609879476094	0.28854569702600597	0.3899149107472965	0.30496129598957783	0.33612583269660995	0.3734401709563768	0.24437046678089303	0.35954246942330337	0.34142999311294303	0.37221751232633665	0.4795297482510651	0.2951792352189532	0.370583299515271	0.3416100301088216	0.36683995125582625	0.42028573365480615	0.400410628846975	0.32593109949897203	0.4138766346233671	0.32744017785776736	0.2770526720238784	0.415672809653192	0.35995385829056675	0.4674469506237021	0.29795760586267106	0.36572288657916097	0.34589724137658173	0.4244119438198254	0.33972323924465764	0.43081579067555215	0.38217865103269677	0.3223472909198482	0.35247024576010283	0.33778416950584267	0.32550602883461655	1.0000000000000009	0.3499700242342013	0.4101125767795427	0.35524617828562105	0.2712504097548103	0.38042068657535977	
P28566	0.23484517776714053	0.3129894615450727	0.45328281924195923	0.32967134078874294	0.39939707522354384	0.30964822682881926	0.31423782934126543	0.47865021433607774	0.44254477133432296	0.3211672049887605	0.34564031445345145	0.5524105817903131	0.3198398788847165	0.4957334187476018	0.4325385874684483	0.21441652439057896	0.5430742044173978	0.43220839408143974	0.27722483028262523	0.43961847611057464	0.4558439179332521	0.3602819618919133	0.4034252261525227	0.3655200527729247	0.29833873977999165	0.32092969928793563	0.5333313305897913	0.535814183994968	0.29750491640877424	0.5189721904435279	0.2387105149924774	0.288819946925477	0.26075974108788547	0.2689759377899967	0.4099884670415086	0.23171497693154547	0.39891537058380955	0.24986582430294696	0.3701131154524856	0.4256961884035404	0.44232299726093294	0.4347033344998642	0.3177129991324807	0.36390059022469645	0.5693920709927102	0.5355755187281953	0.5382851442261091	0.4403509438714146	0.5429279825250267	0.4060729200498215	0.5063590256179196	0.4082196316037532	0.4750361659400242	0.4808900289360693	0.26366433486500196	0.37957018967256567	0.39094867308627324	0.5117726877075487	0.4998471017857375	0.43283093623067526	0.22511284804225637	0.3173318648925958	0.24030984021872873	0.596703115305396	0.29499425965898	0.29625226116485937	0.34174698164694817	0.5914491930037653	0.6671329566736985	0.2868009740526083	0.25530209668594556	0.4336729544854493	0.3096206522438156	0.3639877469604091	0.3447527135426592	0.3004377722710155	0.4299921780928375	0.342323414691206	0.32072311452324587	0.49047638656469983	0.4493843621532689	0.4006995322317708	0.4589572778927413	0.3485863699488405	0.4188991172793809	0.484952574207927	0.24784757566669072	0.38183007302567773	0.3499700242342013	1.0000000000000004	0.4319154751411073	0.3028570018867056	0.21956975128609843	0.42842945797014625	
