	Q14833	P30556	P08173	O60883	P30874	Q15077	P21731	Q8TDS4	P41231	Q9Y271	P43116	P25024	P35372	P28335	P08588	P43088	P35346	P51582	P30872	Q8NFJ5	Q9UBS5	Q99677	P08100	P41143	P41145	P47898	O95665	Q9Y5N1	Q9NS75	Q9H3N8	P28222	P35367	P08908	P47900	P48039	P29275	Q9NPC1	P35368	P25105	Q14416	P37288	P30939	Q14832	P14416	P28566	P21918	P32238	P25100	P41594	P32745	P34981	P32239	P43115	Q15391	Q13255	P50406	O00222	P25021	P11229	P08172	P51681	P43657	P34995	P21554	Q15722	P35462	P28221	Q13258	P20309	P43119	P35348	P0DMS8	P07550	P30542	P41595	P18825	Q9H244	Q96G91	P13945	Q5T6X5	P34969	Q13639	P18089	P21917	P30518	P29274	P28223	P08913	P24530	Q14831	P25101	O15303	P08912	P21728
P13945	0.14	0.21052631578947367	0.14285714285714285	0.14814814814814814	0.19148936170212766	0.14035087719298245	0.19444444444444445	0.16363636363636364	0.1702127659574468	0.15	0.1568627450980392	0.13953488372093023	0.21428571428571427	0.2391304347826087	0.2765957446808511	0.1694915254237288	0.16071428571428573	0.15384615384615385	0.21666666666666667	0.13043478260869565	0.1951219512195122	0.1774193548387097	0.14705882352941177	0.1702127659574468	0.15217391304347827	0.16666666666666666	0.1956521739130435	0.15384615384615385	0.11594202898550725	0.15789473684210525	0.1724137931034483	0.15384615384615385	0.1702127659574468	0.14035087719298245	0.22	0.1836734693877551	0.1267605633802817	0.275	0.171875	0.13043478260869565	0.18032786885245902	0.11904761904761904	0.1836734693877551	0.15	0.1875	0.16363636363636364	0.14285714285714285	0.2127659574468085	0.2	0.15254237288135594	0.1956521739130435	0.1276595744680851	0.20454545454545456	0.11290322580645161	0.19047619047619047	0.16666666666666666	0.16393442622950818	0.1864406779661017	0.125	0.07894736842105263	0.13333333333333333	0.12280701754385964	0.13043478260869565	0.1956521739130435	0.16326530612244897	0.18	0.16129032258064516	0.225	0.17857142857142858	0.16279069767441862	0.25862068965517243	0.14864864864864866	0.20512820512820512	0.15384615384615385	0.15942028985507245	0.1746031746031746	0.11290322580645161	0.16071428571428573	1.0	0.19117647058823528	0.27906976744186046	0.17391304347826086	0.23636363636363636	0.13043478260869565	0.13043478260869565	0.16666666666666666	0.21052631578947367	0.25925925925925924	0.2	0.17777777777777778	0.20408163265306123	0.14285714285714285	0.13114754098360656	0.18604651162790697	
Q5T6X5	0.125	0.17307692307692307	0.14473684210526316	0.16666666666666666	0.14516129032258066	0.23076923076923078	0.16	0.11267605633802817	0.16666666666666666	0.16666666666666666	0.1935483870967742	0.12280701754385964	0.17857142857142858	0.2	0.11940298507462686	0.13513513513513514	0.17647058823529413	0.10294117647058823	0.23943661971830985	0.09411764705882353	0.14285714285714285	0.17333333333333334	0.10204081632653061	0.16666666666666666	0.13333333333333333	0.16363636363636364	0.22807017543859648	0.1111111111111111	0.15	0.14444444444444443	0.12162162162162163	0.15384615384615385	0.1111111111111111	0.15942028985507245	0.16923076923076924	0.15873015873015872	0.1875	0.13793103448275862	0.16883116883116883	0.13559322033898305	0.20833333333333334	0.16981132075471697	0.140625	0.10909090909090909	0.16129032258064516	0.12857142857142856	0.17567567567567569	0.22033898305084745	0.10526315789473684	0.2028985507246377	0.22807017543859648	0.13333333333333333	0.1724137931034483	0.1506849315068493	0.14035087719298245	0.1794871794871795	0.14666666666666667	0.13333333333333333	0.1111111111111111	0.07692307692307693	0.15789473684210525	0.2153846153846154	0.11666666666666667	0.14754098360655737	0.125	0.15625	0.20833333333333334	0.16363636363636364	0.17391304347826086	0.14035087719298245	0.14285714285714285	0.14942528735632185	0.12727272727272726	0.13636363636363635	0.1875	0.14102564102564102	0.1506849315068493	0.19402985074626866	0.19117647058823528	1.0	0.1864406779661017	0.2	0.16901408450704225	0.13414634146341464	0.13559322033898305	0.1643835616438356	0.16666666666666666	0.1527777777777778	0.15	0.1724137931034483	0.12121212121212122	0.14492753623188406	0.2	0.08196721311475409	
P34969	0.1794871794871795	0.16666666666666666	0.12962962962962962	0.1590909090909091	0.15384615384615385	0.14893617021276595	0.23076923076923078	0.1276595744680851	0.1891891891891892	0.16	0.14285714285714285	0.1875	0.3333333333333333	0.3939393939393939	0.1951219512195122	0.13725490196078433	0.17391304347826086	0.16666666666666666	0.19230769230769232	0.09836065573770492	0.26666666666666666	0.14814814814814814	0.2727272727272727	0.29411764705882354	0.2727272727272727	0.35714285714285715	0.15789473684210525	0.25925925925925924	0.11864406779661017	0.24193548387096775	0.2391304347826087	0.12280701754385964	0.2222222222222222	0.17391304347826086	0.19047619047619047	0.23684210526315788	0.15	0.25	0.20754716981132076	0.20588235294117646	0.17307692307692307	0.2413793103448276	0.23684210526315788	0.25	0.24324324324324326	0.2619047619047619	0.17307692307692307	0.2777777777777778	0.32142857142857145	0.16326530612244897	0.1891891891891892	0.2	0.2	0.13725490196078433	0.3	0.13793103448275862	0.2	0.18	0.21428571428571427	0.15384615384615385	0.2903225806451613	0.1276595744680851	0.10810810810810811	0.41935483870967744	0.1794871794871795	0.2631578947368421	0.22	0.22580645161290322	0.1702127659574468	0.11428571428571428	0.21568627450980393	0.1044776119402985	0.2857142857142857	0.225	0.1896551724137931	0.18867924528301888	0.11538461538461539	0.125	0.27906976744186046	0.1864406779661017	1.0	0.16666666666666666	0.2391304347826087	0.11666666666666667	0.20588235294117646	0.18	0.2608695652173913	0.2391304347826087	0.19444444444444445	0.23529411764705882	0.17073170731707318	0.1276595744680851	0.16	0.21212121212121213	
Q13639	0.18032786885245902	0.1509433962264151	0.20833333333333334	0.16666666666666666	0.18333333333333332	0.15942028985507245	0.13725490196078433	0.16176470588235295	0.12903225806451613	0.18309859154929578	0.1746031746031746	0.12280701754385964	0.15789473684210525	0.2	0.19047619047619047	0.18309859154929578	0.23076923076923078	0.15384615384615385	0.2222222222222222	0.06896551724137931	0.18518518518518517	0.11392405063291139	0.10204081632653061	0.20689655172413793	0.21428571428571427	0.18518518518518517	0.1864406779661017	0.15384615384615385	0.1794871794871795	0.25609756097560976	0.2028985507246377	0.2	0.16666666666666666	0.15942028985507245	0.20634920634920634	0.23728813559322035	0.13095238095238096	0.2	0.16883116883116883	0.15517241379310345	0.1917808219178082	0.16981132075471697	0.1774193548387097	0.1509433962264151	0.3333333333333333	0.19696969696969696	0.20833333333333334	0.2	0.14545454545454545	0.27692307692307694	0.1864406779661017	0.19298245614035087	0.1724137931034483	0.2	0.16071428571428573	0.3333333333333333	0.14666666666666667	0.26865671641791045	0.15384615384615385	0.12	0.1	0.16176470588235295	0.09836065573770492	0.1864406779661017	0.2	0.2542372881355932	0.20833333333333334	0.23076923076923078	0.22727272727272727	0.16071428571428573	0.1891891891891892	0.19047619047619047	0.19230769230769232	0.171875	0.20253164556962025	0.18666666666666668	0.16666666666666666	0.1267605633802817	0.17391304347826086	0.2	0.16666666666666666	1.0	0.18571428571428572	0.2236842105263158	0.11666666666666667	0.2318840579710145	0.16666666666666666	0.18571428571428572	0.09523809523809523	0.1724137931034483	0.12121212121212122	0.12857142857142856	0.23529411764705882	0.17857142857142858	
P18089	0.22916666666666666	0.14285714285714285	0.15625	0.14285714285714285	0.1836734693877551	0.13559322033898305	0.18421052631578946	0.1	0.14	0.16393442622950818	0.10909090909090909	0.13333333333333333	0.2619047619047619	0.2826086956521739	0.21568627450980393	0.12698412698412698	0.17543859649122806	0.12727272727272726	0.19047619047619047	0.1267605633802817	0.21428571428571427	0.11940298507462686	0.1388888888888889	0.2127659574468085	0.1702127659574468	0.18604651162790697	0.1875	0.23684210526315788	0.12857142857142856	0.16883116883116883	0.22807017543859648	0.1323529411764706	0.26666666666666666	0.13559322033898305	0.16666666666666666	0.15384615384615385	0.10810810810810811	0.2926829268292683	0.16666666666666666	0.2	0.15625	0.13953488372093023	0.2	0.2	0.22916666666666666	0.2	0.15625	0.2826086956521739	0.25	0.1864406779661017	0.14	0.14583333333333334	0.1702127659574468	0.14516129032258066	0.18181818181818182	0.12857142857142856	0.15873015873015872	0.14285714285714285	0.14634146341463414	0.13157894736842105	0.1276595744680851	0.15789473684210525	0.10204081632653061	0.2127659574468085	0.1346153846153846	0.22	0.23333333333333334	0.1590909090909091	0.1724137931034483	0.13043478260869565	0.2711864406779661	0.12987012987012986	0.2564102564102564	0.16981132075471697	0.22388059701492538	0.4339622641509434	0.14516129032258066	0.11666666666666667	0.23636363636363636	0.16901408450704225	0.2391304347826087	0.18571428571428572	1.0	0.21212121212121213	0.125	0.18032786885245902	0.22413793103448276	0.34615384615384615	0.14285714285714285	0.2222222222222222	0.12962962962962962	0.17857142857142858	0.16393442622950818	0.20454545454545456	
P21917	0.23214285714285715	0.11538461538461539	0.16666666666666666	0.13846153846153847	0.1724137931034483	0.14925373134328357	0.1	0.11764705882352941	0.09836065573770492	0.1095890410958904	0.12698412698412698	0.10909090909090909	0.16666666666666666	0.1896551724137931	0.14285714285714285	0.15714285714285714	0.2222222222222222	0.1076923076923077	0.18055555555555555	0.15384615384615385	0.19607843137254902	0.08974358974358974	0.10869565217391304	0.13559322033898305	0.16071428571428573	0.1509433962264151	0.19642857142857142	0.16326530612244897	0.12658227848101267	0.19047619047619047	0.17647058823529413	0.1917808219178082	0.2641509433962264	0.1	0.12307692307692308	0.16666666666666666	0.15	0.14545454545454545	0.12987012987012986	0.16363636363636364	0.16666666666666666	0.1346153846153846	0.16666666666666666	0.16	0.21052631578947367	0.13432835820895522	0.2	0.15	0.17647058823529413	0.23076923076923078	0.17543859649122806	0.14035087719298245	0.1206896551724138	0.15714285714285714	0.14814814814814814	0.1125	0.12162162162162163	0.18840579710144928	0.11764705882352941	0.08163265306122448	0.125	0.11764705882352941	0.10344827586206896	0.15517241379310345	0.15	0.12698412698412698	0.18309859154929578	0.12962962962962962	0.18181818181818182	0.14814814814814814	0.13333333333333333	0.2597402597402597	0.11320754716981132	0.16129032258064516	0.16455696202531644	0.19444444444444445	0.125	0.18461538461538463	0.13043478260869565	0.13414634146341464	0.11666666666666667	0.2236842105263158	0.21212121212121213	1.0	0.12280701754385964	0.20588235294117646	0.19117647058823528	0.17647058823529413	0.11864406779661017	0.14035087719298245	0.18333333333333332	0.20634920634920634	0.14084507042253522	0.18867924528301888	
P30518	0.13157894736842105	0.14285714285714285	0.11538461538461539	0.11627906976744186	0.16666666666666666	0.13333333333333333	0.20833333333333334	0.1111111111111111	0.24242424242424243	0.1956521739130435	0.15384615384615385	0.34615384615384615	0.23333333333333334	0.16216216216216217	0.1794871794871795	0.1956521739130435	0.13333333333333333	0.1794871794871795	0.11320754716981132	0.10344827586206896	0.16666666666666666	0.11320754716981132	0.19047619047619047	0.17142857142857143	0.18181818181818182	0.25	0.1388888888888889	0.19230769230769232	0.125	0.1044776119402985	0.125	0.08928571428571429	0.17142857142857143	0.13333333333333333	0.14634146341463414	0.15789473684210525	0.08196721311475409	0.15625	0.1509433962264151	0.1875	0.11538461538461539	0.2222222222222222	0.1282051282051282	0.14285714285714285	0.16216216216216217	0.13636363636363635	0.16	0.16216216216216217	0.1724137931034483	0.125	0.17142857142857143	0.21875	0.21875	0.1	0.2	0.08620689655172414	0.14	0.19148936170212766	0.19230769230769232	0.125	0.1935483870967742	0.1111111111111111	0.15151515151515152	0.20588235294117646	0.16216216216216217	0.125	0.16	0.20689655172413793	0.15555555555555556	0.125	0.11320754716981132	0.09230769230769231	0.17857142857142858	0.12195121951219512	0.11864406779661017	0.1111111111111111	0.1	0.10869565217391304	0.13043478260869565	0.13559322033898305	0.20588235294117646	0.11666666666666667	0.125	0.12280701754385964	1.0	0.14285714285714285	0.1702127659574468	0.125	0.14285714285714285	0.14705882352941177	0.18421052631578946	0.1111111111111111	0.12244897959183673	0.12121212121212122	
P29274	0.1509433962264151	0.13636363636363635	0.1875	0.24528301886792453	0.17647058823529413	0.21052631578947367	0.14634146341463414	0.11475409836065574	0.1568627450980392	0.1774193548387097	0.18867924528301888	0.2619047619047619	0.25	0.19607843137254902	0.16363636363636364	0.19672131147540983	0.23214285714285715	0.18518518518518517	0.2222222222222222	0.1388888888888889	0.20454545454545456	0.14925373134328357	0.13157894736842105	0.2826086956521739	0.2391304347826087	0.17777777777777778	0.2553191489361702	0.1951219512195122	0.15714285714285714	0.1794871794871795	0.2413793103448276	0.1791044776119403	0.18	0.1896551724137931	0.22641509433962265	0.34782608695652173	0.18309859154929578	0.1956521739130435	0.1791044776119403	0.19148936170212766	0.15151515151515152	0.18604651162790697	0.19230769230769232	0.19047619047619047	0.24489795918367346	0.1724137931034483	0.22580645161290322	0.2708333333333333	0.20930232558139536	0.16129032258064516	0.2553191489361702	0.1875	0.2127659574468085	0.19672131147540983	0.14893617021276595	0.17391304347826086	0.11940298507462686	0.21311475409836064	0.13953488372093023	0.0975609756097561	0.2222222222222222	0.15254237288135594	0.12	0.18	0.1509433962264151	0.26	0.2459016393442623	0.20454545454545456	0.16666666666666666	0.14893617021276595	0.18461538461538463	0.12658227848101267	0.13333333333333333	0.2549019607843137	0.16666666666666666	0.2	0.19672131147540983	0.1694915254237288	0.16666666666666666	0.1643835616438356	0.18	0.2318840579710145	0.18032786885245902	0.20588235294117646	0.14285714285714285	1.0	0.21666666666666667	0.2413793103448276	0.09433962264150944	0.14	0.14545454545454545	0.13333333333333333	0.19672131147540983	0.1956521739130435	
P28223	0.25	0.11363636363636363	0.171875	0.2037037037037037	0.20408163265306123	0.13333333333333333	0.1794871794871795	0.13559322033898305	0.13725490196078433	0.2	0.12727272727272726	0.13043478260869565	0.35	0.3333333333333333	0.18867924528301888	0.16129032258064516	0.21428571428571427	0.125	0.2459016393442623	0.1095890410958904	0.2682926829268293	0.1875	0.13513513513513514	0.1836734693877551	0.21739130434782608	0.2682926829268293	0.20833333333333334	0.23076923076923078	0.17647058823529413	0.18181818181818182	0.2909090909090909	0.13043478260869565	0.28888888888888886	0.13333333333333333	0.16363636363636364	0.1509433962264151	0.12162162162162163	0.22727272727272727	0.2	0.2222222222222222	0.19047619047619047	0.19047619047619047	0.22	0.2564102564102564	0.25	0.21818181818181817	0.171875	0.25	0.3076923076923077	0.18333333333333332	0.20833333333333334	0.21739130434782608	0.16666666666666666	0.125	0.2619047619047619	0.15942028985507245	0.2542372881355932	0.1774193548387097	0.2631578947368421	0.1282051282051282	0.2	0.15517241379310345	0.0784313725490196	0.23404255319148937	0.17647058823529413	0.2653061224489796	0.25	0.18181818181818182	0.1896551724137931	0.23255813953488372	0.20634920634920634	0.1	0.19047619047619047	0.18867924528301888	0.16901408450704225	0.2222222222222222	0.125	0.15254237288135594	0.21052631578947367	0.16666666666666666	0.2608695652173913	0.16666666666666666	0.22413793103448276	0.19117647058823528	0.1702127659574468	0.21666666666666667	1.0	0.26785714285714285	0.2127659574468085	0.2727272727272727	0.21568627450980393	0.19642857142857142	0.18032786885245902	0.2	
P08913	0.18	0.17073170731707318	0.15625	0.18518518518518517	0.20833333333333334	0.17543859649122806	0.21621621621621623	0.13793103448275862	0.16326530612244897	0.14516129032258066	0.12962962962962962	0.13333333333333333	0.358974358974359	0.2826086956521739	0.34782608695652173	0.2033898305084746	0.2641509433962264	0.16981132075471697	0.20967741935483872	0.0958904109589041	0.24390243902439024	0.171875	0.1388888888888889	0.2391304347826087	0.1956521739130435	0.24390243902439024	0.1875	0.23684210526315788	0.14492753623188406	0.15384615384615385	0.25	0.16666666666666666	0.26666666666666666	0.17543859649122806	0.21153846153846154	0.2	0.10810810810810811	0.358974358974359	0.18461538461538463	0.2	0.15625	0.16666666666666666	0.22448979591836735	0.2972972972972973	0.22916666666666666	0.2222222222222222	0.1935483870967742	0.2826086956521739	0.25	0.16666666666666666	0.1875	0.1956521739130435	0.1956521739130435	0.12698412698412698	0.18181818181818182	0.1791044776119403	0.1774193548387097	0.18032786885245902	0.175	0.13157894736842105	0.15217391304347827	0.15789473684210525	0.125	0.2127659574468085	0.1346153846153846	0.2978723404255319	0.2542372881355932	0.18604651162790697	0.21428571428571427	0.13043478260869565	0.25	0.14473684210526316	0.2564102564102564	0.21568627450980393	0.22388059701492538	0.4074074074074074	0.18333333333333332	0.15517241379310345	0.25925925925925924	0.1527777777777778	0.2391304347826087	0.18571428571428572	0.34615384615384615	0.17647058823529413	0.125	0.2413793103448276	0.26785714285714285	1.0	0.21739130434782608	0.1956521739130435	0.19607843137254902	0.13793103448275862	0.22413793103448276	0.2619047619047619	
P24530	0.15384615384615385	0.1724137931034483	0.09090909090909091	0.19047619047619047	0.1282051282051282	0.1276595744680851	0.24	0.13043478260869565	0.19444444444444445	0.14	0.11904761904761904	0.15625	0.21875	0.25	0.2	0.11764705882352941	0.10416666666666667	0.11627906976744186	0.1509433962264151	0.11864406779661017	0.1935483870967742	0.1509433962264151	0.17391304347826086	0.16216216216216217	0.1388888888888889	0.27586206896551724	0.16216216216216217	0.2222222222222222	0.14035087719298245	0.11764705882352941	0.12	0.125	0.19444444444444445	0.15217391304347827	0.13953488372093023	0.15	0.13333333333333333	0.18181818181818182	0.14545454545454545	0.17647058823529413	0.17647058823529413	0.20689655172413793	0.15	0.1724137931034483	0.15384615384615385	0.18181818181818182	0.1320754716981132	0.21621621621621623	0.2413793103448276	0.12	0.19444444444444445	0.17142857142857143	0.17142857142857143	0.11764705882352941	0.1875	0.1206896551724138	0.18	0.11538461538461539	0.17857142857142858	0.11538461538461539	0.18181818181818182	0.18181818181818182	0.14285714285714285	0.16216216216216217	0.15384615384615385	0.11904761904761904	0.1111111111111111	0.1935483870967742	0.22727272727272727	0.11764705882352941	0.12962962962962962	0.08955223880597014	0.20689655172413793	0.09090909090909091	0.13333333333333333	0.19230769230769232	0.09615384615384616	0.1276595744680851	0.2	0.15	0.19444444444444445	0.09523809523809523	0.14285714285714285	0.11864406779661017	0.14285714285714285	0.09433962264150944	0.2127659574468085	0.21739130434782608	1.0	0.20588235294117646	0.2702702702702703	0.15555555555555556	0.16326530612244897	0.14705882352941177	
Q14831	0.3333333333333333	0.13793103448275862	0.18	0.1951219512195122	0.2647058823529412	0.15555555555555556	0.2	0.1590909090909091	0.2	0.14285714285714285	0.1794871794871795	0.16129032258064516	0.26666666666666666	0.29411764705882354	0.175	0.16666666666666666	0.18181818181818182	0.175	0.2	0.08333333333333333	0.3333333333333333	0.2	0.18181818181818182	0.23529411764705882	0.25	0.2857142857142857	0.2727272727272727	0.28	0.20754716981132076	0.10294117647058823	0.25	0.14814814814814814	0.23529411764705882	0.13043478260869565	0.17073170731707318	0.15384615384615385	0.11666666666666667	0.1875	0.16981132075471697	0.3448275862068966	0.1568627450980392	0.25925925925925924	0.36363636363636365	0.2222222222222222	0.29411764705882354	0.18604651162790697	0.18	0.2571428571428571	0.2962962962962963	0.1702127659574468	0.23529411764705882	0.25	0.17647058823529413	0.19148936170212766	0.32142857142857145	0.16363636363636364	0.3181818181818182	0.16326530612244897	0.28	0.16666666666666666	0.15151515151515152	0.18604651162790697	0.08333333333333333	0.23529411764705882	0.1891891891891892	0.24324324324324326	0.22916666666666666	0.2413793103448276	0.23255813953488372	0.1935483870967742	0.17647058823529413	0.125	0.1724137931034483	0.11904761904761904	0.17543859649122806	0.19607843137254902	0.12	0.15555555555555556	0.17777777777777778	0.1724137931034483	0.23529411764705882	0.1724137931034483	0.2222222222222222	0.14035087719298245	0.14705882352941177	0.14	0.2727272727272727	0.1956521739130435	0.20588235294117646	1.0	0.15	0.34210526315789475	0.19148936170212766	0.22580645161290322	
P25101	0.13636363636363635	0.18181818181818182	0.1016949152542373	0.1702127659574468	0.13953488372093023	0.13725490196078433	0.2413793103448276	0.14	0.14285714285714285	0.19230769230769232	0.13043478260869565	0.13513513513513514	0.2571428571428571	0.21951219512195122	0.2926829268292683	0.24	0.16	0.1276595744680851	0.13793103448275862	0.109375	0.16666666666666666	0.2	0.18518518518518517	0.17073170731707318	0.1794871794871795	0.23529411764705882	0.14285714285714285	0.15151515151515152	0.20689655172413793	0.14084507042253522	0.1509433962264151	0.11475409836065574	0.17073170731707318	0.11538461538461539	0.17391304347826086	0.1590909090909091	0.140625	0.2222222222222222	0.11475409836065574	0.125	0.18181818181818182	0.14285714285714285	0.10869565217391304	0.18181818181818182	0.16279069767441862	0.1875	0.18181818181818182	0.19047619047619047	0.1388888888888889	0.1509433962264151	0.17073170731707318	0.1794871794871795	0.1794871794871795	0.12727272727272726	0.16216216216216217	0.12903225806451613	0.18518518518518517	0.16666666666666666	0.15151515151515152	0.0967741935483871	0.15789473684210525	0.1875	0.125	0.17073170731707318	0.16279069767441862	0.15555555555555556	0.14035087719298245	0.2	0.1568627450980392	0.16216216216216217	0.15789473684210525	0.13043478260869565	0.25	0.1276595744680851	0.140625	0.17543859649122806	0.10714285714285714	0.1836734693877551	0.20408163265306123	0.12121212121212122	0.17073170731707318	0.12121212121212122	0.12962962962962962	0.18333333333333332	0.18421052631578946	0.14545454545454545	0.21568627450980393	0.19607843137254902	0.2702702702702703	0.15	1.0	0.1875	0.14814814814814814	0.15789473684210525	
O15303	0.2222222222222222	0.1282051282051282	0.14754098360655737	0.2	0.2	0.125	0.1388888888888889	0.16981132075471697	0.15217391304347827	0.17543859649122806	0.14	0.14634146341463414	0.1951219512195122	0.1956521739130435	0.16	0.17543859649122806	0.16666666666666666	0.1836734693877551	0.24561403508771928	0.10144927536231885	0.23684210526315788	0.18333333333333332	0.15625	0.20454545454545456	0.1590909090909091	0.20512820512820512	0.20454545454545456	0.19444444444444445	0.13636363636363635	0.13157894736842105	0.2	0.1774193548387097	0.20454545454545456	0.125	0.20408163265306123	0.14285714285714285	0.09859154929577464	0.13953488372093023	0.140625	0.28205128205128205	0.20689655172413793	0.18421052631578946	0.24444444444444444	0.15789473684210525	0.1956521739130435	0.19230769230769232	0.1864406779661017	0.1702127659574468	0.21052631578947367	0.15789473684210525	0.23255813953488372	0.275	0.18604651162790697	0.15517241379310345	0.2631578947368421	0.11940298507462686	0.3269230769230769	0.15254237288135594	0.19444444444444445	0.11428571428571428	0.16666666666666666	0.16981132075471697	0.08695652173913043	0.20454545454545456	0.14583333333333334	0.16326530612244897	0.14754098360655737	0.175	0.18518518518518517	0.17073170731707318	0.16393442622950818	0.16901408450704225	0.15384615384615385	0.13725490196078433	0.14705882352941177	0.125	0.11666666666666667	0.16666666666666666	0.14285714285714285	0.14492753623188406	0.1276595744680851	0.12857142857142856	0.17857142857142858	0.20634920634920634	0.1111111111111111	0.13333333333333333	0.19642857142857142	0.13793103448275862	0.15555555555555556	0.34210526315789475	0.1875	1.0	0.19642857142857142	0.1951219512195122	
P08912	0.15384615384615385	0.16666666666666666	0.29310344827586204	0.22641509433962265	0.11320754716981132	0.23636363636363636	0.21052631578947367	0.13559322033898305	0.23404255319148937	0.2	0.2653061224489796	0.13043478260869565	0.22727272727272727	0.25	0.21153846153846154	0.2	0.23636363636363636	0.16666666666666666	0.1875	0.0945945945945946	0.20930232558139536	0.20634920634920634	0.10526315789473684	0.20833333333333334	0.16666666666666666	0.20930232558139536	0.20833333333333334	0.23076923076923078	0.2698412698412698	0.1518987341772152	0.16393442622950818	0.2786885245901639	0.20833333333333334	0.23636363636363636	0.18518518518518517	0.22	0.1527777777777778	0.2	0.18181818181818182	0.2222222222222222	0.20967741935483872	0.21951219512195122	0.17307692307692307	0.1951219512195122	0.25	0.17543859649122806	0.20967741935483872	0.2765957446808511	0.18604651162790697	0.18333333333333332	0.2608695652173913	0.24444444444444444	0.21739130434782608	0.18032786885245902	0.20454545454545456	0.15942028985507245	0.1935483870967742	0.23728813559322035	0.23076923076923078	0.15789473684210525	0.14893617021276595	0.17543859649122806	0.1702127659574468	0.16	0.22448979591836735	0.21568627450980393	0.19047619047619047	0.18181818181818182	0.46808510638297873	0.15217391304347827	0.1875	0.15789473684210525	0.25	0.16666666666666666	0.22058823529411764	0.16666666666666666	0.14285714285714285	0.15254237288135594	0.13114754098360656	0.2	0.16	0.23529411764705882	0.16393442622950818	0.14084507042253522	0.12244897959183673	0.19672131147540983	0.18032786885245902	0.22413793103448276	0.16326530612244897	0.19148936170212766	0.14814814814814814	0.19642857142857142	1.0	0.17391304347826086	
P21728	0.3125	0.19230769230769232	0.1875	0.20512820512820512	0.28125	0.13636363636363635	0.16666666666666666	0.11363636363636363	0.17647058823529413	0.14893617021276595	0.1282051282051282	0.1724137931034483	0.2413793103448276	0.2727272727272727	0.21621621621621623	0.125	0.25	0.15384615384615385	0.20833333333333334	0.14545454545454545	0.4166666666666667	0.16	0.2631578947368421	0.25	0.26666666666666666	0.36	0.2903225806451613	0.42857142857142855	0.10714285714285714	0.12307692307692308	0.20454545454545456	0.17647058823529413	0.3333333333333333	0.16279069767441862	0.21052631578947367	0.22857142857142856	0.1016949152542373	0.2857142857142857	0.15384615384615385	0.37037037037037035	0.1875	0.23076923076923078	0.34375	0.4090909090909091	0.3125	0.3611111111111111	0.16326530612244897	0.23529411764705882	0.375	0.20454545454545456	0.25	0.35714285714285715	0.15151515151515152	0.125	0.34615384615384615	0.19230769230769232	0.19148936170212766	0.14583333333333334	0.30434782608695654	0.23809523809523808	0.16129032258064516	0.13953488372093023	0.08823529411764706	0.2903225806451613	0.16666666666666666	0.29411764705882354	0.1875	0.21428571428571427	0.24390243902439024	0.16666666666666666	0.1836734693877551	0.12903225806451613	0.28	0.21621621621621623	0.16071428571428573	0.22916666666666666	0.14893617021276595	0.13636363636363635	0.18604651162790697	0.08196721311475409	0.21212121212121213	0.17857142857142858	0.20454545454545456	0.18867924528301888	0.12121212121212122	0.1956521739130435	0.2	0.2619047619047619	0.14705882352941177	0.22580645161290322	0.15789473684210525	0.1951219512195122	0.17391304347826086	1.0	
